## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-1501199_S29_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-1501199_S29_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Agilent-1501199_S29_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-1501199_S29_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 16:10:50 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3231	26	0.371383	0.006534			
All Reads	ALL	33	99563693	4022	25	0.436932	0.00689			
All Reads	ALL	34	103822748	4571	26	0.476202	0.007043			
All Reads	ALL	35	107046720	5072	26	0.512482	0.007196			
All Reads	ALL	36	109094349	6190	27	0.613707	0.0078			
All Reads	ALL	37	109759029	6294	27	0.620239	0.007818			
All Reads	ALL	38	108742561	6625	27	0.65896	0.008096			
All Reads	ALL	39	106350740	7112	27	0.723309	0.008577			
All Reads	ALL	40	102986732	7877	27	0.827279	0.009321			
All Reads	ALL	41	98941479	8208	27	0.897287	0.009904			
All Reads	ALL	42	94444701	8126	27	0.930619	0.010324			
All Reads	ALL	43	89958166	8678	27	1.043402	0.011201			
All Reads	ALL	44	85906450	9202	27	1.158588	0.012078			
All Reads	ALL	45	82456226	9636	28	1.263996	0.012876			
All Reads	ALL	46	79550344	9224	28	1.254151	0.013058			
All Reads	ALL	47	77085421	9481	27	1.330315	0.013662			
All Reads	ALL	48	74497370	8527	28	1.23802	0.013407			
All Reads	ALL	49	71272749	8794	27	1.334552	0.014231			
All Reads	ALL	50	67162836	7176	26	1.155649	0.013642			
All Reads	ALL	51	62356075	7340	27	1.27318	0.014861			
All Reads	ALL	52	57369069	7309	27	1.378011	0.016118			
All Reads	ALL	53	52702057	7951	27	1.631799	0.0183			
All Reads	ALL	54	48542265	7434	27	1.656437	0.019212			
All Reads	ALL	55	44876597	7535	27	1.816084	0.020922			
All Reads	ALL	56	41346578	7326	27	1.91646	0.022391			
All Reads	ALL	57	37594432	6885	27	1.980856	0.023873			
All Reads	ALL	58	33458358	6858	26	2.216998	0.026771			
All Reads	ALL	59	28972655	6553	26	2.446382	0.030221			
All Reads	ALL	60	24470214	6533	26	2.887669	0.035727			
All Reads	ALL	61	20316562	6998	26	3.7256	0.044536			
All Reads	ALL	62	16771816	6610	26	4.262789	0.052432			
All Reads	ALL	63	13846719	5711	26	4.461057	0.059031			
All Reads	ALL	64	11435727	5116	26	4.838817	0.067651			
All Reads	ALL	65	9427296	4888	25	5.60811	0.080214			
All Reads	ALL	66	7763602	4127	24	5.74968	0.089501			
All Reads	ALL	67	6306729	3407	24	5.843061	0.100105			
All Reads	ALL	68	5044172	2495	26	5.349992	0.107107			
All Reads	ALL	69	4036063	1809	24	4.847894	0.113981			
All Reads	ALL	70	3237424	1188	24	3.969075	0.115155			
All Reads	ALL	71	2593527	816	25	3.403078	0.119132			
All Reads	ALL	72	2098727	402	24	2.071775	0.103331			
All Reads	ALL	73	1714316	299	25	1.886483	0.109098			
All Reads	ALL	74	1414431	149	25	1.139402	0.093343			
All Reads	ALL	75	1193116	102	23	0.924677	0.091557			
All Reads	ALL	76	1030236	52	23	0.545933	0.075707			
All Reads	ALL	77	906345	14	0	0.167073	0.044652			
All Reads	ALL	78	806223	5	27	0.067079	0.029999			
All Reads	ALL	79	704539	0	0	0	0			
All Reads	ALL	80	601018	3	0	0.053989	0.031171			
All Reads	ALL	81	504754	2	0	0.042857	0.030305			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	0	0	0	0			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


