## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-110465_S39_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-110465_S39_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Roche-110465_S39_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-110465_S39_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 18:41:45 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	4587	25	0.34541	0.0051			
All Reads	ALL	32	94099516	5166	25	0.362069	0.005037			
All Reads	ALL	33	99563693	6004	25	0.397708	0.005133			
All Reads	ALL	34	103822748	6358	25	0.40388	0.005065			
All Reads	ALL	35	107046720	7245	25	0.446364	0.005244			
All Reads	ALL	36	109094349	7795	25	0.471236	0.005337			
All Reads	ALL	37	109759029	8724	25	0.524203	0.005612			
All Reads	ALL	38	108742561	9052	25	0.548996	0.00577			
All Reads	ALL	39	106350740	9792	26	0.607233	0.006136			
All Reads	ALL	40	102986732	10530	26	0.674328	0.006571			
All Reads	ALL	41	98941479	10657	26	0.710364	0.006881			
All Reads	ALL	42	94444701	10189	26	0.711506	0.007049			
All Reads	ALL	43	89958166	11245	26	0.82441	0.007774			
All Reads	ALL	44	85906450	12012	26	0.922176	0.008414			
All Reads	ALL	45	82456226	11850	26	0.947806	0.008707			
All Reads	ALL	46	79550344	11327	26	0.939068	0.008823			
All Reads	ALL	47	77085421	11401	26	0.975428	0.009135			
All Reads	ALL	48	74497370	11236	26	0.994707	0.009384			
All Reads	ALL	49	71272749	11939	26	1.104762	0.010111			
All Reads	ALL	50	67162836	10394	26	1.020653	0.010011			
All Reads	ALL	51	62356075	10689	26	1.130532	0.010935			
All Reads	ALL	52	57369069	11451	26	1.316406	0.012302			
All Reads	ALL	53	52702057	11966	26	1.497428	0.013689			
All Reads	ALL	54	48542265	10829	26	1.471271	0.014138			
All Reads	ALL	55	44876597	12245	26	1.799547	0.016262			
All Reads	ALL	56	41346578	12194	26	1.945051	0.017614			
All Reads	ALL	57	37594432	12691	25	2.226367	0.019763			
All Reads	ALL	58	33458358	13030	25	2.568409	0.0225			
All Reads	ALL	59	28972655	12748	25	2.901871	0.025701			
All Reads	ALL	60	24470214	12912	25	3.480007	0.030626			
All Reads	ALL	61	20316562	14307	25	4.644327	0.038828			
All Reads	ALL	62	16771816	13236	25	5.204764	0.04524			
All Reads	ALL	63	13846719	12093	25	5.759855	0.052377			
All Reads	ALL	64	11435727	11460	25	6.609144	0.061738			
All Reads	ALL	65	9427296	11158	25	7.805911	0.073898			
All Reads	ALL	66	7763602	10225	25	8.686092	0.0859			
All Reads	ALL	67	6306729	8157	25	8.530032	0.094446			
All Reads	ALL	68	5044172	6700	25	8.760105	0.107022			
All Reads	ALL	69	4036063	5316	25	8.686632	0.11914			
All Reads	ALL	70	3237424	4103	24	8.358461	0.130489			
All Reads	ALL	71	2593527	3140	25	7.984786	0.142495			
All Reads	ALL	72	2098727	2503	26	7.865553	0.157217			
All Reads	ALL	73	1714316	1982	25	7.624953	0.171272			
All Reads	ALL	74	1414431	1706	26	7.95466	0.192589			
All Reads	ALL	75	1193116	1280	23	7.075411	0.197764			
All Reads	ALL	76	1030236	1023	24	6.548824	0.204751			
All Reads	ALL	77	906345	717	23	5.21735	0.194846			
All Reads	ALL	78	806223	576	22	4.711852	0.196327			
All Reads	ALL	79	704539	604	19	5.654006	0.230058			
All Reads	ALL	80	601018	380	24	4.169851	0.213909			
All Reads	ALL	81	504754	302	25	3.94595	0.227064			
All Reads	ALL	82	423484	225	28	3.504047	0.233603			
All Reads	ALL	83	348430	200	26	3.785636	0.267685			
All Reads	ALL	84	270044	111	26	2.710896	0.257307			
All Reads	ALL	85	195661	10	24	0.33707	0.106591			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


