## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-IDT-1501199_S53_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-IDT-1501199_S53_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-IDT-1501199_S53_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-IDT-1501199_S53_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 16:42:35 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	1447	26	0.26106	0.006863			
All Reads	ALL	33	99563693	1812	27	0.30897	0.007258			
All Reads	ALL	34	103822748	1977	25	0.323276	0.007271			
All Reads	ALL	35	107046720	2298	27	0.364448	0.007603			
All Reads	ALL	36	109094349	2481	27	0.386085	0.007751			
All Reads	ALL	37	109759029	2765	28	0.427675	0.008133			
All Reads	ALL	38	108742561	3146	27	0.491154	0.008757			
All Reads	ALL	39	106350740	3476	27	0.554879	0.009411			
All Reads	ALL	40	102986732	3759	28	0.619655	0.010107			
All Reads	ALL	41	98941479	3765	28	0.646019	0.010528			
All Reads	ALL	42	94444701	3794	28	0.681991	0.011072			
All Reads	ALL	43	89958166	4175	29	0.787907	0.012194			
All Reads	ALL	44	85906450	4430	28	0.875461	0.013153			
All Reads	ALL	45	82456226	4563	28	0.939476	0.013908			
All Reads	ALL	46	79550344	4610	28	0.983825	0.01449			
All Reads	ALL	47	77085421	4642	28	1.022332	0.015005			
All Reads	ALL	48	74497370	4759	28	1.08451	0.015721			
All Reads	ALL	49	71272749	5094	28	1.213373	0.017001			
All Reads	ALL	50	67162836	4451	28	1.12509	0.016864			
All Reads	ALL	51	62356075	4656	28	1.267632	0.018577			
All Reads	ALL	52	57369069	4895	29	1.448551	0.020704			
All Reads	ALL	53	52702057	5502	28	1.77236	0.023894			
All Reads	ALL	54	48542265	5253	27	1.837157	0.025348			
All Reads	ALL	55	44876597	5685	28	2.150648	0.028524			
All Reads	ALL	56	41346578	6114	28	2.51041	0.032106			
All Reads	ALL	57	37594432	5795	27	2.61691	0.034377			
All Reads	ALL	58	33458358	5973	27	3.030727	0.039215			
All Reads	ALL	59	28972655	5704	28	3.342336	0.044255			
All Reads	ALL	60	24470214	5847	28	4.056525	0.05305			
All Reads	ALL	61	20316562	6312	27	5.274431	0.066388			
All Reads	ALL	62	16771816	5958	27	6.03086	0.078132			
All Reads	ALL	63	13846719	5516	27	6.762951	0.091059			
All Reads	ALL	64	11435727	4766	27	7.07537	0.102488			
All Reads	ALL	65	9427296	4514	27	8.128928	0.120991			
All Reads	ALL	66	7763602	3732	26	8.160885	0.133588			
All Reads	ALL	67	6306729	3162	26	8.511705	0.151369			
All Reads	ALL	68	5044172	2347	26	7.899181	0.163052			
All Reads	ALL	69	4036063	1653	25	6.953025	0.171016			
All Reads	ALL	70	3237424	1120	24	5.873234	0.175496			
All Reads	ALL	71	2593527	814	26	5.328347	0.186758			
All Reads	ALL	72	2098727	402	28	3.251839	0.162187			
All Reads	ALL	73	1714316	279	27	2.762945	0.165413			
All Reads	ALL	74	1414431	150	27	1.800397	0.147002			
All Reads	ALL	75	1193116	56	27	0.796827	0.106481			
All Reads	ALL	76	1030236	38	25	0.626189	0.101581			
All Reads	ALL	77	906345	7	0	0.131118	0.049558			
All Reads	ALL	78	806223	5	0	0.105287	0.047086			
All Reads	ALL	79	704539	4	0	0.096386	0.048193			
All Reads	ALL	80	601018	0	0	0	0			
All Reads	ALL	81	504754	1	0	0.033634	0.033634			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	1	20	0.048724	0.048724			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


