## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-1501199_S1_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-1501199_S1_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-Roche-1501199_S1_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-1501199_S1_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 12:27:40 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	4783	26	0.253836	0.00367			
All Reads	ALL	33	99563693	5957	25	0.29879	0.003871			
All Reads	ALL	34	103822748	6371	25	0.306446	0.003839			
All Reads	ALL	35	107046720	7534	26	0.351473	0.004049			
All Reads	ALL	36	109094349	8048	26	0.368405	0.004107			
All Reads	ALL	37	109759029	9702	26	0.441429	0.004482			
All Reads	ALL	38	108742561	10169	26	0.467001	0.004631			
All Reads	ALL	39	106350740	11215	26	0.526621	0.004973			
All Reads	ALL	40	102986732	12114	26	0.587416	0.005337			
All Reads	ALL	41	98941479	12847	26	0.64843	0.005721			
All Reads	ALL	42	94444701	12270	26	0.648793	0.005857			
All Reads	ALL	43	89958166	13145	26	0.729725	0.006365			
All Reads	ALL	44	85906450	13915	26	0.808904	0.006857			
All Reads	ALL	45	82456226	13909	27	0.842387	0.007143			
All Reads	ALL	46	79550344	13999	26	0.878809	0.007428			
All Reads	ALL	47	77085421	13789	27	0.893305	0.007607			
All Reads	ALL	48	74497370	14401	27	0.965364	0.008044			
All Reads	ALL	49	71272749	16102	27	1.128225	0.008891			
All Reads	ALL	50	67162836	14747	26	1.096514	0.009029			
All Reads	ALL	51	62356075	15361	26	1.230213	0.009926			
All Reads	ALL	52	57369069	15704	27	1.367011	0.010909			
All Reads	ALL	53	52702057	15599	26	1.478116	0.011835			
All Reads	ALL	54	48542265	16133	26	1.659719	0.013067			
All Reads	ALL	55	44876597	18139	26	2.018519	0.014987			
All Reads	ALL	56	41346578	18375	26	2.219357	0.016372			
All Reads	ALL	57	37594432	18916	26	2.512727	0.01827			
All Reads	ALL	58	33458358	18731	26	2.795734	0.020428			
All Reads	ALL	59	28972655	18587	26	3.203764	0.023499			
All Reads	ALL	60	24470214	19942	26	4.069775	0.028819			
All Reads	ALL	61	20316562	21143	26	5.197037	0.035741			
All Reads	ALL	62	16771816	19517	26	5.811288	0.041597			
All Reads	ALL	63	13846719	18069	26	6.516684	0.04848			
All Reads	ALL	64	11435727	16923	26	7.390146	0.056809			
All Reads	ALL	65	9427296	16195	25	8.578933	0.067413			
All Reads	ALL	66	7763602	13904	25	8.943674	0.075848			
All Reads	ALL	67	6306729	12140	25	9.61289	0.087246			
All Reads	ALL	68	5044172	9938	25	9.838946	0.098696			
All Reads	ALL	69	4036063	8895	25	11.005948	0.116696			
All Reads	ALL	70	3237424	5833	25	8.997707	0.117811			
All Reads	ALL	71	2593527	4777	25	9.198223	0.133084			
All Reads	ALL	72	2098727	3833	26	9.120577	0.147317			
All Reads	ALL	73	1714316	3026	24	8.814902	0.160244			
All Reads	ALL	74	1414431	3105	26	10.962744	0.196738			
All Reads	ALL	75	1193116	2515	25	10.526761	0.209906			
All Reads	ALL	76	1030236	1557	24	7.547295	0.19127			
All Reads	ALL	77	906345	1174	23	6.468655	0.18879			
All Reads	ALL	78	806223	996	22	6.16941	0.195485			
All Reads	ALL	79	704539	969	22	6.868441	0.220646			
All Reads	ALL	80	601018	769	25	6.389668	0.230417			
All Reads	ALL	81	504754	542	25	5.362397	0.230335			
All Reads	ALL	82	423484	308	26	3.632061	0.206956			
All Reads	ALL	83	348430	309	26	4.428763	0.251943			
All Reads	ALL	84	270044	139	25	2.570513	0.218028			
All Reads	ALL	85	195661	35	25	0.893312	0.150997			
All Reads	ALL	86	130371	12	31	0.459663	0.132693			
All Reads	ALL	87	84764	15	27	0.883729	0.228178			
All Reads	ALL	88	58468	5	0	0.427062	0.190988			
All Reads	ALL	89	38017	1	0	0.13136	0.13136			
All Reads	ALL	90	24933	2	0	0.400585	0.283257			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


