## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-1501199_S9_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-1501199_S9_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Twist-IDT-1501199_S9_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-1501199_S9_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 19:51:27 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2970	26	0.238198	0.004371			
All Reads	ALL	33	99563693	3397	26	0.257492	0.004418			
All Reads	ALL	34	103822748	4059	25	0.29505	0.004631			
All Reads	ALL	35	107046720	4300	25	0.303155	0.004623			
All Reads	ALL	36	109094349	4841	26	0.33489	0.004813			
All Reads	ALL	37	109759029	5461	26	0.375492	0.005081			
All Reads	ALL	38	108742561	5732	26	0.39781	0.005254			
All Reads	ALL	39	106350740	6474	26	0.459411	0.00571			
All Reads	ALL	40	102986732	6964	26	0.510325	0.006115			
All Reads	ALL	41	98941479	7234	26	0.551784	0.006488			
All Reads	ALL	42	94444701	7416	26	0.592599	0.006881			
All Reads	ALL	43	89958166	7649	26	0.641702	0.007337			
All Reads	ALL	44	85906450	8097	27	0.711324	0.007905			
All Reads	ALL	45	82456226	8254	27	0.755457	0.008315			
All Reads	ALL	46	79550344	8605	27	0.816353	0.0088			
All Reads	ALL	47	77085421	8455	26	0.827771	0.009002			
All Reads	ALL	48	74497370	9161	27	0.928049	0.009696			
All Reads	ALL	49	71272749	9535	27	1.009639	0.01034			
All Reads	ALL	50	67162836	8564	26	0.962314	0.010399			
All Reads	ALL	51	62356075	8890	26	1.07595	0.011411			
All Reads	ALL	52	57369069	9795	27	1.288533	0.013019			
All Reads	ALL	53	52702057	10284	26	1.472663	0.014522			
All Reads	ALL	54	48542265	10748	26	1.671001	0.016118			
All Reads	ALL	55	44876597	11491	26	1.932444	0.018027			
All Reads	ALL	56	41346578	11913	26	2.174456	0.019922			
All Reads	ALL	57	37594432	12342	26	2.477599	0.022302			
All Reads	ALL	58	33458358	12828	26	2.893499	0.025547			
All Reads	ALL	59	28972655	12921	26	3.365711	0.029609			
All Reads	ALL	60	24470214	13652	26	4.21044	0.036035			
All Reads	ALL	61	20316562	14849	26	5.515895	0.045266			
All Reads	ALL	62	16771816	14482	26	6.516546	0.054151			
All Reads	ALL	63	13846719	13609	26	7.417343	0.063582			
All Reads	ALL	64	11435727	12889	26	8.505982	0.074923			
All Reads	ALL	65	9427296	12464	26	9.977904	0.089374			
All Reads	ALL	66	7763602	10793	25	10.49175	0.10099			
All Reads	ALL	67	6306729	9731	25	11.644539	0.118044			
All Reads	ALL	68	5044172	7921	25	11.851113	0.133159			
All Reads	ALL	69	4036063	5959	25	11.142547	0.144344			
All Reads	ALL	70	3237424	4928	25	11.487886	0.163646			
All Reads	ALL	71	2593527	3825	25	11.130372	0.179967			
All Reads	ALL	72	2098727	3002	26	10.795027	0.197024			
All Reads	ALL	73	1714316	2447	25	10.772391	0.217769			
All Reads	ALL	74	1414431	2314	25	12.346692	0.256666			
All Reads	ALL	75	1193116	1702	25	10.76579	0.260955			
All Reads	ALL	76	1030236	1396	25	10.226281	0.2737			
All Reads	ALL	77	906345	1139	25	9.484167	0.28102			
All Reads	ALL	78	806223	885	24	8.284324	0.278475			
All Reads	ALL	79	704539	950	25	10.176246	0.330161			
All Reads	ALL	80	601018	804	26	10.095727	0.356049			
All Reads	ALL	81	504754	525	26	7.849618	0.342585			
All Reads	ALL	82	423484	327	27	5.827466	0.32226			
All Reads	ALL	83	348430	283	28	6.12971	0.364373			
All Reads	ALL	84	270044	180	27	5.030452	0.374948			
All Reads	ALL	85	195661	58	26	2.237138	0.293751			
All Reads	ALL	86	130371	33	26	1.910302	0.332541			
All Reads	ALL	87	84764	31	27	2.760065	0.495722			
All Reads	ALL	88	58468	16	0	2.065241	0.51631			
All Reads	ALL	89	38017	8	21	1.588112	0.561482			
All Reads	ALL	90	24933	3	22	0.908062	0.52427			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


