## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-GIAB_S47_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-GIAB_S47_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-IDT-GIAB_S47_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-GIAB_S47_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 14:10:07 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3414	25	0.309078	0.00529			
All Reads	ALL	33	99563693	3905	25	0.334128	0.005347			
All Reads	ALL	34	103822748	4358	25	0.357592	0.005417			
All Reads	ALL	35	107046720	4929	26	0.392264	0.005587			
All Reads	ALL	36	109094349	5331	26	0.416293	0.005702			
All Reads	ALL	37	109759029	5741	26	0.445595	0.005881			
All Reads	ALL	38	108742561	5941	26	0.465428	0.006038			
All Reads	ALL	39	106350740	6285	26	0.503451	0.00635			
All Reads	ALL	40	102986732	6854	26	0.566964	0.006848			
All Reads	ALL	41	98941479	7186	26	0.61873	0.007299			
All Reads	ALL	42	94444701	6786	27	0.612109	0.007431			
All Reads	ALL	43	89958166	7388	27	0.699647	0.00814			
All Reads	ALL	44	85906450	7654	26	0.759024	0.008676			
All Reads	ALL	45	82456226	7778	26	0.803595	0.009112			
All Reads	ALL	46	79550344	7703	27	0.824917	0.009399			
All Reads	ALL	47	77085421	7529	26	0.832066	0.009589			
All Reads	ALL	48	74497370	8025	26	0.917692	0.010244			
All Reads	ALL	49	71272749	8201	27	0.980248	0.010824			
All Reads	ALL	50	67162836	7274	26	0.92265	0.010818			
All Reads	ALL	51	62356075	7557	27	1.032436	0.011877			
All Reads	ALL	52	57369069	8507	26	1.263256	0.013696			
All Reads	ALL	53	52702057	8736	26	1.41214	0.015109			
All Reads	ALL	54	48542265	9004	26	1.580186	0.016653			
All Reads	ALL	55	44876597	9354	26	1.775702	0.01836			
All Reads	ALL	56	41346578	10020	26	2.064528	0.020625			
All Reads	ALL	57	37594432	10302	26	2.334483	0.023			
All Reads	ALL	58	33458358	10504	26	2.674501	0.026095			
All Reads	ALL	59	28972655	10680	26	3.140332	0.030387			
All Reads	ALL	60	24470214	11291	26	3.930857	0.036993			
All Reads	ALL	61	20316562	11977	26	5.022159	0.04589			
All Reads	ALL	62	16771816	12024	26	6.107472	0.055698			
All Reads	ALL	63	13846719	11620	26	7.149108	0.066321			
All Reads	ALL	64	11435727	10741	26	8.00154	0.077206			
All Reads	ALL	65	9427296	10472	26	9.463137	0.092474			
All Reads	ALL	66	7763602	8670	26	9.513678	0.102174			
All Reads	ALL	67	6306729	7928	26	10.709078	0.120274			
All Reads	ALL	68	5044172	6529	25	11.026798	0.136467			
All Reads	ALL	69	4036063	5021	25	10.598024	0.149565			
All Reads	ALL	70	3237424	4103	25	10.796788	0.168556			
All Reads	ALL	71	2593527	3120	25	10.248409	0.183476			
All Reads	ALL	72	2098727	2563	26	10.403639	0.2055			
All Reads	ALL	73	1714316	2115	27	10.510228	0.228537			
All Reads	ALL	74	1414431	1930	26	11.624336	0.2646			
All Reads	ALL	75	1193116	1486	25	10.610327	0.275245			
All Reads	ALL	76	1030236	1194	26	9.873252	0.285731			
All Reads	ALL	77	906345	1005	24	9.446374	0.297977			
All Reads	ALL	78	806223	706	25	7.460057	0.280763			
All Reads	ALL	79	704539	840	25	10.157033	0.350451			
All Reads	ALL	80	601018	719	25	10.191404	0.380075			
All Reads	ALL	81	504754	438	27	7.392426	0.353224			
All Reads	ALL	82	423484	240	27	4.827996	0.311646			
All Reads	ALL	83	348430	273	27	6.674823	0.403979			
All Reads	ALL	84	270044	148	24	4.668956	0.383786			
All Reads	ALL	85	195661	26	22	1.13204	0.222011			
All Reads	ALL	86	130371	10	23	0.653449	0.206639			
All Reads	ALL	87	84764	26	21	2.613091	0.512469			
All Reads	ALL	88	58468	11	20	1.602755	0.483249			
All Reads	ALL	89	38017	1	0	0.224086	0.224086			
All Reads	ALL	90	24933	3	18	1.025037	0.591805			
All Reads	ALL	91	15833	2	0	1.076117	0.760929			
All Reads	ALL	92	9370	2	21	1.818373	1.285784			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


