## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-1501199_S51_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-1501199_S51_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Agilent-1501199_S51_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-1501199_S51_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 15:38:44 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	4013	25	0.245053	0.003868			
All Reads	ALL	33	99563693	5312	25	0.306574	0.004206			
All Reads	ALL	34	103822748	6108	25	0.338052	0.004325			
All Reads	ALL	35	107046720	7033	26	0.377524	0.004502			
All Reads	ALL	36	109094349	8998	27	0.473938	0.004996			
All Reads	ALL	37	109759029	9583	27	0.501694	0.005125			
All Reads	ALL	38	108742561	10064	27	0.5318	0.005301			
All Reads	ALL	39	106350740	11645	27	0.629182	0.005831			
All Reads	ALL	40	102986732	13127	27	0.732423	0.006393			
All Reads	ALL	41	98941479	14651	27	0.850876	0.00703			
All Reads	ALL	42	94444701	14734	27	0.896439	0.007385			
All Reads	ALL	43	89958166	16041	28	1.024633	0.00809			
All Reads	ALL	44	85906450	17630	27	1.179245	0.008881			
All Reads	ALL	45	82456226	18545	28	1.292353	0.00949			
All Reads	ALL	46	79550344	18619	28	1.344906	0.009856			
All Reads	ALL	47	77085421	18574	28	1.384557	0.010159			
All Reads	ALL	48	74497370	17435	28	1.344803	0.010185			
All Reads	ALL	49	71272749	18620	28	1.501184	0.011001			
All Reads	ALL	50	67162836	15863	27	1.357169	0.010776			
All Reads	ALL	51	62356075	16094	28	1.483074	0.01169			
All Reads	ALL	52	57369069	16055	28	1.608089	0.012691			
All Reads	ALL	53	52702057	16928	28	1.845677	0.014186			
All Reads	ALL	54	48542265	15932	27	1.88594	0.014941			
All Reads	ALL	55	44876597	16519	28	2.115151	0.016457			
All Reads	ALL	56	41346578	16286	27	2.263354	0.017736			
All Reads	ALL	57	37594432	15000	27	2.29269	0.01872			
All Reads	ALL	58	33458358	14656	27	2.51703	0.020791			
All Reads	ALL	59	28972655	13697	27	2.716532	0.023211			
All Reads	ALL	60	24470214	13469	27	3.162825	0.027253			
All Reads	ALL	61	20316562	14298	27	4.043921	0.033819			
All Reads	ALL	62	16771816	13311	27	4.560455	0.039528			
All Reads	ALL	63	13846719	11011	26	4.569382	0.043546			
All Reads	ALL	64	11435727	9235	27	4.64035	0.048287			
All Reads	ALL	65	9427296	8692	26	5.297979	0.056826			
All Reads	ALL	66	7763602	7066	24	5.229835	0.062216			
All Reads	ALL	67	6306729	5800	25	5.28447	0.069388			
All Reads	ALL	68	5044172	4529	25	5.159291	0.076664			
All Reads	ALL	69	4036063	2766	25	3.937965	0.074877			
All Reads	ALL	70	3237424	2274	25	4.036161	0.08464			
All Reads	ALL	71	2593527	1681	25	3.724385	0.090839			
All Reads	ALL	72	2098727	947	26	2.592816	0.084255			
All Reads	ALL	73	1714316	835	26	2.798809	0.096857			
All Reads	ALL	74	1414431	693	27	2.815329	0.106945			
All Reads	ALL	75	1193116	429	25	2.066104	0.099752			
All Reads	ALL	76	1030236	362	25	2.019061	0.106119			
All Reads	ALL	77	906345	269	22	1.70544	0.103982			
All Reads	ALL	78	806223	183	23	1.304288	0.096416			
All Reads	ALL	79	704539	210	19	1.712742	0.11819			
All Reads	ALL	80	601018	135	25	1.290696	0.111085			
All Reads	ALL	81	504754	115	24	1.309169	0.122081			
All Reads	ALL	82	423484	76	27	1.031227	0.11829			
All Reads	ALL	83	348430	61	28	1.005986	0.128803			
All Reads	ALL	84	270044	60	25	1.276716	0.164823			
All Reads	ALL	85	195661	2	23	0.058736	0.041533			
All Reads	ALL	86	130371	5	0	0.220377	0.098556			
All Reads	ALL	87	84764	9	21	0.610111	0.20337			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


