## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-110465_S63_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-110465_S63_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPACovaris-Roche-110465_S63_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-110465_S63_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 13:24:00 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	7875	25	0.37968	0.004279			
All Reads	ALL	32	94099516	8993	25	0.403555	0.004255			
All Reads	ALL	33	99563693	10394	25	0.440826	0.004324			
All Reads	ALL	34	103822748	11612	25	0.47228	0.004383			
All Reads	ALL	35	107046720	12643	25	0.498726	0.004435			
All Reads	ALL	36	109094349	13732	25	0.531517	0.004536			
All Reads	ALL	37	109759029	15044	25	0.578773	0.004719			
All Reads	ALL	38	108742561	15856	26	0.615715	0.00489			
All Reads	ALL	39	106350740	17139	26	0.680503	0.005198			
All Reads	ALL	40	102986732	18429	26	0.755624	0.005566			
All Reads	ALL	41	98941479	18834	26	0.803803	0.005857			
All Reads	ALL	42	94444701	17639	26	0.788645	0.005938			
All Reads	ALL	43	89958166	18096	26	0.84943	0.006314			
All Reads	ALL	44	85906450	18483	26	0.908515	0.006683			
All Reads	ALL	45	82456226	17816	26	0.912372	0.006835			
All Reads	ALL	46	79550344	18326	26	0.972772	0.007186			
All Reads	ALL	47	77085421	17683	26	0.968655	0.007284			
All Reads	ALL	48	74497370	18236	26	1.033651	0.007654			
All Reads	ALL	49	71272749	18376	26	1.088712	0.008031			
All Reads	ALL	50	67162836	16900	26	1.062535	0.008173			
All Reads	ALL	51	62356075	16934	26	1.146743	0.008812			
All Reads	ALL	52	57369069	16943	26	1.24709	0.009581			
All Reads	ALL	53	52702057	17153	25	1.374352	0.010494			
All Reads	ALL	54	48542265	17170	25	1.493605	0.011399			
All Reads	ALL	55	44876597	18497	25	1.740471	0.012797			
All Reads	ALL	56	41346578	18599	25	1.899483	0.013928			
All Reads	ALL	57	37594432	18859	25	2.118266	0.015425			
All Reads	ALL	58	33458358	19185	25	2.421266	0.017481			
All Reads	ALL	59	28972655	18439	25	2.687413	0.019791			
All Reads	ALL	60	24470214	19979	25	3.447636	0.024391			
All Reads	ALL	61	20316562	20677	25	4.297567	0.029887			
All Reads	ALL	62	16771816	18534	25	4.666319	0.034276			
All Reads	ALL	63	13846719	17336	25	5.286733	0.040153			
All Reads	ALL	64	11435727	16679	25	6.158736	0.047688			
All Reads	ALL	65	9427296	15599	25	6.987068	0.055943			
All Reads	ALL	66	7763602	13308	24	7.238272	0.062745			
All Reads	ALL	67	6306729	11653	25	7.802233	0.072277			
All Reads	ALL	68	5044172	9603	24	8.039007	0.082035			
All Reads	ALL	69	4036063	7620	24	7.972277	0.091328			
All Reads	ALL	70	3237424	5571	24	7.266394	0.097354			
All Reads	ALL	71	2593527	4128	24	6.721006	0.104608			
All Reads	ALL	72	2098727	3406	25	6.852895	0.117423			
All Reads	ALL	73	1714316	2768	24	6.818056	0.129592			
All Reads	ALL	74	1414431	2335	24	6.970926	0.14426			
All Reads	ALL	75	1193116	2067	23	7.315486	0.160906			
All Reads	ALL	76	1030236	1503	22	6.160382	0.158902			
All Reads	ALL	77	906345	1224	21	5.702604	0.162998			
All Reads	ALL	78	806223	973	19	5.09616	0.163375			
All Reads	ALL	79	704539	854	22	5.118447	0.17515			
All Reads	ALL	80	601018	710	24	4.988342	0.187209			
All Reads	ALL	81	504754	475	23	3.973738	0.182328			
All Reads	ALL	82	423484	281	25	2.801913	0.167148			
All Reads	ALL	83	348430	332	24	4.023536	0.22082			
All Reads	ALL	84	270044	151	25	2.361173	0.19215			
All Reads	ALL	85	195661	52	30	1.122237	0.155626			
All Reads	ALL	86	130371	28	30	0.906906	0.171389			
All Reads	ALL	87	84764	55	22	2.739912	0.36945			
All Reads	ALL	88	58468	14	24	1.011102	0.270228			
All Reads	ALL	89	38017	9	16	0.999655	0.333218			
All Reads	ALL	90	24933	10	21	1.6936	0.535563			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


