## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-0720ME25_S14_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-0720ME25_S14_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-IDT-0720ME25_S14_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-0720ME25_S14_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 18:01:52 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2164	26	0.287668	0.006184			
All Reads	ALL	33	99563693	2673	26	0.33583	0.006496			
All Reads	ALL	34	103822748	2784	26	0.335427	0.006357			
All Reads	ALL	35	107046720	3200	26	0.373937	0.00661			
All Reads	ALL	36	109094349	3342	26	0.3832	0.006629			
All Reads	ALL	37	109759029	3814	27	0.434672	0.007038			
All Reads	ALL	38	108742561	3923	27	0.451274	0.007205			
All Reads	ALL	39	106350740	4333	27	0.509647	0.007742			
All Reads	ALL	40	102986732	4615	27	0.560547	0.008251			
All Reads	ALL	41	98941479	4850	27	0.613175	0.008805			
All Reads	ALL	42	94444701	4716	27	0.624622	0.009096			
All Reads	ALL	43	89958166	5117	27	0.711535	0.009947			
All Reads	ALL	44	85906450	5588	27	0.813677	0.010885			
All Reads	ALL	45	82456226	5350	27	0.811618	0.011096			
All Reads	ALL	46	79550344	5462	27	0.858877	0.011621			
All Reads	ALL	47	77085421	5400	27	0.87628	0.011925			
All Reads	ALL	48	74497370	5492	27	0.92217	0.012444			
All Reads	ALL	49	71272749	5705	27	1.001275	0.013256			
All Reads	ALL	50	67162836	5203	27	0.96905	0.013434			
All Reads	ALL	51	62356075	5422	27	1.087682	0.014771			
All Reads	ALL	52	57369069	5685	27	1.239579	0.01644			
All Reads	ALL	53	52702057	6313	27	1.498406	0.018859			
All Reads	ALL	54	48542265	6315	26	1.627327	0.020478			
All Reads	ALL	55	44876597	6575	26	1.832725	0.022602			
All Reads	ALL	56	41346578	6846	27	2.071184	0.025032			
All Reads	ALL	57	37594432	7103	26	2.363413	0.028043			
All Reads	ALL	58	33458358	7250	26	2.710533	0.031834			
All Reads	ALL	59	28972655	7278	25	3.142282	0.036833			
All Reads	ALL	60	24470214	7643	26	3.907037	0.044691			
All Reads	ALL	61	20316562	8508	25	5.2384	0.056792			
All Reads	ALL	62	16771816	8400	25	6.264993	0.068357			
All Reads	ALL	63	13846719	7944	26	7.176517	0.080518			
All Reads	ALL	64	11435727	7452	26	8.151367	0.094427			
All Reads	ALL	65	9427296	7072	25	9.383751	0.111585			
All Reads	ALL	66	7763602	6112	25	9.847851	0.125965			
All Reads	ALL	67	6306729	5487	25	10.883089	0.146921			
All Reads	ALL	68	5044172	4497	25	11.152042	0.1663			
All Reads	ALL	69	4036063	3242	25	10.047927	0.17647			
All Reads	ALL	70	3237424	2410	25	9.311912	0.189684			
All Reads	ALL	71	2593527	2033	25	9.80546	0.21747			
All Reads	ALL	72	2098727	1597	26	9.51854	0.238187			
All Reads	ALL	73	1714316	1271	26	9.274191	0.260138			
All Reads	ALL	74	1414431	1187	25	10.497608	0.304695			
All Reads	ALL	75	1193116	862	26	9.037452	0.307817			
All Reads	ALL	76	1030236	672	25	8.159319	0.314753			
All Reads	ALL	77	906345	535	25	7.383829	0.319231			
All Reads	ALL	78	806223	440	24	6.826827	0.325456			
All Reads	ALL	79	704539	491	25	8.717618	0.393421			
All Reads	ALL	80	601018	285	26	5.931694	0.351363			
All Reads	ALL	81	504754	252	25	6.24514	0.393407			
All Reads	ALL	82	423484	129	26	3.810431	0.33549			
All Reads	ALL	83	348430	115	29	4.128608	0.384995			
All Reads	ALL	84	270044	61	32	2.825639	0.361786			
All Reads	ALL	85	195661	10	30	0.639318	0.20217			
All Reads	ALL	86	130371	1	0	0.095949	0.095949			
All Reads	ALL	87	84764	3	0	0.442722	0.255606			
All Reads	ALL	88	58468	1	0	0.213945	0.213945			
All Reads	ALL	89	38017	1	0	0.329036	0.329036			
All Reads	ALL	90	24933	1	0	0.501703	0.501703			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


