## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-1501199_S33_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-1501199_S33_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Twist-1501199_S33_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-1501199_S33_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 17:45:59 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3320	26	0.358814	0.006227			
All Reads	ALL	33	99563693	3793	26	0.387437	0.006291			
All Reads	ALL	34	103822748	4188	25	0.410235	0.006339			
All Reads	ALL	35	107046720	4899	26	0.465428	0.00665			
All Reads	ALL	36	109094349	5449	26	0.507965	0.006881			
All Reads	ALL	37	109759029	5848	26	0.541859	0.007086			
All Reads	ALL	38	108742561	6332	27	0.592189	0.007442			
All Reads	ALL	39	106350740	6922	27	0.661927	0.007956			
All Reads	ALL	40	102986732	7762	26	0.766498	0.0087			
All Reads	ALL	41	98941479	7562	26	0.777279	0.008938			
All Reads	ALL	42	94444701	7787	27	0.838516	0.009502			
All Reads	ALL	43	89958166	8342	27	0.94308	0.010326			
All Reads	ALL	44	85906450	8822	27	1.044384	0.011119			
All Reads	ALL	45	82456226	8657	27	1.067733	0.011476			
All Reads	ALL	46	79550344	8343	26	1.066594	0.011677			
All Reads	ALL	47	77085421	8134	26	1.073126	0.011899			
All Reads	ALL	48	74497370	8163	26	1.114366	0.012334			
All Reads	ALL	49	71272749	8367	26	1.193892	0.013052			
All Reads	ALL	50	67162836	7332	27	1.110228	0.012966			
All Reads	ALL	51	62356075	7483	26	1.220438	0.014108			
All Reads	ALL	52	57369069	7687	26	1.362693	0.015542			
All Reads	ALL	53	52702057	7892	26	1.522924	0.017143			
All Reads	ALL	54	48542265	8015	26	1.6792	0.018756			
All Reads	ALL	55	44876597	8573	26	1.942816	0.020983			
All Reads	ALL	56	41346578	8594	26	2.113852	0.022802			
All Reads	ALL	57	37594432	8462	26	2.289119	0.024885			
All Reads	ALL	58	33458358	8446	26	2.567233	0.027934			
All Reads	ALL	59	28972655	8204	26	2.879759	0.031794			
All Reads	ALL	60	24470214	8378	25	3.481941	0.038041			
All Reads	ALL	61	20316562	8842	26	4.426079	0.04707			
All Reads	ALL	62	16771816	8649	26	5.244507	0.056393			
All Reads	ALL	63	13846719	7520	25	5.523188	0.063691			
All Reads	ALL	64	11435727	6624	26	5.890815	0.072379			
All Reads	ALL	65	9427296	6261	25	6.754223	0.08536			
All Reads	ALL	66	7763602	5539	25	7.255828	0.097493			
All Reads	ALL	67	6306729	4586	24	7.39518	0.109202			
All Reads	ALL	68	5044172	3358	25	6.770327	0.116834			
All Reads	ALL	69	4036063	2414	24	6.082725	0.123803			
All Reads	ALL	70	3237424	1736	24	5.453421	0.130886			
All Reads	ALL	71	2593527	1212	24	4.752594	0.136515			
All Reads	ALL	72	2098727	723	25	3.503493	0.130296			
All Reads	ALL	73	1714316	461	25	2.734821	0.127373			
All Reads	ALL	74	1414431	271	25	1.948527	0.118365			
All Reads	ALL	75	1193116	116	26	0.988767	0.091805			
All Reads	ALL	76	1030236	61	25	0.60216	0.077099			
All Reads	ALL	77	906345	31	22	0.347846	0.062475			
All Reads	ALL	78	806223	10	25	0.126143	0.03989			
All Reads	ALL	79	704539	15	32	0.216524	0.055906			
All Reads	ALL	80	601018	5	0	0.084606	0.037837			
All Reads	ALL	81	504754	3	0	0.060445	0.034898			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	1	0	0.029188	0.029188			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


