## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-0720ME25_S12_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-0720ME25_S12_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-IDT-0720ME25_S12_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-0720ME25_S12_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 11:41:49 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3364	25	0.368252	0.006349			
All Reads	ALL	33	99563693	3973	26	0.41105	0.006521			
All Reads	ALL	34	103822748	4242	25	0.420877	0.006462			
All Reads	ALL	35	107046720	4674	25	0.449772	0.006579			
All Reads	ALL	36	109094349	4928	25	0.465313	0.006628			
All Reads	ALL	37	109759029	5575	26	0.523217	0.007007			
All Reads	ALL	38	108742561	5780	26	0.547526	0.007202			
All Reads	ALL	39	106350740	6042	26	0.585217	0.007529			
All Reads	ALL	40	102986732	6592	26	0.659345	0.008121			
All Reads	ALL	41	98941479	6909	26	0.719306	0.008654			
All Reads	ALL	42	94444701	6641	26	0.724324	0.008888			
All Reads	ALL	43	89958166	7133	26	0.816786	0.009671			
All Reads	ALL	44	85906450	7434	26	0.891402	0.010339			
All Reads	ALL	45	82456226	7111	26	0.88835	0.010535			
All Reads	ALL	46	79550344	7235	26	0.936857	0.011014			
All Reads	ALL	47	77085421	7169	26	0.957995	0.011314			
All Reads	ALL	48	74497370	7216	26	0.997775	0.011746			
All Reads	ALL	49	71272749	7442	27	1.075581	0.012468			
All Reads	ALL	50	67162836	6631	26	1.017014	0.012489			
All Reads	ALL	51	62356075	6793	26	1.122173	0.013615			
All Reads	ALL	52	57369069	7435	26	1.334996	0.015482			
All Reads	ALL	53	52702057	7526	26	1.471003	0.016956			
All Reads	ALL	54	48542265	7513	26	1.594301	0.018393			
All Reads	ALL	55	44876597	7704	26	1.76837	0.020147			
All Reads	ALL	56	41346578	8045	26	2.004303	0.022346			
All Reads	ALL	57	37594432	8273	26	2.266816	0.024922			
All Reads	ALL	58	33458358	7998	26	2.462372	0.027534			
All Reads	ALL	59	28972655	8123	25	2.888052	0.032044			
All Reads	ALL	60	24470214	8245	25	3.470801	0.038224			
All Reads	ALL	61	20316562	8978	25	4.552042	0.048041			
All Reads	ALL	62	16771816	8835	25	5.426294	0.05773			
All Reads	ALL	63	13846719	8290	25	6.16715	0.067734			
All Reads	ALL	64	11435727	7397	25	6.662983	0.077471			
All Reads	ALL	65	9427296	7157	25	7.820252	0.092439			
All Reads	ALL	66	7763602	6336	25	8.406762	0.105614			
All Reads	ALL	67	6306729	5244	25	8.565158	0.118278			
All Reads	ALL	68	5044172	4336	25	8.854749	0.134472			
All Reads	ALL	69	4036063	3310	25	8.447864	0.146836			
All Reads	ALL	70	3237424	2545	25	8.097763	0.160517			
All Reads	ALL	71	2593527	2070	25	8.221601	0.180705			
All Reads	ALL	72	2098727	1512	25	7.421175	0.190852			
All Reads	ALL	73	1714316	1394	25	8.376233	0.224345			
All Reads	ALL	74	1414431	1291	25	9.402023	0.261673			
All Reads	ALL	75	1193116	909	24	7.847983	0.260301			
All Reads	ALL	76	1030236	690	24	6.899049	0.262642			
All Reads	ALL	77	906345	588	24	6.682833	0.275595			
All Reads	ALL	78	806223	433	24	5.532349	0.265868			
All Reads	ALL	79	704539	511	25	7.47124	0.330508			
All Reads	ALL	80	601018	364	25	6.238652	0.326994			
All Reads	ALL	81	504754	213	26	4.34687	0.297843			
All Reads	ALL	82	423484	157	26	3.818911	0.304782			
All Reads	ALL	83	348430	137	23	4.05025	0.346036			
All Reads	ALL	84	270044	52	23	1.983561	0.27507			
All Reads	ALL	85	195661	16	18	0.84235	0.210587			
All Reads	ALL	86	130371	6	23	0.474075	0.19354			
All Reads	ALL	87	84764	14	24	1.701349	0.454705			
All Reads	ALL	88	58468	6	22	1.057085	0.431553			
All Reads	ALL	89	38017	7	0	1.896693	0.716883			
All Reads	ALL	90	24933	2	13	0.82629	0.584275			
All Reads	ALL	91	15833	2	0	1.301199	0.920086			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


