## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-0720ME25_S23_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-0720ME25_S23_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-Twist-0720ME25_S23_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-0720ME25_S23_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 12:44:16 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3270	26	0.371633	0.006499			
All Reads	ALL	33	99563693	3906	26	0.419551	0.006713			
All Reads	ALL	34	103822748	4415	26	0.45477	0.006844			
All Reads	ALL	35	107046720	4794	27	0.478937	0.006917			
All Reads	ALL	36	109094349	5168	27	0.50661	0.007047			
All Reads	ALL	37	109759029	5823	28	0.567362	0.007435			
All Reads	ALL	38	108742561	6317	28	0.621248	0.007816			
All Reads	ALL	39	106350740	6574	28	0.661063	0.008153			
All Reads	ALL	40	102986732	7482	27	0.776944	0.008982			
All Reads	ALL	41	98941479	7551	27	0.816168	0.009392			
All Reads	ALL	42	94444701	7289	28	0.825361	0.009667			
All Reads	ALL	43	89958166	7697	28	0.915028	0.01043			
All Reads	ALL	44	85906450	8082	28	1.006112	0.011191			
All Reads	ALL	45	82456226	7896	28	1.024088	0.011525			
All Reads	ALL	46	79550344	7626	28	1.025199	0.01174			
All Reads	ALL	47	77085421	7717	28	1.070606	0.012187			
All Reads	ALL	48	74497370	7808	28	1.120862	0.012685			
All Reads	ALL	49	71272749	7693	28	1.154318	0.013161			
All Reads	ALL	50	67162836	6990	28	1.113016	0.013313			
All Reads	ALL	51	62356075	7041	28	1.207561	0.014391			
All Reads	ALL	52	57369069	7252	27	1.351865	0.015875			
All Reads	ALL	53	52702057	7608	27	1.543819	0.0177			
All Reads	ALL	54	48542265	7296	28	1.607379	0.018818			
All Reads	ALL	55	44876597	7559	28	1.801349	0.020719			
All Reads	ALL	56	41346578	7605	27	1.967039	0.022556			
All Reads	ALL	57	37594432	7839	27	2.229926	0.025186			
All Reads	ALL	58	33458358	7744	27	2.475222	0.028128			
All Reads	ALL	59	28972655	7450	27	2.749928	0.03186			
All Reads	ALL	60	24470214	7456	27	3.258529	0.037737			
All Reads	ALL	61	20316562	8106	26	4.266874	0.047392			
All Reads	ALL	62	16771816	7599	26	4.845401	0.055584			
All Reads	ALL	63	13846719	6743	27	5.207865	0.063421			
All Reads	ALL	64	11435727	6212	27	5.809263	0.073706			
All Reads	ALL	65	9427296	5662	26	6.422973	0.085359			
All Reads	ALL	66	7763602	4823	26	6.64366	0.095664			
All Reads	ALL	67	6306729	3957	26	6.709888	0.106668			
All Reads	ALL	68	5044172	3235	26	6.858637	0.120587			
All Reads	ALL	69	4036063	2417	25	6.404307	0.130267			
All Reads	ALL	70	3237424	1907	25	6.299477	0.144254			
All Reads	ALL	71	2593527	1543	27	6.362511	0.161974			
All Reads	ALL	72	2098727	1062	26	5.411554	0.166058			
All Reads	ALL	73	1714316	837	27	5.221412	0.180478			
All Reads	ALL	74	1414431	796	27	6.018451	0.213318			
All Reads	ALL	75	1193116	553	27	4.956737	0.210782			
All Reads	ALL	76	1030236	406	25	4.214468	0.209161			
All Reads	ALL	77	906345	325	26	3.834804	0.212717			
All Reads	ALL	78	806223	248	25	3.289652	0.208893			
All Reads	ALL	79	704539	255	25	3.870691	0.242392			
All Reads	ALL	80	601018	234	28	4.163723	0.272191			
All Reads	ALL	81	504754	141	30	2.987396	0.251584			
All Reads	ALL	82	423484	75	27	1.89399	0.218699			
All Reads	ALL	83	348430	67	26	2.056424	0.251232			
All Reads	ALL	84	270044	77	27	3.049366	0.347508			
All Reads	ALL	85	195661	9	25	0.491917	0.163972			
All Reads	ALL	86	130371	3	20	0.24609	0.14208			
All Reads	ALL	87	84764	10	0	1.261659	0.398972			
All Reads	ALL	88	58468	4	18	0.731636	0.365818			
All Reads	ALL	89	38017	3	0	0.843911	0.487232			
All Reads	ALL	90	24933	4	0	1.71569	0.857845			
All Reads	ALL	91	15833	5	0	3.377227	1.510342			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


