## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-110465_S44_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-110465_S44_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-IDT-110465_S44_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-110465_S44_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 11:49:26 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2793	26	0.336567	0.006368			
All Reads	ALL	33	99563693	3602	26	0.410234	0.006835			
All Reads	ALL	34	103822748	3655	26	0.399193	0.006603			
All Reads	ALL	35	107046720	4286	26	0.454012	0.006935			
All Reads	ALL	36	109094349	4490	26	0.466694	0.006965			
All Reads	ALL	37	109759029	4946	26	0.510978	0.007266			
All Reads	ALL	38	108742561	5088	26	0.530562	0.007438			
All Reads	ALL	39	106350740	5308	26	0.565951	0.007768			
All Reads	ALL	40	102986732	5777	27	0.636077	0.008369			
All Reads	ALL	41	98941479	5927	27	0.679274	0.008823			
All Reads	ALL	42	94444701	5995	27	0.719781	0.009296			
All Reads	ALL	43	89958166	6149	27	0.775091	0.009884			
All Reads	ALL	44	85906450	6322	27	0.834483	0.010495			
All Reads	ALL	45	82456226	6408	27	0.881227	0.011008			
All Reads	ALL	46	79550344	6429	27	0.91641	0.011429			
All Reads	ALL	47	77085421	6360	27	0.935564	0.011731			
All Reads	ALL	48	74497370	6737	27	1.025449	0.012493			
All Reads	ALL	49	71272749	6758	27	1.075185	0.013079			
All Reads	ALL	50	67162836	5970	27	1.007938	0.013045			
All Reads	ALL	51	62356075	6170	27	1.122005	0.014284			
All Reads	ALL	52	57369069	6616	27	1.307694	0.016077			
All Reads	ALL	53	52702057	7219	26	1.553238	0.018281			
All Reads	ALL	54	48542265	6933	26	1.619533	0.01945			
All Reads	ALL	55	44876597	7403	26	1.87058	0.021741			
All Reads	ALL	56	41346578	7626	26	2.091442	0.02395			
All Reads	ALL	57	37594432	7815	26	2.357187	0.026664			
All Reads	ALL	58	33458358	7466	26	2.530299	0.029284			
All Reads	ALL	59	28972655	7540	25	2.951016	0.033985			
All Reads	ALL	60	24470214	7744	26	3.588526	0.040779			
All Reads	ALL	61	20316562	8618	26	4.809997	0.051813			
All Reads	ALL	62	16771816	8259	26	5.583878	0.061443			
All Reads	ALL	63	13846719	7577	26	6.204959	0.071284			
All Reads	ALL	64	11435727	6831	26	6.773436	0.081953			
All Reads	ALL	65	9427296	6559	26	7.88931	0.097414			
All Reads	ALL	66	7763602	5716	25	8.348674	0.110426			
All Reads	ALL	67	6306729	4980	25	8.95393	0.126882			
All Reads	ALL	68	5044172	3985	26	8.958328	0.14191			
All Reads	ALL	69	4036063	3111	25	8.740386	0.156704			
All Reads	ALL	70	3237424	2235	25	7.828282	0.165588			
All Reads	ALL	71	2593527	1796	26	7.85243	0.18529			
All Reads	ALL	72	2098727	1326	26	7.164339	0.196745			
All Reads	ALL	73	1714316	1309	26	8.658393	0.239314			
All Reads	ALL	74	1414431	1128	26	9.043069	0.269253			
All Reads	ALL	75	1193116	736	25	6.994935	0.257837			
All Reads	ALL	76	1030236	613	26	6.747025	0.27251			
All Reads	ALL	77	906345	448	24	5.604966	0.26481			
All Reads	ALL	78	806223	339	24	4.767965	0.25896			
All Reads	ALL	79	704539	414	23	6.663215	0.327479			
All Reads	ALL	80	601018	328	25	6.18835	0.341694			
All Reads	ALL	81	504754	247	25	5.548885	0.353067			
All Reads	ALL	82	423484	142	29	3.802243	0.319077			
All Reads	ALL	83	348430	107	27	3.482225	0.336639			
All Reads	ALL	84	270044	41	27	1.721622	0.268872			
All Reads	ALL	85	195661	14	22	0.811358	0.216844			
All Reads	ALL	86	130371	4	0	0.34791	0.173955			
All Reads	ALL	87	84764	11	30	1.471532	0.443684			
All Reads	ALL	88	58468	2	18	0.387883	0.274274			
All Reads	ALL	89	38017	4	0	1.193083	0.596542			
All Reads	ALL	90	24933	3	0	1.36438	0.787725			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


