## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-1501199_S61_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-1501199_S61_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPACovaris-Roche-1501199_S61_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-1501199_S61_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 13:31:41 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	6907	25	0.362371	0.00436			
All Reads	ALL	32	94099516	8145	25	0.397728	0.004407			
All Reads	ALL	33	99563693	9081	25	0.419097	0.004398			
All Reads	ALL	34	103822748	10029	25	0.443861	0.004432			
All Reads	ALL	35	107046720	11329	26	0.486296	0.004569			
All Reads	ALL	36	109094349	12499	26	0.526448	0.004709			
All Reads	ALL	37	109759029	13797	26	0.577599	0.004917			
All Reads	ALL	38	108742561	14398	26	0.608394	0.00507			
All Reads	ALL	39	106350740	15649	26	0.676127	0.005405			
All Reads	ALL	40	102986732	16377	26	0.730693	0.00571			
All Reads	ALL	41	98941479	16963	26	0.787783	0.006049			
All Reads	ALL	42	94444701	16145	26	0.785493	0.006182			
All Reads	ALL	43	89958166	16708	26	0.853426	0.006602			
All Reads	ALL	44	85906450	17164	26	0.918068	0.007008			
All Reads	ALL	45	82456226	16707	26	0.931016	0.007203			
All Reads	ALL	46	79550344	16749	26	0.967451	0.007475			
All Reads	ALL	47	77085421	16273	26	0.970013	0.007604			
All Reads	ALL	48	74497370	16402	27	1.011668	0.007899			
All Reads	ALL	49	71272749	17022	27	1.097411	0.008411			
All Reads	ALL	50	67162836	15346	26	1.049901	0.008475			
All Reads	ALL	51	62356075	15302	26	1.127591	0.009115			
All Reads	ALL	52	57369069	15645	26	1.253083	0.010018			
All Reads	ALL	53	52702057	15722	26	1.370763	0.010932			
All Reads	ALL	54	48542265	15536	26	1.470623	0.011799			
All Reads	ALL	55	44876597	16970	26	1.737577	0.013338			
All Reads	ALL	56	41346578	16906	26	1.878812	0.01445			
All Reads	ALL	57	37594432	17302	26	2.11473	0.016077			
All Reads	ALL	58	33458358	17384	26	2.387411	0.018107			
All Reads	ALL	59	28972655	16929	25	2.684881	0.020635			
All Reads	ALL	60	24470214	18570	25	3.487034	0.025589			
All Reads	ALL	61	20316562	19510	25	4.412545	0.031591			
All Reads	ALL	62	16771816	17514	26	4.7983	0.036257			
All Reads	ALL	63	13846719	16556	25	5.494025	0.042699			
All Reads	ALL	64	11435727	15665	26	6.294319	0.05029			
All Reads	ALL	65	9427296	14663	25	7.146901	0.059021			
All Reads	ALL	66	7763602	12675	25	7.501823	0.066634			
All Reads	ALL	67	6306729	11491	24	8.372126	0.078101			
All Reads	ALL	68	5044172	9056	25	8.249519	0.086688			
All Reads	ALL	69	4036063	7093	25	8.075215	0.095882			
All Reads	ALL	70	3237424	5378	25	7.633141	0.104086			
All Reads	ALL	71	2593527	4185	24	7.414584	0.114614			
All Reads	ALL	72	2098727	3361	25	7.358591	0.126929			
All Reads	ALL	73	1714316	2672	24	7.16189	0.138551			
All Reads	ALL	74	1414431	2190	25	7.114501	0.152028			
All Reads	ALL	75	1193116	2150	24	8.280144	0.178574			
All Reads	ALL	76	1030236	1402	23	6.253071	0.167001			
All Reads	ALL	77	906345	1183	21	5.997542	0.174374			
All Reads	ALL	78	806223	955	20	5.442899	0.176128			
All Reads	ALL	79	704539	909	21	5.928447	0.196634			
All Reads	ALL	80	601018	766	24	5.856301	0.211597			
All Reads	ALL	81	504754	419	26	3.814313	0.186341			
All Reads	ALL	82	423484	314	25	3.40702	0.192269			
All Reads	ALL	83	348430	345	28	4.54973	0.244949			
All Reads	ALL	84	270044	157	27	2.671451	0.213205			
All Reads	ALL	85	195661	34	24	0.798467	0.136936			
All Reads	ALL	86	130371	32	32	1.127849	0.199377			
All Reads	ALL	87	84764	38	27	2.059938	0.334166			
All Reads	ALL	88	58468	12	0	0.943073	0.272242			
All Reads	ALL	89	38017	12	0	1.450392	0.418692			
All Reads	ALL	90	24933	7	28	1.290047	0.487592			
All Reads	ALL	91	15833	3	0	0.870643	0.502666			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


