## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-GIAB_S32_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-GIAB_S32_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Agilent-GIAB_S32_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-GIAB_S32_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 16:18:52 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2666	26	0.382673	0.007411			
All Reads	ALL	33	99563693	3210	26	0.435471	0.007686			
All Reads	ALL	34	103822748	3859	26	0.502038	0.008082			
All Reads	ALL	35	107046720	4118	26	0.519598	0.008097			
All Reads	ALL	36	109094349	5017	27	0.62115	0.008769			
All Reads	ALL	37	109759029	5071	27	0.624034	0.008763			
All Reads	ALL	38	108742561	5123	27	0.636326	0.00889			
All Reads	ALL	39	106350740	5727	27	0.727347	0.009611			
All Reads	ALL	40	102986732	6365	27	0.83478	0.010463			
All Reads	ALL	41	98941479	6656	28	0.908635	0.011137			
All Reads	ALL	42	94444701	6462	28	0.924153	0.011496			
All Reads	ALL	43	89958166	6927	27	1.040062	0.012496			
All Reads	ALL	44	85906450	7430	27	1.168202	0.013553			
All Reads	ALL	45	82456226	7672	28	1.256724	0.014348			
All Reads	ALL	46	79550344	7772	27	1.31961	0.014969			
All Reads	ALL	47	77085421	7799	27	1.366537	0.015474			
All Reads	ALL	48	74497370	6703	27	1.215299	0.014844			
All Reads	ALL	49	71272749	6891	27	1.305911	0.015732			
All Reads	ALL	50	67162836	5670	27	1.140273	0.015143			
All Reads	ALL	51	62356075	5962	27	1.291421	0.016725			
All Reads	ALL	52	57369069	5930	27	1.396149	0.01813			
All Reads	ALL	53	52702057	6283	27	1.610253	0.020315			
All Reads	ALL	54	48542265	5913	27	1.64529	0.021396			
All Reads	ALL	55	44876597	5936	27	1.786606	0.023189			
All Reads	ALL	56	41346578	5802	27	1.895365	0.024883			
All Reads	ALL	57	37594432	5472	26	1.965972	0.026577			
All Reads	ALL	58	33458358	5364	27	2.165404	0.029566			
All Reads	ALL	59	28972655	5066	26	2.361737	0.033182			
All Reads	ALL	60	24470214	5253	26	2.899508	0.040006			
All Reads	ALL	61	20316562	5523	26	3.671805	0.049407			
All Reads	ALL	62	16771816	5296	26	4.265035	0.058607			
All Reads	ALL	63	13846719	4507	26	4.396382	0.065486			
All Reads	ALL	64	11435727	3992	27	4.714998	0.074625			
All Reads	ALL	65	9427296	3972	26	5.690846	0.090297			
All Reads	ALL	66	7763602	3228	25	5.615973	0.098846			
All Reads	ALL	67	6306729	2670	25	5.718233	0.110664			
All Reads	ALL	68	5044172	1982	26	5.307237	0.119211			
All Reads	ALL	69	4036063	1384	24	4.63162	0.124499			
All Reads	ALL	70	3237424	945	24	3.942638	0.128254			
All Reads	ALL	71	2593527	652	24	3.395561	0.13298			
All Reads	ALL	72	2098727	291	26	1.872802	0.109786			
All Reads	ALL	73	1714316	257	24	2.024869	0.126308			
All Reads	ALL	74	1414431	131	25	1.250962	0.109297			
All Reads	ALL	75	1193116	49	21	0.554713	0.079245			
All Reads	ALL	76	1030236	32	26	0.419535	0.074164			
All Reads	ALL	77	906345	12	20	0.178831	0.051624			
All Reads	ALL	78	806223	1	0	0.016753	0.016753			
All Reads	ALL	79	704539	4	14	0.076685	0.038342			
All Reads	ALL	80	601018	1	0	0.022473	0.022473			
All Reads	ALL	81	504754	0	0	0	0			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	0	0	0	0			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


