## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-IDT-0720ME25_S54_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-IDT-0720ME25_S54_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-IDT-0720ME25_S54_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-IDT-0720ME25_S54_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 16:26:43 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	1356	26	0.271058	0.007361			
All Reads	ALL	33	99563693	1635	26	0.308892	0.007639			
All Reads	ALL	34	103822748	1803	27	0.326658	0.007693			
All Reads	ALL	35	107046720	2018	27	0.354599	0.007894			
All Reads	ALL	36	109094349	2251	26	0.388118	0.00818			
All Reads	ALL	37	109759029	2462	27	0.421928	0.008503			
All Reads	ALL	38	108742561	2637	27	0.456143	0.008883			
All Reads	ALL	39	106350740	3148	28	0.556781	0.009924			
All Reads	ALL	40	102986732	3348	27	0.611497	0.010568			
All Reads	ALL	41	98941479	3448	27	0.65551	0.011163			
All Reads	ALL	42	94444701	3323	28	0.661825	0.011481			
All Reads	ALL	43	89958166	3771	27	0.788508	0.01284			
All Reads	ALL	44	85906450	4063	27	0.889634	0.013957			
All Reads	ALL	45	82456226	4146	27	0.945793	0.014689			
All Reads	ALL	46	79550344	4075	27	0.963553	0.015094			
All Reads	ALL	47	77085421	4094	27	0.999001	0.015613			
All Reads	ALL	48	74497370	4311	28	1.088497	0.016578			
All Reads	ALL	49	71272749	4490	27	1.184985	0.017684			
All Reads	ALL	50	67162836	4024	28	1.126988	0.017766			
All Reads	ALL	51	62356075	4196	28	1.265747	0.01954			
All Reads	ALL	52	57369069	4513	27	1.479714	0.022026			
All Reads	ALL	53	52702057	4994	27	1.782424	0.025222			
All Reads	ALL	54	48542265	4740	27	1.836743	0.026678			
All Reads	ALL	55	44876597	5160	27	2.162818	0.030109			
All Reads	ALL	56	41346578	5235	27	2.381592	0.032916			
All Reads	ALL	57	37594432	5195	27	2.599275	0.036063			
All Reads	ALL	58	33458358	5515	27	3.100495	0.04175			
All Reads	ALL	59	28972655	5161	26	3.350701	0.046641			
All Reads	ALL	60	24470214	5416	26	4.163236	0.056571			
All Reads	ALL	61	20316562	5773	26	5.344924	0.070346			
All Reads	ALL	62	16771816	5437	26	6.097747	0.082697			
All Reads	ALL	63	13846719	4913	26	6.674059	0.095217			
All Reads	ALL	64	11435727	4284	26	7.046539	0.107659			
All Reads	ALL	65	9427296	3943	26	7.867374	0.12529			
All Reads	ALL	66	7763602	3538	26	8.572051	0.144114			
All Reads	ALL	67	6306729	2871	25	8.562867	0.159809			
All Reads	ALL	68	5044172	2138	26	7.972747	0.172427			
All Reads	ALL	69	4036063	1501	25	6.995406	0.18056			
All Reads	ALL	70	3237424	1066	25	6.193666	0.189701			
All Reads	ALL	71	2593527	743	25	5.388752	0.197694			
All Reads	ALL	72	2098727	392	25	3.513341	0.177451			
All Reads	ALL	73	1714316	270	25	2.962532	0.180294			
All Reads	ALL	74	1414431	134	26	1.782023	0.153943			
All Reads	ALL	75	1193116	60	25	0.945929	0.122119			
All Reads	ALL	76	1030236	32	32	0.584256	0.103283			
All Reads	ALL	77	906345	12	26	0.249045	0.071893			
All Reads	ALL	78	806223	9	30	0.20998	0.069993			
All Reads	ALL	79	704539	1	0	0.026698	0.026698			
All Reads	ALL	80	601018	2	23	0.062594	0.044261			
All Reads	ALL	81	504754	1	0	0.037266	0.037266			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	0	0	0	0			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


