## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-1501199_S15_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-1501199_S15_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-Twist-1501199_S15_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-1501199_S15_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 15:04:48 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	6707	26	0.368313	0.004497			
All Reads	ALL	33	99563693	8012	25	0.41583	0.004646			
All Reads	ALL	34	103822748	9190	26	0.457403	0.004771			
All Reads	ALL	35	107046720	9901	26	0.477949	0.004803			
All Reads	ALL	36	109094349	11217	26	0.531313	0.005017			
All Reads	ALL	37	109759029	11959	26	0.563028	0.005149			
All Reads	ALL	38	108742561	12827	27	0.609539	0.005382			
All Reads	ALL	39	106350740	14073	26	0.683789	0.005764			
All Reads	ALL	40	102986732	15061	27	0.755698	0.006158			
All Reads	ALL	41	98941479	15518	27	0.810463	0.006506			
All Reads	ALL	42	94444701	14957	26	0.818357	0.006691			
All Reads	ALL	43	89958166	15747	27	0.904551	0.007208			
All Reads	ALL	44	85906450	16497	27	0.992327	0.007726			
All Reads	ALL	45	82456226	16308	27	1.022005	0.008003			
All Reads	ALL	46	79550344	15882	27	1.031665	0.008186			
All Reads	ALL	47	77085421	14952	27	1.002312	0.008197			
All Reads	ALL	48	74497370	15273	27	1.059398	0.008572			
All Reads	ALL	49	71272749	15722	27	1.139882	0.009091			
All Reads	ALL	50	67162836	14225	26	1.094458	0.009176			
All Reads	ALL	51	62356075	13776	26	1.141616	0.009727			
All Reads	ALL	52	57369069	14426	26	1.299403	0.010819			
All Reads	ALL	53	52702057	14881	26	1.459084	0.011961			
All Reads	ALL	54	48542265	14909	27	1.5871	0.012998			
All Reads	ALL	55	44876597	15104	26	1.739193	0.014151			
All Reads	ALL	56	41346578	15694	26	1.961416	0.015657			
All Reads	ALL	57	37594432	15790	26	2.170373	0.017272			
All Reads	ALL	58	33458358	15605	26	2.410099	0.019293			
All Reads	ALL	59	28972655	15465	26	2.758274	0.02218			
All Reads	ALL	60	24470214	15260	26	3.222497	0.026086			
All Reads	ALL	61	20316562	16351	26	4.158817	0.032524			
All Reads	ALL	62	16771816	15651	26	4.822117	0.038545			
All Reads	ALL	63	13846719	14608	26	5.451545	0.045105			
All Reads	ALL	64	11435727	13173	26	5.952462	0.051863			
All Reads	ALL	65	9427296	12148	26	6.65876	0.060414			
All Reads	ALL	66	7763602	10451	25	6.956172	0.068044			
All Reads	ALL	67	6306729	9006	25	7.379102	0.077757			
All Reads	ALL	68	5044172	7294	25	7.472254	0.087492			
All Reads	ALL	69	4036063	5400	24	6.913716	0.094084			
All Reads	ALL	70	3237424	4369	24	6.973619	0.105504			
All Reads	ALL	71	2593527	3538	25	7.049248	0.118512			
All Reads	ALL	72	2098727	2696	25	6.638037	0.127844			
All Reads	ALL	73	1714316	2148	26	6.474692	0.139702			
All Reads	ALL	74	1414431	1820	26	6.649138	0.155858			
All Reads	ALL	75	1193116	1404	24	6.080792	0.162284			
All Reads	ALL	76	1030236	1114	24	5.587586	0.16741			
All Reads	ALL	77	906345	779	24	4.441398	0.15913			
All Reads	ALL	78	806223	674	23	4.319967	0.166399			
All Reads	ALL	79	704539	636	26	4.664744	0.184969			
All Reads	ALL	80	601018	601	26	5.167289	0.210778			
All Reads	ALL	81	504754	450	26	4.606897	0.217171			
All Reads	ALL	82	423484	294	27	3.587452	0.209224			
All Reads	ALL	83	348430	250	25	3.707663	0.234493			
All Reads	ALL	84	270044	156	27	2.985148	0.239003			
All Reads	ALL	85	195661	23	33	0.607434	0.126659			
All Reads	ALL	86	130371	16	24	0.634183	0.158546			
All Reads	ALL	87	84764	21	27	1.280217	0.279366			
All Reads	ALL	88	58468	9	25	0.795426	0.265142			
All Reads	ALL	89	38017	10	30	1.359245	0.429831			
All Reads	ALL	90	24933	1	0	0.207253	0.207253			
All Reads	ALL	91	15833	1	0	0.326372	0.326372			
All Reads	ALL	92	9370	1	0	0.551488	0.551488			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


