## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-1501199_S7_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-1501199_S7_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-IDT-1501199_S7_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-1501199_S7_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 14:02:31 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3170	25	0.350459	0.006225			
All Reads	ALL	33	99563693	3719	25	0.388589	0.006372			
All Reads	ALL	34	103822748	4177	25	0.418541	0.006476			
All Reads	ALL	35	107046720	4471	26	0.434507	0.006498			
All Reads	ALL	36	109094349	4938	26	0.470885	0.006701			
All Reads	ALL	37	109759029	5172	26	0.490212	0.006816			
All Reads	ALL	38	108742561	5415	26	0.518042	0.00704			
All Reads	ALL	39	106350740	5874	26	0.574592	0.007497			
All Reads	ALL	40	102986732	6312	26	0.637605	0.008025			
All Reads	ALL	41	98941479	6494	26	0.68281	0.008473			
All Reads	ALL	42	94444701	6246	26	0.688003	0.008705			
All Reads	ALL	43	89958166	6750	26	0.780601	0.009501			
All Reads	ALL	44	85906450	6674	26	0.808214	0.009893			
All Reads	ALL	45	82456226	6812	27	0.859443	0.010413			
All Reads	ALL	46	79550344	6678	26	0.873314	0.010687			
All Reads	ALL	47	77085421	6356	26	0.857783	0.010759			
All Reads	ALL	48	74497370	6521	26	0.910624	0.011277			
All Reads	ALL	49	71272749	6952	26	1.014734	0.01217			
All Reads	ALL	50	67162836	6480	26	1.003718	0.012469			
All Reads	ALL	51	62356075	6271	26	1.046222	0.013212			
All Reads	ALL	52	57369069	7146	26	1.295839	0.015329			
All Reads	ALL	53	52702057	7151	26	1.411579	0.016693			
All Reads	ALL	54	48542265	7175	26	1.537686	0.018153			
All Reads	ALL	55	44876597	7525	26	1.744426	0.020109			
All Reads	ALL	56	41346578	7812	26	1.96557	0.022239			
All Reads	ALL	57	37594432	8095	26	2.240058	0.024897			
All Reads	ALL	58	33458358	8346	26	2.595013	0.028405			
All Reads	ALL	59	28972655	8265	25	2.967703	0.032644			
All Reads	ALL	60	24470214	8531	26	3.626837	0.039267			
All Reads	ALL	61	20316562	9041	26	4.629479	0.048688			
All Reads	ALL	62	16771816	9125	25	5.660029	0.059252			
All Reads	ALL	63	13846719	8532	26	6.410174	0.069398			
All Reads	ALL	64	11435727	7916	25	7.20125	0.080938			
All Reads	ALL	65	9427296	7675	25	8.469487	0.096676			
All Reads	ALL	66	7763602	6601	25	8.845295	0.10887			
All Reads	ALL	67	6306729	5764	25	9.507923	0.125234			
All Reads	ALL	68	5044172	4819	24	9.938776	0.143171			
All Reads	ALL	69	4036063	3759	24	9.689029	0.158032			
All Reads	ALL	70	3237424	2870	24	9.222489	0.17215			
All Reads	ALL	71	2593527	2311	25	9.269899	0.19283			
All Reads	ALL	72	2098727	1940	25	9.61638	0.218329			
All Reads	ALL	73	1714316	1590	25	9.648773	0.241977			
All Reads	ALL	74	1414431	1408	25	10.355874	0.275985			
All Reads	ALL	75	1193116	1110	25	9.678458	0.290499			
All Reads	ALL	76	1030236	795	25	8.027795	0.284717			
All Reads	ALL	77	906345	754	25	8.654533	0.31518			
All Reads	ALL	78	806223	530	24	6.838904	0.297063			
All Reads	ALL	79	704539	598	24	8.830026	0.361087			
All Reads	ALL	80	601018	542	25	9.381616	0.402975			
All Reads	ALL	81	504754	335	26	6.904479	0.377232			
All Reads	ALL	82	423484	220	26	5.40445	0.364368			
All Reads	ALL	83	348430	202	27	6.031172	0.424352			
All Reads	ALL	84	270044	139	28	5.354835	0.454191			
All Reads	ALL	85	195661	20	23	1.063388	0.237781			
All Reads	ALL	86	130371	9	30	0.71817	0.23939			
All Reads	ALL	87	84764	22	29	2.700083	0.57566			
All Reads	ALL	88	58468	14	27	2.491011	0.665751			
All Reads	ALL	89	38017	3	24	0.820936	0.473968			
All Reads	ALL	90	24933	4	0	1.668981	0.83449			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


