## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-110465_S67_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-110465_S67_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-Roche-110465_S67_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-110465_S67_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 14:25:28 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	7767	25	0.359642	0.004081			
All Reads	ALL	33	99563693	9062	25	0.396577	0.004166			
All Reads	ALL	34	103822748	10236	25	0.429578	0.004246			
All Reads	ALL	35	107046720	11028	26	0.448877	0.004274			
All Reads	ALL	36	109094349	11717	26	0.46797	0.004323			
All Reads	ALL	37	109759029	13233	26	0.525318	0.004567			
All Reads	ALL	38	108742561	13753	26	0.551064	0.004699			
All Reads	ALL	39	106350740	14801	26	0.606394	0.004984			
All Reads	ALL	40	102986732	15954	26	0.674982	0.005344			
All Reads	ALL	41	98941479	16486	26	0.726007	0.005654			
All Reads	ALL	42	94444701	15073	26	0.695386	0.005664			
All Reads	ALL	43	89958166	15487	26	0.75012	0.006028			
All Reads	ALL	44	85906450	16169	26	0.82009	0.006449			
All Reads	ALL	45	82456226	15746	26	0.832053	0.006631			
All Reads	ALL	46	79550344	15847	26	0.867979	0.006895			
All Reads	ALL	47	77085421	15462	26	0.873972	0.007029			
All Reads	ALL	48	74497370	16253	26	0.950597	0.007456			
All Reads	ALL	49	71272749	17173	26	1.049849	0.008011			
All Reads	ALL	50	67162836	15058	26	0.976882	0.007961			
All Reads	ALL	51	62356075	15612	26	1.090897	0.008731			
All Reads	ALL	52	57369069	16112	26	1.223702	0.009641			
All Reads	ALL	53	52702057	15878	26	1.31272	0.010418			
All Reads	ALL	54	48542265	15603	26	1.400529	0.011212			
All Reads	ALL	55	44876597	17706	26	1.719113	0.012919			
All Reads	ALL	56	41346578	17508	26	1.84502	0.013944			
All Reads	ALL	57	37594432	18583	25	2.153755	0.015799			
All Reads	ALL	58	33458358	19258	25	2.507902	0.018072			
All Reads	ALL	59	28972655	18404	25	2.767757	0.020402			
All Reads	ALL	60	24470214	19911	25	3.545352	0.025125			
All Reads	ALL	61	20316562	21581	25	4.628341	0.031506			
All Reads	ALL	62	16771816	20148	25	5.234267	0.036876			
All Reads	ALL	63	13846719	19117	25	6.015571	0.043508			
All Reads	ALL	64	11435727	17931	25	6.831951	0.05102			
All Reads	ALL	65	9427296	17331	25	8.010147	0.060846			
All Reads	ALL	66	7763602	15002	25	8.41957	0.068741			
All Reads	ALL	67	6306729	13516	25	9.337874	0.08032			
All Reads	ALL	68	5044172	11318	25	9.776509	0.091896			
All Reads	ALL	69	4036063	9470	24	10.223416	0.105056			
All Reads	ALL	70	3237424	7435	24	10.006574	0.11605			
All Reads	ALL	71	2593527	5639	25	9.473606	0.126158			
All Reads	ALL	72	2098727	5294	26	10.990868	0.151057			
All Reads	ALL	73	1714316	4113	25	10.453743	0.163002			
All Reads	ALL	74	1414431	3601	25	11.092907	0.184856			
All Reads	ALL	75	1193116	3060	25	11.174877	0.202014			
All Reads	ALL	76	1030236	2258	23	9.549733	0.200969			
All Reads	ALL	77	906345	2111	22	10.148426	0.220879			
All Reads	ALL	78	806223	1644	21	8.884861	0.219129			
All Reads	ALL	79	704539	1485	21	9.183863	0.238321			
All Reads	ALL	80	601018	1266	24	9.178046	0.257949			
All Reads	ALL	81	504754	883	24	7.622281	0.25651			
All Reads	ALL	82	423484	595	27	6.121868	0.250972			
All Reads	ALL	83	348430	567	26	7.090413	0.297769			
All Reads	ALL	84	270044	343	23	5.534311	0.298825			
All Reads	ALL	85	195661	93	24	2.071012	0.214754			
All Reads	ALL	86	130371	45	28	1.503957	0.224197			
All Reads	ALL	87	84764	110	23	5.654383	0.539124			
All Reads	ALL	88	58468	55	26	4.098722	0.552672			
All Reads	ALL	89	38017	22	27	2.521441	0.537573			
All Reads	ALL	90	24933	23	22	4.019364	0.838095			
All Reads	ALL	91	15833	2	0	0.55039	0.389185			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


