## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-110465_S20_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-110465_S20_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-Twist-110465_S20_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-110465_S20_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 14:56:58 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3364	26	0.383182	0.006607			
All Reads	ALL	33	99563693	3823	26	0.411567	0.006656			
All Reads	ALL	34	103822748	4471	25	0.461582	0.006903			
All Reads	ALL	35	107046720	4770	26	0.477619	0.006915			
All Reads	ALL	36	109094349	5384	26	0.528981	0.007209			
All Reads	ALL	37	109759029	5879	26	0.574117	0.007488			
All Reads	ALL	38	108742561	6168	26	0.60797	0.007741			
All Reads	ALL	39	106350740	6815	26	0.686851	0.00832			
All Reads	ALL	40	102986732	7341	26	0.764031	0.008917			
All Reads	ALL	41	98941479	7468	26	0.809027	0.009362			
All Reads	ALL	42	94444701	7241	26	0.821785	0.009657			
All Reads	ALL	43	89958166	7609	27	0.906617	0.010393			
All Reads	ALL	44	85906450	7892	27	0.984687	0.011084			
All Reads	ALL	45	82456226	7713	26	1.002621	0.011416			
All Reads	ALL	46	79550344	7276	26	0.980365	0.011493			
All Reads	ALL	47	77085421	7337	27	1.020195	0.01191			
All Reads	ALL	48	74497370	7324	26	1.053767	0.012313			
All Reads	ALL	49	71272749	7346	26	1.104751	0.01289			
All Reads	ALL	50	67162836	6772	26	1.080749	0.013133			
All Reads	ALL	51	62356075	6646	26	1.142401	0.014013			
All Reads	ALL	52	57369069	7090	26	1.324663	0.015732			
All Reads	ALL	53	52702057	7183	26	1.460883	0.017237			
All Reads	ALL	54	48542265	7229	26	1.596229	0.018774			
All Reads	ALL	55	44876597	7336	26	1.752171	0.020457			
All Reads	ALL	56	41346578	7220	26	1.871693	0.022028			
All Reads	ALL	57	37594432	7515	26	2.142607	0.024716			
All Reads	ALL	58	33458358	7560	26	2.421889	0.027854			
All Reads	ALL	59	28972655	7466	26	2.762083	0.031966			
All Reads	ALL	60	24470214	7340	25	3.215106	0.037527			
All Reads	ALL	61	20316562	8018	25	4.230121	0.047241			
All Reads	ALL	62	16771816	7720	25	4.933717	0.056152			
All Reads	ALL	63	13846719	6957	25	5.385328	0.064566			
All Reads	ALL	64	11435727	6312	25	5.916164	0.074466			
All Reads	ALL	65	9427296	5766	25	6.555782	0.086335			
All Reads	ALL	66	7763602	4958	25	6.845107	0.097214			
All Reads	ALL	67	6306729	4435	24	7.537485	0.113183			
All Reads	ALL	68	5044172	3481	25	7.396924	0.125372			
All Reads	ALL	69	4036063	2675	25	7.103998	0.137354			
All Reads	ALL	70	3237424	2218	24	7.34343	0.155926			
All Reads	ALL	71	2593527	1701	26	7.029922	0.170451			
All Reads	ALL	72	2098727	1373	25	7.012156	0.189241			
All Reads	ALL	73	1714316	988	25	6.177362	0.196528			
All Reads	ALL	74	1414431	871	26	6.600448	0.223648			
All Reads	ALL	75	1193116	604	25	5.426143	0.220787			
All Reads	ALL	76	1030236	570	24	5.930279	0.248392			
All Reads	ALL	77	906345	397	24	4.694982	0.235634			
All Reads	ALL	78	806223	337	24	4.480348	0.24406			
All Reads	ALL	79	704539	322	24	4.898779	0.272998			
All Reads	ALL	80	601018	344	26	6.134907	0.330772			
All Reads	ALL	81	504754	218	25	4.629283	0.313535			
All Reads	ALL	82	423484	132	28	3.34098	0.290795			
All Reads	ALL	83	348430	139	25	4.275986	0.362684			
All Reads	ALL	84	270044	64	27	2.540285	0.317536			
All Reads	ALL	85	195661	13	0	0.712158	0.197517			
All Reads	ALL	86	130371	7	24	0.575512	0.217523			
All Reads	ALL	87	84764	17	29	2.149683	0.521375			
All Reads	ALL	88	58468	3	0	0.549971	0.317526			
All Reads	ALL	89	38017	3	0	0.845825	0.488337			
All Reads	ALL	90	24933	1	0	0.429895	0.429895			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


