## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-GIAB_S64_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-GIAB_S64_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPACovaris-Roche-GIAB_S64_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-GIAB_S64_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 13:39:21 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	6466	27	0.326504	0.00406			
All Reads	ALL	33	99563693	7613	26	0.363324	0.004164			
All Reads	ALL	34	103822748	8292	26	0.379495	0.004168			
All Reads	ALL	35	107046720	9234	26	0.40988	0.004265			
All Reads	ALL	36	109094349	9913	27	0.43176	0.004337			
All Reads	ALL	37	109759029	11025	28	0.477285	0.004546			
All Reads	ALL	38	108742561	12072	27	0.527496	0.004801			
All Reads	ALL	39	106350740	13255	27	0.592214	0.005144			
All Reads	ALL	40	102986732	13782	27	0.635874	0.005416			
All Reads	ALL	41	98941479	14608	28	0.701539	0.005804			
All Reads	ALL	42	94444701	13932	28	0.700932	0.005938			
All Reads	ALL	43	89958166	14659	28	0.77429	0.006395			
All Reads	ALL	44	85906450	15119	28	0.836252	0.006801			
All Reads	ALL	45	82456226	15092	28	0.869687	0.007079			
All Reads	ALL	46	79550344	14961	28	0.893631	0.007306			
All Reads	ALL	47	77085421	14972	28	0.922884	0.007542			
All Reads	ALL	48	74497370	15533	28	0.990727	0.007949			
All Reads	ALL	49	71272749	16429	28	1.095286	0.008545			
All Reads	ALL	50	67162836	14886	28	1.053146	0.008632			
All Reads	ALL	51	62356075	15328	28	1.16801	0.009434			
All Reads	ALL	52	57369069	15898	27	1.316753	0.010443			
All Reads	ALL	53	52702057	16094	27	1.451029	0.011438			
All Reads	ALL	54	48542265	15854	27	1.551882	0.012325			
All Reads	ALL	55	44876597	17309	27	1.832702	0.01393			
All Reads	ALL	56	41346578	17398	27	1.999399	0.015158			
All Reads	ALL	57	37594432	18124	27	2.290711	0.017015			
All Reads	ALL	58	33458358	18333	27	2.603567	0.019229			
All Reads	ALL	59	28972655	18082	27	2.9655	0.022053			
All Reads	ALL	60	24470214	19379	27	3.762993	0.027031			
All Reads	ALL	61	20316562	20815	27	4.868173	0.033743			
All Reads	ALL	62	16771816	19174	27	5.432158	0.03923			
All Reads	ALL	63	13846719	17997	27	6.175797	0.046036			
All Reads	ALL	64	11435727	16964	27	7.048622	0.054118			
All Reads	ALL	65	9427296	16128	27	8.128925	0.064009			
All Reads	ALL	66	7763602	13848	26	8.475465	0.072023			
All Reads	ALL	67	6306729	12061	26	9.086966	0.082742			
All Reads	ALL	68	5044172	9884	26	9.310706	0.093652			
All Reads	ALL	69	4036063	7625	26	8.976803	0.102802			
All Reads	ALL	70	3237424	5845	25	8.578764	0.11221			
All Reads	ALL	71	2593527	4487	26	8.220629	0.122723			
All Reads	ALL	72	2098727	3942	27	8.92484	0.142148			
All Reads	ALL	73	1714316	3141	26	8.705963	0.15534			
All Reads	ALL	74	1414431	2626	26	8.821709	0.172149			
All Reads	ALL	75	1193116	2380	24	9.478379	0.194288			
All Reads	ALL	76	1030236	1766	23	8.14505	0.19382			
All Reads	ALL	77	906345	1438	21	7.53885	0.198804			
All Reads	ALL	78	806223	1092	19	6.435869	0.194758			
All Reads	ALL	79	704539	1001	22	6.751011	0.213379			
All Reads	ALL	80	601018	804	26	6.356358	0.224171			
All Reads	ALL	81	504754	522	26	4.913947	0.215078			
All Reads	ALL	82	423484	395	28	4.432001	0.222998			
All Reads	ALL	83	348430	352	30	4.800283	0.255856			
All Reads	ALL	84	270044	182	27	3.202408	0.237378			
All Reads	ALL	85	195661	51	27	1.238528	0.173429			
All Reads	ALL	86	130371	31	26	1.129849	0.202927			
All Reads	ALL	87	84764	56	24	3.139181	0.419491			
All Reads	ALL	88	58468	15	0	1.219025	0.314751			
All Reads	ALL	89	38017	5	19	0.624931	0.279478			
All Reads	ALL	90	24933	14	0	2.668046	0.713065			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


