## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-0720ME25_S66_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-0720ME25_S66_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-Roche-0720ME25_S66_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-0720ME25_S66_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 14:17:44 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	7273	26	0.356426	0.004179			
All Reads	ALL	33	99563693	8398	27	0.388972	0.004245			
All Reads	ALL	34	103822748	9341	27	0.414901	0.004293			
All Reads	ALL	35	107046720	10045	27	0.432733	0.004318			
All Reads	ALL	36	109094349	11056	27	0.467346	0.004445			
All Reads	ALL	37	109759029	12143	27	0.510186	0.00463			
All Reads	ALL	38	108742561	12854	27	0.545107	0.004808			
All Reads	ALL	39	106350740	14190	27	0.615297	0.005165			
All Reads	ALL	40	102986732	15081	27	0.675293	0.005499			
All Reads	ALL	41	98941479	15435	27	0.719402	0.005791			
All Reads	ALL	42	94444701	14424	27	0.70429	0.005864			
All Reads	ALL	43	89958166	14987	27	0.768276	0.006276			
All Reads	ALL	44	85906450	15788	28	0.847509	0.006745			
All Reads	ALL	45	82456226	15526	28	0.868319	0.006969			
All Reads	ALL	46	79550344	15306	27	0.887284	0.007172			
All Reads	ALL	47	77085421	15316	27	0.916255	0.007404			
All Reads	ALL	48	74497370	15864	28	0.982008	0.007797			
All Reads	ALL	49	71272749	16239	28	1.050701	0.008245			
All Reads	ALL	50	67162836	14960	28	1.027178	0.008398			
All Reads	ALL	51	62356075	14996	27	1.109021	0.009056			
All Reads	ALL	52	57369069	15594	28	1.253496	0.010038			
All Reads	ALL	53	52702057	15407	27	1.348136	0.010861			
All Reads	ALL	54	48542265	15409	27	1.463853	0.011793			
All Reads	ALL	55	44876597	17408	27	1.788843	0.013558			
All Reads	ALL	56	41346578	17429	27	1.94391	0.014724			
All Reads	ALL	57	37594432	17546	27	2.152275	0.016248			
All Reads	ALL	58	33458358	18248	27	2.515092	0.018619			
All Reads	ALL	59	28972655	17612	27	2.803261	0.021123			
All Reads	ALL	60	24470214	19067	26	3.593253	0.026022			
All Reads	ALL	61	20316562	20674	27	4.692643	0.032637			
All Reads	ALL	62	16771816	18833	26	5.178245	0.037733			
All Reads	ALL	63	13846719	17768	26	5.917453	0.044393			
All Reads	ALL	64	11435727	16527	27	6.66459	0.051841			
All Reads	ALL	65	9427296	16198	26	7.923507	0.062257			
All Reads	ALL	66	7763602	13713	25	8.1454	0.069558			
All Reads	ALL	67	6306729	12504	26	9.142984	0.081764			
All Reads	ALL	68	5044172	10636	26	9.723702	0.094285			
All Reads	ALL	69	4036063	9079	26	10.373451	0.108869			
All Reads	ALL	70	3237424	6462	26	9.204719	0.114506			
All Reads	ALL	71	2593527	5050	26	8.979327	0.126357			
All Reads	ALL	72	2098727	4473	27	9.828475	0.146956			
All Reads	ALL	73	1714316	3552	26	9.55488	0.16032			
All Reads	ALL	74	1414431	3214	26	10.478697	0.184835			
All Reads	ALL	75	1193116	2736	24	10.574908	0.202171			
All Reads	ALL	76	1030236	1993	23	8.921004	0.19983			
All Reads	ALL	77	906345	1694	22	8.619122	0.209414			
All Reads	ALL	78	806223	1302	22	7.447302	0.206392			
All Reads	ALL	79	704539	1177	23	7.70397	0.224557			
All Reads	ALL	80	601018	1088	27	8.348041	0.253087			
All Reads	ALL	81	504754	776	27	7.089655	0.254504			
All Reads	ALL	82	423484	535	28	5.825859	0.251874			
All Reads	ALL	83	348430	558	25	7.385193	0.31264			
All Reads	ALL	84	270044	303	24	5.174296	0.297256			
All Reads	ALL	85	195661	66	22	1.555546	0.191474			
All Reads	ALL	86	130371	39	26	1.379516	0.220899			
All Reads	ALL	87	84764	100	20	5.440411	0.544041			
All Reads	ALL	88	58468	23	20	1.814065	0.378259			
All Reads	ALL	89	38017	16	24	1.94082	0.485205			
All Reads	ALL	90	24933	18	24	3.32921	0.784702			
All Reads	ALL	91	15833	7	28	2.038816	0.7706			
All Reads	ALL	92	9370	6	27	2.952941	1.205533			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


