## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-1501199_S21_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-1501199_S21_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Twist-1501199_S21_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-1501199_S21_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 19:21:29 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	1967	26	0.328251	0.007401			
All Reads	ALL	33	99563693	2295	25	0.361968	0.007556			
All Reads	ALL	34	103822748	2666	25	0.403233	0.00781			
All Reads	ALL	35	107046720	2956	25	0.43363	0.007976			
All Reads	ALL	36	109094349	3248	26	0.467522	0.008203			
All Reads	ALL	37	109759029	3548	26	0.507612	0.008522			
All Reads	ALL	38	108742561	3794	26	0.547881	0.008895			
All Reads	ALL	39	106350740	4230	26	0.624581	0.009603			
All Reads	ALL	40	102986732	4555	26	0.694537	0.010291			
All Reads	ALL	41	98941479	4550	26	0.72214	0.010706			
All Reads	ALL	42	94444701	4334	26	0.720609	0.010946			
All Reads	ALL	43	89958166	4773	26	0.833181	0.01206			
All Reads	ALL	44	85906450	5124	27	0.936638	0.013085			
All Reads	ALL	45	82456226	5139	27	0.978687	0.013652			
All Reads	ALL	46	79550344	5096	27	1.005949	0.014092			
All Reads	ALL	47	77085421	4963	27	1.011022	0.014351			
All Reads	ALL	48	74497370	4800	27	1.011786	0.014604			
All Reads	ALL	49	71272749	5188	27	1.143049	0.01587			
All Reads	ALL	50	67162836	4626	26	1.081596	0.015902			
All Reads	ALL	51	62356075	4541	26	1.143566	0.01697			
All Reads	ALL	52	57369069	4791	26	1.311405	0.018946			
All Reads	ALL	53	52702057	5160	26	1.537484	0.021404			
All Reads	ALL	54	48542265	4849	26	1.568631	0.022527			
All Reads	ALL	55	44876597	5264	26	1.841978	0.025388			
All Reads	ALL	56	41346578	5476	27	2.079756	0.028105			
All Reads	ALL	57	37594432	5402	26	2.256418	0.0307			
All Reads	ALL	58	33458358	5725	26	2.686949	0.035512			
All Reads	ALL	59	28972655	5470	26	2.964747	0.040086			
All Reads	ALL	60	24470214	5445	26	3.494207	0.047353			
All Reads	ALL	61	20316562	5987	26	4.627513	0.059806			
All Reads	ALL	62	16771816	5914	26	5.537195	0.072003			
All Reads	ALL	63	13846719	5313	26	6.025339	0.082663			
All Reads	ALL	64	11435727	4699	26	6.452533	0.09413			
All Reads	ALL	65	9427296	4461	26	7.430767	0.111254			
All Reads	ALL	66	7763602	3820	25	7.726604	0.125014			
All Reads	ALL	67	6306729	3361	25	8.368602	0.144351			
All Reads	ALL	68	5044172	2624	26	8.16888	0.159471			
All Reads	ALL	69	4036063	1775	25	6.906038	0.163919			
All Reads	ALL	70	3237424	1533	24	7.435859	0.189915			
All Reads	ALL	71	2593527	1172	25	7.096193	0.207282			
All Reads	ALL	72	2098727	891	26	6.666691	0.223343			
All Reads	ALL	73	1714316	669	25	6.128071	0.236925			
All Reads	ALL	74	1414431	683	27	7.582763	0.290146			
All Reads	ALL	75	1193116	504	24	6.633404	0.295475			
All Reads	ALL	76	1030236	384	26	5.853061	0.298688			
All Reads	ALL	77	906345	291	23	5.041828	0.295557			
All Reads	ALL	78	806223	184	23	3.583861	0.264206			
All Reads	ALL	79	704539	217	23	4.836634	0.328332			
All Reads	ALL	80	601018	163	25	4.258814	0.333576			
All Reads	ALL	81	504754	100	25	3.111063	0.311106			
All Reads	ALL	82	423484	58	23	2.150699	0.282401			
All Reads	ALL	83	348430	43	32	1.937945	0.295534			
All Reads	ALL	84	270044	41	28	2.384174	0.372345			
All Reads	ALL	85	195661	5	21	0.401286	0.179461			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	3	25	0.555774	0.320876			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


