## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Roche-1501199_S57_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Roche-1501199_S57_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Roche-1501199_S57_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Roche-1501199_S57_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 17:14:21 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	33	99563693	442	25	0.088787	0.004223			
All Reads	ALL	34	103822748	618	25	0.119049	0.004789			
All Reads	ALL	35	107046720	740	26	0.138257	0.005082			
All Reads	ALL	36	109094349	775	27	0.142079	0.005104			
All Reads	ALL	37	109759029	967	27	0.176204	0.005666			
All Reads	ALL	38	108742561	1149	25	0.211324	0.006234			
All Reads	ALL	39	106350740	1590	27	0.29901	0.007499			
All Reads	ALL	40	102986732	1526	28	0.296348	0.007586			
All Reads	ALL	41	98941479	1526	27	0.308464	0.007896			
All Reads	ALL	42	94444701	1795	28	0.380116	0.008972			
All Reads	ALL	43	89958166	1647	28	0.366169	0.009023			
All Reads	ALL	44	85906450	2319	27	0.539888	0.011211			
All Reads	ALL	45	82456226	2394	27	0.58067	0.011868			
All Reads	ALL	46	79550344	2205	27	0.554365	0.011806			
All Reads	ALL	47	77085421	2772	28	0.7192	0.01366			
All Reads	ALL	48	74497370	2783	27	0.747139	0.014163			
All Reads	ALL	49	71272749	3149	28	0.883646	0.015747			
All Reads	ALL	50	67162836	3119	27	0.928785	0.016631			
All Reads	ALL	51	62356075	3509	28	1.125469	0.018999			
All Reads	ALL	52	57369069	3792	28	1.321964	0.021468			
All Reads	ALL	53	52702057	4242	27	1.609801	0.024716			
All Reads	ALL	54	48542265	4366	27	1.79884	0.027224			
All Reads	ALL	55	44876597	5354	27	2.386093	0.03261			
All Reads	ALL	56	41346578	5818	28	2.814253	0.036896			
All Reads	ALL	57	37594432	6195	27	3.295693	0.041872			
All Reads	ALL	58	33458358	6377	27	3.811893	0.047735			
All Reads	ALL	59	28972655	6222	27	4.295074	0.054451			
All Reads	ALL	60	24470214	6341	27	5.182615	0.065083			
All Reads	ALL	61	20316562	7842	27	7.719792	0.087175			
All Reads	ALL	62	16771816	7156	27	8.533343	0.100875			
All Reads	ALL	63	13846719	6954	27	10.044233	0.120448			
All Reads	ALL	64	11435727	6662	27	11.651177	0.142747			
All Reads	ALL	65	9427296	6536	26	13.866085	0.171513			
All Reads	ALL	66	7763602	5583	26	14.382465	0.192486			
All Reads	ALL	67	6306729	5276	27	16.731296	0.230344			
All Reads	ALL	68	5044172	3758	26	14.900329	0.243062			
All Reads	ALL	69	4036063	3252	26	16.114675	0.282583			
All Reads	ALL	70	3237424	1968	26	12.157785	0.274058			
All Reads	ALL	71	2593527	1193	25	9.199805	0.266354			
All Reads	ALL	72	2098727	765	28	7.290116	0.263575			
All Reads	ALL	73	1714316	466	24	5.436558	0.251844			
All Reads	ALL	74	1414431	198	27	2.799706	0.198966			
All Reads	ALL	75	1193116	120	27	2.011535	0.183627			
All Reads	ALL	76	1030236	44	25	0.854171	0.128771			
All Reads	ALL	77	906345	29	21	0.639931	0.118832			
All Reads	ALL	78	806223	11	0	0.272877	0.082275			
All Reads	ALL	79	704539	1	12	0.028387	0.028387			
All Reads	ALL	80	601018	2	20	0.066554	0.04706			
All Reads	ALL	81	504754	0	0	0	0			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	2	0	0.1148	0.081176			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


