## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-0720ME25_S6_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-0720ME25_S6_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Roche-0720ME25_S6_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-0720ME25_S6_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 18:33:43 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2714	25	0.371123	0.007124			
All Reads	ALL	33	99563693	2934	25	0.379188	0.007			
All Reads	ALL	34	103822748	3335	25	0.413332	0.007157			
All Reads	ALL	35	107046720	3624	25	0.435623	0.007236			
All Reads	ALL	36	109094349	4068	26	0.479816	0.007523			
All Reads	ALL	37	109759029	4282	26	0.501998	0.007671			
All Reads	ALL	38	108742561	4746	25	0.561596	0.008152			
All Reads	ALL	39	106350740	5271	26	0.637747	0.008784			
All Reads	ALL	40	102986732	5548	26	0.693188	0.009306			
All Reads	ALL	41	98941479	5628	26	0.731933	0.009757			
All Reads	ALL	42	94444701	5425	26	0.739125	0.010035			
All Reads	ALL	43	89958166	5550	26	0.793868	0.010656			
All Reads	ALL	44	85906450	6130	26	0.918185	0.011727			
All Reads	ALL	45	82456226	5892	26	0.919465	0.011979			
All Reads	ALL	46	79550344	6101	26	0.986858	0.012634			
All Reads	ALL	47	77085421	5730	26	0.956485	0.012636			
All Reads	ALL	48	74497370	5862	26	1.012513	0.013224			
All Reads	ALL	49	71272749	6025	26	1.08775	0.014014			
All Reads	ALL	50	67162836	5391	26	1.032847	0.014067			
All Reads	ALL	51	62356075	5534	26	1.141974	0.015351			
All Reads	ALL	52	57369069	5973	26	1.339709	0.017335			
All Reads	ALL	53	52702057	5985	25	1.461276	0.018889			
All Reads	ALL	54	48542265	5668	26	1.502469	0.019957			
All Reads	ALL	55	44876597	6238	26	1.788633	0.022646			
All Reads	ALL	56	41346578	6157	25	1.916131	0.02442			
All Reads	ALL	57	37594432	6300	25	2.156318	0.027167			
All Reads	ALL	58	33458358	6626	25	2.548253	0.031305			
All Reads	ALL	59	28972655	6059	25	2.690967	0.034571			
All Reads	ALL	60	24470214	6615	25	3.478466	0.042768			
All Reads	ALL	61	20316562	7227	25	4.577239	0.053842			
All Reads	ALL	62	16771816	6870	25	5.270749	0.063591			
All Reads	ALL	63	13846719	6203	25	5.764354	0.07319			
All Reads	ALL	64	11435727	6042	25	6.798493	0.087463			
All Reads	ALL	65	9427296	5520	25	7.534382	0.101409			
All Reads	ALL	66	7763602	5198	25	8.615267	0.119495			
All Reads	ALL	67	6306729	4068	25	8.299893	0.130131			
All Reads	ALL	68	5044172	3556	24	9.071259	0.15212			
All Reads	ALL	69	4036063	2764	25	8.812027	0.167613			
All Reads	ALL	70	3237424	2011	24	7.99297	0.178239			
All Reads	ALL	71	2593527	1668	25	8.275629	0.20263			
All Reads	ALL	72	2098727	1360	25	8.338322	0.226105			
All Reads	ALL	73	1714316	967	24	7.25824	0.233409			
All Reads	ALL	74	1414431	862	25	7.841899	0.267096			
All Reads	ALL	75	1193116	661	25	7.128768	0.277277			
All Reads	ALL	76	1030236	523	25	6.532218	0.285634			
All Reads	ALL	77	906345	376	22	5.338141	0.275294			
All Reads	ALL	78	806223	296	23	4.724243	0.274591			
All Reads	ALL	79	704539	385	21	7.031556	0.358361			
All Reads	ALL	80	601018	245	24	5.245348	0.335113			
All Reads	ALL	81	504754	158	26	4.027848	0.320438			
All Reads	ALL	82	423484	127	23	3.85889	0.342421			
All Reads	ALL	83	348430	82	26	3.028266	0.334416			
All Reads	ALL	84	270044	68	31	3.240187	0.39293			
All Reads	ALL	85	195661	8	20	0.526116	0.18601			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	2	0	0.303609	0.214684			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


