## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-GIAB_S18_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-GIAB_S18_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-Twist-GIAB_S18_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-GIAB_S18_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 13:08:42 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	4181	26	0.365039	0.005645			
All Reads	ALL	33	99563693	5009	26	0.41333	0.00584			
All Reads	ALL	34	103822748	5754	27	0.455327	0.006003			
All Reads	ALL	35	107046720	6188	27	0.474923	0.006037			
All Reads	ALL	36	109094349	6939	27	0.522566	0.006273			
All Reads	ALL	37	109759029	7547	27	0.564912	0.006503			
All Reads	ALL	38	108742561	8261	27	0.624136	0.006867			
All Reads	ALL	39	106350740	8703	28	0.672318	0.007207			
All Reads	ALL	40	102986732	9737	27	0.776766	0.007872			
All Reads	ALL	41	98941479	9763	28	0.810684	0.008205			
All Reads	ALL	42	94444701	9574	28	0.832841	0.008512			
All Reads	ALL	43	89958166	10170	28	0.92881	0.00921			
All Reads	ALL	44	85906450	10614	28	1.015079	0.009853			
All Reads	ALL	45	82456226	10317	28	1.027961	0.01012			
All Reads	ALL	46	79550344	10122	28	1.045372	0.010391			
All Reads	ALL	47	77085421	9873	28	1.052261	0.01059			
All Reads	ALL	48	74497370	9987	28	1.101389	0.011021			
All Reads	ALL	49	71272749	9981	28	1.150528	0.011516			
All Reads	ALL	50	67162836	8992	28	1.099952	0.0116			
All Reads	ALL	51	62356075	8954	27	1.179736	0.012467			
All Reads	ALL	52	57369069	9655	28	1.382678	0.014072			
All Reads	ALL	53	52702057	9877	27	1.539728	0.015493			
All Reads	ALL	54	48542265	9393	27	1.589757	0.016403			
All Reads	ALL	55	44876597	9903	27	1.812981	0.018218			
All Reads	ALL	56	41346578	10003	28	1.987637	0.019873			
All Reads	ALL	57	37594432	10003	27	2.186015	0.021857			
All Reads	ALL	58	33458358	10132	27	2.487924	0.024717			
All Reads	ALL	59	28972655	9861	28	2.79627	0.028159			
All Reads	ALL	60	24470214	9441	28	3.169762	0.032623			
All Reads	ALL	61	20316562	10577	27	4.277192	0.041589			
All Reads	ALL	62	16771816	10005	27	4.900986	0.048998			
All Reads	ALL	63	13846719	9097	27	5.397564	0.056591			
All Reads	ALL	64	11435727	8094	27	5.814949	0.064634			
All Reads	ALL	65	9427296	7315	27	6.374904	0.074536			
All Reads	ALL	66	7763602	6344	26	6.71346	0.084288			
All Reads	ALL	67	6306729	5255	26	6.845655	0.094434			
All Reads	ALL	68	5044172	4132	26	6.730028	0.104698			
All Reads	ALL	69	4036063	3225	25	6.564751	0.115599			
All Reads	ALL	70	3237424	2421	25	6.143865	0.124866			
All Reads	ALL	71	2593527	1869	25	5.92059	0.136949			
All Reads	ALL	72	2098727	1406	27	5.503967	0.146786			
All Reads	ALL	73	1714316	1100	28	5.271671	0.158947			
All Reads	ALL	74	1414431	906	27	5.26251	0.174835			
All Reads	ALL	75	1193116	712	25	4.902796	0.18374			
All Reads	ALL	76	1030236	574	26	4.577429	0.191058			
All Reads	ALL	77	906345	360	26	3.263288	0.17199			
All Reads	ALL	78	806223	295	25	3.006168	0.175026			
All Reads	ALL	79	704539	283	26	3.300106	0.196171			
All Reads	ALL	80	601018	230	27	3.144031	0.207311			
All Reads	ALL	81	504754	181	26	2.946085	0.218981			
All Reads	ALL	82	423484	93	29	1.804232	0.18709			
All Reads	ALL	83	348430	105	27	2.475827	0.241616			
All Reads	ALL	84	270044	62	27	1.886269	0.239556			
All Reads	ALL	85	195661	9	0	0.377907	0.125969			
All Reads	ALL	86	130371	3	0	0.189054	0.109151			
All Reads	ALL	87	84764	13	0	1.260023	0.349467			
All Reads	ALL	88	58468	4	0	0.562067	0.281034			
All Reads	ALL	89	38017	2	0	0.432214	0.305621			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


