## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-GIAB_S28_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-GIAB_S28_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Agilent-GIAB_S28_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-GIAB_S28_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 15:46:53 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	3476	24	0.220999	0.003748			
All Reads	ALL	32	94099516	4478	24	0.264987	0.00396			
All Reads	ALL	33	99563693	5768	24	0.322591	0.004248			
All Reads	ALL	34	103822748	6688	25	0.3587	0.004386			
All Reads	ALL	35	107046720	7897	25	0.410787	0.004623			
All Reads	ALL	36	109094349	10103	25	0.515675	0.00513			
All Reads	ALL	37	109759029	10574	26	0.536447	0.005217			
All Reads	ALL	38	108742561	11191	26	0.573056	0.005417			
All Reads	ALL	39	106350740	12345	26	0.646366	0.005817			
All Reads	ALL	40	102986732	14222	26	0.768966	0.006448			
All Reads	ALL	41	98941479	15671	26	0.881955	0.007045			
All Reads	ALL	42	94444701	15584	26	0.918818	0.00736			
All Reads	ALL	43	89958166	17414	26	1.077919	0.008168			
All Reads	ALL	44	85906450	18476	26	1.197596	0.008811			
All Reads	ALL	45	82456226	19375	26	1.308417	0.0094			
All Reads	ALL	46	79550344	19330	26	1.353062	0.009732			
All Reads	ALL	47	77085421	19487	26	1.40767	0.010084			
All Reads	ALL	48	74497370	18135	26	1.355516	0.010066			
All Reads	ALL	49	71272749	18844	26	1.472237	0.010725			
All Reads	ALL	50	67162836	16577	26	1.374374	0.010675			
All Reads	ALL	51	62356075	16744	26	1.495232	0.011555			
All Reads	ALL	52	57369069	16413	26	1.593082	0.012435			
All Reads	ALL	53	52702057	17119	26	1.808751	0.013824			
All Reads	ALL	54	48542265	16289	26	1.86854	0.01464			
All Reads	ALL	55	44876597	16456	26	2.04189	0.015917			
All Reads	ALL	56	41346578	16252	26	2.188745	0.017169			
All Reads	ALL	57	37594432	15383	26	2.278482	0.018371			
All Reads	ALL	58	33458358	14644	26	2.437155	0.02014			
All Reads	ALL	59	28972655	13632	25	2.619988	0.02244			
All Reads	ALL	60	24470214	13238	26	3.0124	0.026182			
All Reads	ALL	61	20316562	13803	26	3.78313	0.032201			
All Reads	ALL	62	16771816	12796	26	4.248368	0.037556			
All Reads	ALL	63	13846719	10422	25	4.19114	0.041054			
All Reads	ALL	64	11435727	9022	26	4.393059	0.04625			
All Reads	ALL	65	9427296	8493	25	5.016513	0.054434			
All Reads	ALL	66	7763602	6749	24	4.840655	0.058923			
All Reads	ALL	67	6306729	5266	24	4.649483	0.064071			
All Reads	ALL	68	5044172	4262	24	4.704913	0.072068			
All Reads	ALL	69	4036063	2821	24	3.892003	0.073278			
All Reads	ALL	70	3237424	2331	24	4.00932	0.083042			
All Reads	ALL	71	2593527	1561	23	3.351507	0.084828			
All Reads	ALL	72	2098727	1051	26	2.788526	0.086015			
All Reads	ALL	73	1714316	817	25	2.653745	0.092843			
All Reads	ALL	74	1414431	642	25	2.527442	0.09975			
All Reads	ALL	75	1193116	546	25	2.548226	0.109054			
All Reads	ALL	76	1030236	359	24	1.940375	0.102409			
All Reads	ALL	77	906345	272	22	1.671104	0.101326			
All Reads	ALL	78	806223	241	23	1.664523	0.107221			
All Reads	ALL	79	704539	193	19	1.525388	0.1098			
All Reads	ALL	80	601018	136	24	1.260026	0.108046			
All Reads	ALL	81	504754	104	22	1.147312	0.112503			
All Reads	ALL	82	423484	70	29	0.920426	0.110012			
All Reads	ALL	83	348430	69	24	1.102711	0.132751			
All Reads	ALL	84	270044	55	28	1.134113	0.152924			
All Reads	ALL	85	195661	14	31	0.39843	0.106485			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	8	0	0.525541	0.185807			
All Reads	ALL	88	58468	9	0	0.857141	0.285714			
All Reads	ALL	89	38017	1	0	0.14647	0.14647			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


