## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-0720ME25_S62_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-0720ME25_S62_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPACovaris-Roche-0720ME25_S62_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPACovaris-Roche-0720ME25_S62_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 13:16:24 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	6759	25	0.389268	0.004735			
All Reads	ALL	33	99563693	7604	24	0.413899	0.004747			
All Reads	ALL	34	103822748	8278	25	0.432102	0.004749			
All Reads	ALL	35	107046720	9329	25	0.472297	0.00489			
All Reads	ALL	36	109094349	10385	25	0.515891	0.005062			
All Reads	ALL	37	109759029	11487	25	0.567179	0.005292			
All Reads	ALL	38	108742561	11947	25	0.595405	0.005447			
All Reads	ALL	39	106350740	13726	25	0.69945	0.00597			
All Reads	ALL	40	102986732	14211	25	0.74782	0.006273			
All Reads	ALL	41	98941479	14869	25	0.814436	0.006679			
All Reads	ALL	42	94444701	14210	25	0.815399	0.00684			
All Reads	ALL	43	89958166	14685	25	0.884681	0.0073			
All Reads	ALL	44	85906450	14791	25	0.933094	0.007672			
All Reads	ALL	45	82456226	14540	25	0.95564	0.007925			
All Reads	ALL	46	79550344	14674	25	0.999678	0.008253			
All Reads	ALL	47	77085421	14032	25	0.986508	0.008328			
All Reads	ALL	48	74497370	14477	25	1.053152	0.008753			
All Reads	ALL	49	71272749	15000	25	1.140568	0.009313			
All Reads	ALL	50	67162836	13272	25	1.070929	0.009296			
All Reads	ALL	51	62356075	13682	25	1.189116	0.010166			
All Reads	ALL	52	57369069	13748	25	1.298719	0.011076			
All Reads	ALL	53	52702057	13526	25	1.390898	0.011959			
All Reads	ALL	54	48542265	13303	25	1.485193	0.012877			
All Reads	ALL	55	44876597	14585	25	1.761327	0.014584			
All Reads	ALL	56	41346578	14198	25	1.860977	0.015618			
All Reads	ALL	57	37594432	14773	24	2.129603	0.017521			
All Reads	ALL	58	33458358	14888	25	2.411489	0.019764			
All Reads	ALL	59	28972655	14409	24	2.69525	0.022453			
All Reads	ALL	60	24470214	15507	24	3.434342	0.027579			
All Reads	ALL	61	20316562	16112	24	4.297864	0.033859			
All Reads	ALL	62	16771816	14484	24	4.680173	0.038888			
All Reads	ALL	63	13846719	13839	24	5.416407	0.046043			
All Reads	ALL	64	11435727	12745	24	6.039897	0.053501			
All Reads	ALL	65	9427296	12249	24	7.041529	0.063623			
All Reads	ALL	66	7763602	10410	23	7.266762	0.071222			
All Reads	ALL	67	6306729	9123	24	7.839475	0.082076			
All Reads	ALL	68	5044172	7184	24	7.718447	0.091064			
All Reads	ALL	69	4036063	6001	23	8.05785	0.104018			
All Reads	ALL	70	3237424	4267	24	7.142932	0.109349			
All Reads	ALL	71	2593527	3209	25	6.705519	0.118372			
All Reads	ALL	72	2098727	2755	24	7.114086	0.135537			
All Reads	ALL	73	1714316	2233	23	7.059132	0.149385			
All Reads	ALL	74	1414431	1860	23	7.126637	0.165245			
All Reads	ALL	75	1193116	1598	23	7.258512	0.181576			
All Reads	ALL	76	1030236	1129	22	5.938964	0.176752			
All Reads	ALL	77	906345	976	21	5.835926	0.186803			
All Reads	ALL	78	806223	706	20	4.74573	0.178608			
All Reads	ALL	79	704539	688	22	5.292208	0.201764			
All Reads	ALL	80	601018	521	23	4.697899	0.205819			
All Reads	ALL	81	504754	322	24	3.45724	0.192664			
All Reads	ALL	82	423484	209	23	2.674624	0.185008			
All Reads	ALL	83	348430	250	23	3.888463	0.245928			
All Reads	ALL	84	270044	148	26	2.970166	0.244146			
All Reads	ALL	85	195661	45	23	1.246412	0.185804			
All Reads	ALL	86	130371	20	21	0.831386	0.185903			
All Reads	ALL	87	84764	37	21	2.365613	0.388904			
All Reads	ALL	88	58468	6	15	0.556143	0.227044			
All Reads	ALL	89	38017	4	26	0.570211	0.285106			
All Reads	ALL	90	24933	2	0	0.434719	0.307393			
All Reads	ALL	91	15833	4	16	1.369148	0.684574			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


