## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-110465_S37_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-110465_S37_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-Roche-110465_S37_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-110465_S37_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 12:19:58 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	8905	25	0.284933	0.003019			
All Reads	ALL	32	94099516	10373	25	0.308918	0.003033			
All Reads	ALL	33	99563693	12276	25	0.345527	0.003119			
All Reads	ALL	34	103822748	13354	25	0.36045	0.003119			
All Reads	ALL	35	107046720	14978	25	0.392109	0.003204			
All Reads	ALL	36	109094349	16818	26	0.432015	0.003331			
All Reads	ALL	37	109759029	18996	26	0.485007	0.003519			
All Reads	ALL	38	108742561	20198	26	0.520517	0.003663			
All Reads	ALL	39	106350740	21932	26	0.577915	0.003902			
All Reads	ALL	40	102986732	23595	26	0.642044	0.00418			
All Reads	ALL	41	98941479	24363	26	0.690047	0.004421			
All Reads	ALL	42	94444701	23639	26	0.701419	0.004562			
All Reads	ALL	43	89958166	24461	26	0.762009	0.004872			
All Reads	ALL	44	85906450	25629	26	0.83605	0.005222			
All Reads	ALL	45	82456226	25573	26	0.86913	0.005435			
All Reads	ALL	46	79550344	25601	26	0.901864	0.005637			
All Reads	ALL	47	77085421	25538	27	0.928412	0.00581			
All Reads	ALL	48	74497370	26578	26	0.999787	0.006133			
All Reads	ALL	49	71272749	29251	27	1.150121	0.006725			
All Reads	ALL	50	67162836	26071	26	1.087815	0.006737			
All Reads	ALL	51	62356075	27051	26	1.215712	0.007392			
All Reads	ALL	52	57369069	27859	26	1.360862	0.008153			
All Reads	ALL	53	52702057	27388	26	1.456327	0.0088			
All Reads	ALL	54	48542265	27499	26	1.587534	0.009573			
All Reads	ALL	55	44876597	31063	26	1.939768	0.011006			
All Reads	ALL	56	41346578	31306	26	2.121848	0.011992			
All Reads	ALL	57	37594432	32415	26	2.416288	0.013421			
All Reads	ALL	58	33458358	32082	26	2.687095	0.015002			
All Reads	ALL	59	28972655	31408	26	3.037933	0.017142			
All Reads	ALL	60	24470214	33662	26	3.855036	0.021012			
All Reads	ALL	61	20316562	35520	25	4.899469	0.025996			
All Reads	ALL	62	16771816	32264	26	5.390939	0.030013			
All Reads	ALL	63	13846719	30004	26	6.072374	0.035057			
All Reads	ALL	64	11435727	27946	26	6.84829	0.040966			
All Reads	ALL	65	9427296	27373	26	8.136948	0.049181			
All Reads	ALL	66	7763602	23261	25	8.396366	0.055053			
All Reads	ALL	67	6306729	19789	26	8.79318	0.062508			
All Reads	ALL	68	5044172	16083	25	8.935183	0.070456			
All Reads	ALL	69	4036063	14236	25	9.884536	0.082844			
All Reads	ALL	70	3237424	9955	25	8.617235	0.086367			
All Reads	ALL	71	2593527	7675	26	8.293042	0.094662			
All Reads	ALL	72	2098727	6324	26	8.444271	0.106186			
All Reads	ALL	73	1714316	5132	25	8.389229	0.117106			
All Reads	ALL	74	1414431	4667	25	9.246605	0.135352			
All Reads	ALL	75	1193116	4061	25	9.538423	0.149679			
All Reads	ALL	76	1030236	2733	24	7.434113	0.142203			
All Reads	ALL	77	906345	1953	23	6.038582	0.136642			
All Reads	ALL	78	806223	1503	21	5.224324	0.134757			
All Reads	ALL	79	704539	1406	21	5.592507	0.149147			
All Reads	ALL	80	601018	1323	22	6.168771	0.169597			
All Reads	ALL	81	504754	815	25	4.524849	0.158499			
All Reads	ALL	82	423484	448	27	2.964608	0.140065			
All Reads	ALL	83	348430	499	28	4.013389	0.179664			
All Reads	ALL	84	270044	257	27	2.667011	0.166364			
All Reads	ALL	85	195661	46	26	0.65884	0.097141			
All Reads	ALL	86	130371	11	20	0.236449	0.071292			
All Reads	ALL	87	84764	25	26	0.826523	0.165305			
All Reads	ALL	88	58468	4	26	0.19172	0.09586			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


