## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-110465_S25_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-110465_S25_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-Twist-110465_S25_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Twist-110465_S25_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 12:52:37 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	4638	25	0.364961	0.005359			
All Reads	ALL	33	99563693	5562	25	0.41365	0.005546			
All Reads	ALL	34	103822748	6115	25	0.436121	0.005577			
All Reads	ALL	35	107046720	6793	25	0.469885	0.005701			
All Reads	ALL	36	109094349	7441	26	0.505047	0.005855			
All Reads	ALL	37	109759029	8144	26	0.549415	0.006088			
All Reads	ALL	38	108742561	9027	26	0.614677	0.00647			
All Reads	ALL	39	106350740	9478	26	0.659902	0.006778			
All Reads	ALL	40	102986732	10631	26	0.764356	0.007413			
All Reads	ALL	41	98941479	10514	26	0.786851	0.007674			
All Reads	ALL	42	94444701	10178	26	0.797972	0.00791			
All Reads	ALL	43	89958166	11031	26	0.907982	0.008645			
All Reads	ALL	44	85906450	11652	26	1.004333	0.009304			
All Reads	ALL	45	82456226	11395	26	1.023279	0.009586			
All Reads	ALL	46	79550344	11145	26	1.037388	0.009827			
All Reads	ALL	47	77085421	10618	26	1.019937	0.009898			
All Reads	ALL	48	74497370	10858	26	1.079225	0.010357			
All Reads	ALL	49	71272749	11184	26	1.161921	0.010987			
All Reads	ALL	50	67162836	10097	26	1.113183	0.011078			
All Reads	ALL	51	62356075	10024	26	1.190324	0.011889			
All Reads	ALL	52	57369069	10382	26	1.340005	0.013151			
All Reads	ALL	53	52702057	10909	26	1.532712	0.014675			
All Reads	ALL	54	48542265	10623	26	1.62043	0.015722			
All Reads	ALL	55	44876597	11261	26	1.858062	0.017509			
All Reads	ALL	56	41346578	11387	26	2.039261	0.01911			
All Reads	ALL	57	37594432	11593	26	2.283365	0.021207			
All Reads	ALL	58	33458358	11150	26	2.467592	0.023369			
All Reads	ALL	59	28972655	11081	26	2.832003	0.026903			
All Reads	ALL	60	24470214	11169	25	3.379711	0.03198			
All Reads	ALL	61	20316562	11700	25	4.264211	0.039423			
All Reads	ALL	62	16771816	11359	25	5.014909	0.047054			
All Reads	ALL	63	13846719	10182	25	5.444892	0.05396			
All Reads	ALL	64	11435727	8988	25	5.819724	0.061386			
All Reads	ALL	65	9427296	8419	25	6.612664	0.072069			
All Reads	ALL	66	7763602	7069	25	6.74214	0.08019			
All Reads	ALL	67	6306729	5791	24	6.799116	0.089346			
All Reads	ALL	68	5044172	4737	25	6.95371	0.101033			
All Reads	ALL	69	4036063	3591	24	6.588105	0.109939			
All Reads	ALL	70	3237424	2733	24	6.250908	0.11957			
All Reads	ALL	71	2593527	2243	25	6.403856	0.135216			
All Reads	ALL	72	2098727	1598	25	5.637985	0.141038			
All Reads	ALL	73	1714316	1174	24	5.070844	0.147995			
All Reads	ALL	74	1414431	1034	25	5.413048	0.168338			
All Reads	ALL	75	1193116	727	25	4.511852	0.167335			
All Reads	ALL	76	1030236	681	26	4.894558	0.18756			
All Reads	ALL	77	906345	501	25	4.093052	0.182864			
All Reads	ALL	78	806223	355	23	3.26044	0.173046			
All Reads	ALL	79	704539	380	22	3.993757	0.204875			
All Reads	ALL	80	601018	306	25	3.769962	0.215514			
All Reads	ALL	81	504754	175	24	2.56721	0.194063			
All Reads	ALL	82	423484	111	26	1.940837	0.184216			
All Reads	ALL	83	348430	121	25	2.571419	0.233765			
All Reads	ALL	84	270044	90	24	2.467806	0.26013			
All Reads	ALL	85	195661	11	27	0.416286	0.125515			
All Reads	ALL	86	130371	12	31	0.681559	0.196749			
All Reads	ALL	87	84764	12	28	1.048269	0.302609			
All Reads	ALL	88	58468	3	0	0.379932	0.219354			
All Reads	ALL	89	38017	3	22	0.584314	0.337354			
All Reads	ALL	90	24933	8	24	2.375847	0.839989			
All Reads	ALL	91	15833	4	0	1.870682	0.935341			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


