## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-GIAB_S68_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-GIAB_S68_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-Roche-GIAB_S68_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Roche-GIAB_S68_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 14:41:09 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	8493	25	0.39247	0.004259			
All Reads	ALL	33	99563693	9547	25	0.416964	0.004267			
All Reads	ALL	34	103822748	10451	25	0.437722	0.004282			
All Reads	ALL	35	107046720	11389	25	0.462642	0.004335			
All Reads	ALL	36	109094349	12569	25	0.500993	0.004469			
All Reads	ALL	37	109759029	13727	26	0.543836	0.004642			
All Reads	ALL	38	108742561	14119	26	0.564595	0.004752			
All Reads	ALL	39	106350740	15667	26	0.640587	0.005118			
All Reads	ALL	40	102986732	16831	26	0.71066	0.005478			
All Reads	ALL	41	98941479	16619	26	0.730398	0.005666			
All Reads	ALL	42	94444701	15728	26	0.724151	0.005774			
All Reads	ALL	43	89958166	16175	26	0.781874	0.006148			
All Reads	ALL	44	85906450	16969	26	0.858941	0.006594			
All Reads	ALL	45	82456226	16845	26	0.888343	0.006845			
All Reads	ALL	46	79550344	16468	26	0.900185	0.007015			
All Reads	ALL	47	77085421	15993	26	0.902175	0.007134			
All Reads	ALL	48	74497370	16142	26	0.942214	0.007416			
All Reads	ALL	49	71272749	16954	26	1.034384	0.007944			
All Reads	ALL	50	67162836	15431	26	0.999075	0.008043			
All Reads	ALL	51	62356075	15818	26	1.103077	0.008771			
All Reads	ALL	52	57369069	16343	26	1.238759	0.00969			
All Reads	ALL	53	52702057	16359	26	1.349777	0.010553			
All Reads	ALL	54	48542265	16113	26	1.443409	0.011371			
All Reads	ALL	55	44876597	17468	26	1.692607	0.012807			
All Reads	ALL	56	41346578	17851	26	1.877396	0.014052			
All Reads	ALL	57	37594432	18379	26	2.125844	0.015681			
All Reads	ALL	58	33458358	19278	26	2.505476	0.018045			
All Reads	ALL	59	28972655	18277	26	2.74315	0.020291			
All Reads	ALL	60	24470214	20003	26	3.554597	0.025133			
All Reads	ALL	61	20316562	21672	26	4.638545	0.031509			
All Reads	ALL	62	16771816	19595	25	5.080403	0.036293			
All Reads	ALL	63	13846719	18709	26	5.875389	0.042955			
All Reads	ALL	64	11435727	17718	26	6.737269	0.050615			
All Reads	ALL	65	9427296	17211	25	7.938746	0.060513			
All Reads	ALL	66	7763602	14410	25	8.071118	0.067236			
All Reads	ALL	67	6306729	13021	25	8.977866	0.078678			
All Reads	ALL	68	5044172	10400	25	8.965539	0.087914			
All Reads	ALL	69	4036063	8886	24	9.573733	0.101561			
All Reads	ALL	70	3237424	6567	25	8.820646	0.108847			
All Reads	ALL	71	2593527	5001	24	8.384922	0.118569			
All Reads	ALL	72	2098727	4284	25	8.876188	0.135613			
All Reads	ALL	73	1714316	3307	25	8.388345	0.145868			
All Reads	ALL	74	1414431	2875	24	8.838713	0.164843			
All Reads	ALL	75	1193116	2535	23	9.23907	0.183501			
All Reads	ALL	76	1030236	1924	22	8.120847	0.185139			
All Reads	ALL	77	906345	1620	21	7.772387	0.193107			
All Reads	ALL	78	806223	1386	20	7.475513	0.200798			
All Reads	ALL	79	704539	1278	21	7.887852	0.220645			
All Reads	ALL	80	601018	1024	25	7.408758	0.231524			
All Reads	ALL	81	504754	674	26	5.806482	0.223657			
All Reads	ALL	82	423484	507	27	5.205997	0.231206			
All Reads	ALL	83	348430	381	26	4.754911	0.243601			
All Reads	ALL	84	270044	260	25	4.186699	0.259648			
All Reads	ALL	85	195661	84	30	1.866844	0.203689			
All Reads	ALL	86	130371	49	22	1.634361	0.23348			
All Reads	ALL	87	84764	52	26	2.667625	0.369933			
All Reads	ALL	88	58468	29	27	2.156814	0.40051			
All Reads	ALL	89	38017	14	0	1.601339	0.427976			
All Reads	ALL	90	24933	22	27	3.836906	0.818031			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


