## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-1501199_S8_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-1501199_S8_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-IDT-1501199_S8_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-1501199_S8_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 11:57:01 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3707	25	0.317623	0.005217			
All Reads	ALL	33	99563693	4621	25	0.374207	0.005505			
All Reads	ALL	34	103822748	4885	25	0.379358	0.005428			
All Reads	ALL	35	107046720	5337	25	0.401977	0.005502			
All Reads	ALL	36	109094349	5789	25	0.427837	0.005623			
All Reads	ALL	37	109759029	6431	26	0.472406	0.005891			
All Reads	ALL	38	108742561	7197	26	0.533617	0.00629			
All Reads	ALL	39	106350740	7357	26	0.557747	0.006503			
All Reads	ALL	40	102986732	7890	26	0.617694	0.006954			
All Reads	ALL	41	98941479	8367	26	0.681818	0.007454			
All Reads	ALL	42	94444701	8429	26	0.719575	0.007838			
All Reads	ALL	43	89958166	8468	26	0.758958	0.008248			
All Reads	ALL	44	85906450	9201	26	0.863548	0.009003			
All Reads	ALL	45	82456226	9115	26	0.891273	0.009335			
All Reads	ALL	46	79550344	9093	26	0.9216	0.009665			
All Reads	ALL	47	77085421	8870	26	0.927745	0.009851			
All Reads	ALL	48	74497370	9361	26	1.013115	0.010471			
All Reads	ALL	49	71272749	9687	26	1.09583	0.011134			
All Reads	ALL	50	67162836	8827	26	1.059648	0.011279			
All Reads	ALL	51	62356075	8898	26	1.150512	0.012197			
All Reads	ALL	52	57369069	9749	26	1.370123	0.013876			
All Reads	ALL	53	52702057	10391	26	1.58967	0.015595			
All Reads	ALL	54	48542265	10138	26	1.683874	0.016724			
All Reads	ALL	55	44876597	10663	26	1.915741	0.018552			
All Reads	ALL	56	41346578	10902	26	2.125905	0.020361			
All Reads	ALL	57	37594432	11048	26	2.369395	0.022542			
All Reads	ALL	58	33458358	10628	26	2.561087	0.024843			
All Reads	ALL	59	28972655	10942	25	3.044989	0.02911			
All Reads	ALL	60	24470214	11548	26	3.804927	0.035407			
All Reads	ALL	61	20316562	12185	25	4.835625	0.043807			
All Reads	ALL	62	16771816	12057	26	5.796108	0.052786			
All Reads	ALL	63	13846719	10824	26	6.302578	0.060579			
All Reads	ALL	64	11435727	10161	26	7.163908	0.071069			
All Reads	ALL	65	9427296	9587	26	8.199227	0.08374			
All Reads	ALL	66	7763602	7690	25	7.986204	0.09107			
All Reads	ALL	67	6306729	6874	25	8.787851	0.105993			
All Reads	ALL	68	5044172	5791	25	9.256377	0.121637			
All Reads	ALL	69	4036063	4177	24	8.344184	0.129108			
All Reads	ALL	70	3237424	3321	25	8.270783	0.14352			
All Reads	ALL	71	2593527	2560	25	7.958414	0.157292			
All Reads	ALL	72	2098727	1874	25	7.199312	0.166305			
All Reads	ALL	73	1714316	1566	26	7.365093	0.186115			
All Reads	ALL	74	1414431	1531	25	8.727116	0.22304			
All Reads	ALL	75	1193116	1078	25	7.284729	0.221873			
All Reads	ALL	76	1030236	807	24	6.315593	0.222319			
All Reads	ALL	77	906345	635	24	5.648817	0.224166			
All Reads	ALL	78	806223	542	23	5.420276	0.232821			
All Reads	ALL	79	704539	579	25	6.625991	0.275367			
All Reads	ALL	80	601018	440	26	5.902589	0.281395			
All Reads	ALL	81	504754	239	25	3.817644	0.246943			
All Reads	ALL	82	423484	173	27	3.293718	0.250417			
All Reads	ALL	83	348430	133	27	3.077609	0.266863			
All Reads	ALL	84	270044	59	27	1.761549	0.229334			
All Reads	ALL	85	195661	26	29	1.071387	0.210116			
All Reads	ALL	86	130371	11	0	0.680282	0.205113			
All Reads	ALL	87	84764	17	25	1.617018	0.392184			
All Reads	ALL	88	58468	15	0	2.068475	0.534078			
All Reads	ALL	89	38017	2	23	0.42416	0.299926			
All Reads	ALL	90	24933	4	23	1.293489	0.646745			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	2	20	1.720948	1.216894			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


