## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-Roche-110465_S38_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-Roche-110465_S38_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Twist-Roche-110465_S38_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-Roche-110465_S38_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 20:14:35 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	6437	26	0.310915	0.003875			
All Reads	ALL	32	94099516	7563	26	0.340002	0.00391			
All Reads	ALL	33	99563693	8509	26	0.361537	0.003919			
All Reads	ALL	34	103822748	9882	25	0.40265	0.00405			
All Reads	ALL	35	107046720	10530	26	0.416131	0.004055			
All Reads	ALL	36	109094349	11966	26	0.464004	0.004242			
All Reads	ALL	37	109759029	13091	26	0.504554	0.00441			
All Reads	ALL	38	108742561	13580	27	0.528294	0.004533			
All Reads	ALL	39	106350740	15035	26	0.598051	0.004877			
All Reads	ALL	40	102986732	16312	27	0.670041	0.005246			
All Reads	ALL	41	98941479	16407	27	0.701498	0.005477			
All Reads	ALL	42	94444701	15686	27	0.702603	0.00561			
All Reads	ALL	43	89958166	16061	27	0.755279	0.00596			
All Reads	ALL	44	85906450	17070	27	0.840588	0.006434			
All Reads	ALL	45	82456226	16439	27	0.843388	0.006578			
All Reads	ALL	46	79550344	16436	27	0.874036	0.006818			
All Reads	ALL	47	77085421	16576	27	0.909668	0.007066			
All Reads	ALL	48	74497370	17495	27	0.993455	0.007511			
All Reads	ALL	49	71272749	17835	27	1.058583	0.007927			
All Reads	ALL	50	67162836	16939	27	1.066926	0.008198			
All Reads	ALL	51	62356075	16402	27	1.112739	0.008689			
All Reads	ALL	52	57369069	17453	27	1.286968	0.009742			
All Reads	ALL	53	52702057	17050	26	1.368586	0.010481			
All Reads	ALL	54	48542265	16863	26	1.46957	0.011317			
All Reads	ALL	55	44876597	19640	27	1.851386	0.013211			
All Reads	ALL	56	41346578	19672	26	2.012725	0.01435			
All Reads	ALL	57	37594432	20772	26	2.337385	0.016218			
All Reads	ALL	58	33458358	20227	26	2.557421	0.017982			
All Reads	ALL	59	28972655	20250	26	2.956733	0.020778			
All Reads	ALL	60	24470214	21331	25	3.687643	0.025249			
All Reads	ALL	61	20316562	22982	26	4.785342	0.031566			
All Reads	ALL	62	16771816	20893	26	5.269824	0.036458			
All Reads	ALL	63	13846719	19801	26	6.049446	0.04299			
All Reads	ALL	64	11435727	18727	25	6.927552	0.050623			
All Reads	ALL	65	9427296	18430	26	8.270154	0.060919			
All Reads	ALL	66	7763602	15226	25	8.296558	0.067236			
All Reads	ALL	67	6306729	14174	26	9.507441	0.079858			
All Reads	ALL	68	5044172	11322	25	9.495299	0.089237			
All Reads	ALL	69	4036063	9588	25	10.049524	0.102632			
All Reads	ALL	70	3237424	7085	25	9.257968	0.109988			
All Reads	ALL	71	2593527	5090	26	8.302376	0.116371			
All Reads	ALL	72	2098727	4712	26	9.497837	0.138364			
All Reads	ALL	73	1714316	3912	25	9.653468	0.154342			
All Reads	ALL	74	1414431	3197	25	9.561725	0.169108			
All Reads	ALL	75	1193116	2667	25	9.45618	0.183107			
All Reads	ALL	76	1030236	2021	23	8.298603	0.184596			
All Reads	ALL	77	906345	1621	21	7.565974	0.18792			
All Reads	ALL	78	806223	1300	20	6.821244	0.189187			
All Reads	ALL	79	704539	1196	21	7.181275	0.207652			
All Reads	ALL	80	601018	981	25	6.904892	0.220456			
All Reads	ALL	81	504754	558	26	4.676596	0.197976			
All Reads	ALL	82	423484	409	27	4.085655	0.202023			
All Reads	ALL	83	348430	459	27	5.572788	0.260115			
All Reads	ALL	84	270044	179	24	2.804103	0.209588			
All Reads	ALL	85	195661	24	24	0.518898	0.10592			
All Reads	ALL	86	130371	17	32	0.551624	0.133789			
All Reads	ALL	87	84764	25	34	1.247682	0.249536			
All Reads	ALL	88	58468	6	0	0.434119	0.177228			
All Reads	ALL	89	38017	2	0	0.22255	0.157367			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


