## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-0720ME25_S34_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-0720ME25_S34_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Twist-0720ME25_S34_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-0720ME25_S34_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 17:30:11 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2772	26	0.353662	0.006717			
All Reads	ALL	33	99563693	3389	26	0.408651	0.00702			
All Reads	ALL	34	103822748	3602	26	0.416518	0.00694			
All Reads	ALL	35	107046720	4290	26	0.481134	0.007346			
All Reads	ALL	36	109094349	4639	26	0.51051	0.007495			
All Reads	ALL	37	109759029	5087	27	0.556421	0.007801			
All Reads	ALL	38	108742561	5527	27	0.6102	0.008208			
All Reads	ALL	39	106350740	5958	26	0.672577	0.008713			
All Reads	ALL	40	102986732	6478	27	0.755165	0.009383			
All Reads	ALL	41	98941479	6766	27	0.820986	0.009981			
All Reads	ALL	42	94444701	6675	27	0.848508	0.010386			
All Reads	ALL	43	89958166	7177	27	0.957821	0.011306			
All Reads	ALL	44	85906450	7523	27	1.05135	0.012121			
All Reads	ALL	45	82456226	7419	26	1.0802	0.012541			
All Reads	ALL	46	79550344	7243	27	1.093097	0.012844			
All Reads	ALL	47	77085421	7037	26	1.095967	0.013065			
All Reads	ALL	48	74497370	7029	26	1.132752	0.013511			
All Reads	ALL	49	71272749	7093	26	1.194782	0.014186			
All Reads	ALL	50	67162836	6450	27	1.152956	0.014356			
All Reads	ALL	51	62356075	6148	27	1.183688	0.015096			
All Reads	ALL	52	57369069	6628	27	1.387033	0.017037			
All Reads	ALL	53	52702057	6831	26	1.556105	0.018828			
All Reads	ALL	54	48542265	6733	26	1.665217	0.020294			
All Reads	ALL	55	44876597	6978	26	1.86678	0.022347			
All Reads	ALL	56	41346578	6947	26	2.017158	0.024201			
All Reads	ALL	57	37594432	6916	26	2.208583	0.026557			
All Reads	ALL	58	33458358	7118	25	2.554086	0.030273			
All Reads	ALL	59	28972655	6840	26	2.834327	0.034271			
All Reads	ALL	60	24470214	6878	26	3.374478	0.040689			
All Reads	ALL	61	20316562	7469	25	4.413615	0.05107			
All Reads	ALL	62	16771816	7039	25	5.038637	0.060056			
All Reads	ALL	63	13846719	6075	25	5.267222	0.067578			
All Reads	ALL	64	11435727	5457	25	5.728915	0.077552			
All Reads	ALL	65	9427296	5085	25	6.475689	0.090811			
All Reads	ALL	66	7763602	4646	25	7.184526	0.105404			
All Reads	ALL	67	6306729	3808	25	7.248948	0.11747			
All Reads	ALL	68	5044172	2877	24	6.847502	0.127662			
All Reads	ALL	69	4036063	2157	24	6.416148	0.13815			
All Reads	ALL	70	3237424	1400	24	5.191713	0.138754			
All Reads	ALL	71	2593527	946	24	4.379077	0.142376			
All Reads	ALL	72	2098727	554	25	3.1691	0.134642			
All Reads	ALL	73	1714316	349	25	2.444087	0.130829			
All Reads	ALL	74	1414431	209	25	1.773972	0.122708			
All Reads	ALL	75	1193116	93	23	0.935799	0.097038			
All Reads	ALL	76	1030236	56	25	0.65258	0.087205			
All Reads	ALL	77	906345	22	33	0.291415	0.06213			
All Reads	ALL	78	806223	6	28	0.089347	0.036476			
All Reads	ALL	79	704539	17	29	0.289685	0.070259			
All Reads	ALL	80	601018	3	25	0.059926	0.034598			
All Reads	ALL	81	504754	0	0	0	0			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	0	0	0	0			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


