## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-0720ME25_S13_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-0720ME25_S13_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Twist-IDT-0720ME25_S13_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-0720ME25_S13_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 19:36:49 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2773	26	0.252375	0.004793			
All Reads	ALL	33	99563693	3146	26	0.270608	0.004825			
All Reads	ALL	34	103822748	3651	26	0.301164	0.004984			
All Reads	ALL	35	107046720	4095	26	0.327615	0.00512			
All Reads	ALL	36	109094349	4296	25	0.337245	0.005145			
All Reads	ALL	37	109759029	4787	26	0.373514	0.005399			
All Reads	ALL	38	108742561	5273	26	0.41528	0.005719			
All Reads	ALL	39	106350740	5736	26	0.461904	0.006099			
All Reads	ALL	40	102986732	6241	26	0.518987	0.006569			
All Reads	ALL	41	98941479	6351	27	0.549727	0.006898			
All Reads	ALL	42	94444701	6250	26	0.566742	0.007169			
All Reads	ALL	43	89958166	6865	26	0.653557	0.007888			
All Reads	ALL	44	85906450	7143	26	0.712095	0.008426			
All Reads	ALL	45	82456226	7357	26	0.764118	0.008909			
All Reads	ALL	46	79550344	7558	26	0.81367	0.009359			
All Reads	ALL	47	77085421	7560	26	0.83991	0.00966			
All Reads	ALL	48	74497370	8234	27	0.946571	0.010432			
All Reads	ALL	49	71272749	8090	27	0.972094	0.010808			
All Reads	ALL	50	67162836	7415	26	0.945508	0.01098			
All Reads	ALL	51	62356075	8006	26	1.099563	0.012289			
All Reads	ALL	52	57369069	8660	26	1.292776	0.013892			
All Reads	ALL	53	52702057	9100	26	1.478758	0.015502			
All Reads	ALL	54	48542265	9447	26	1.666699	0.017148			
All Reads	ALL	55	44876597	9984	26	1.90532	0.019068			
All Reads	ALL	56	41346578	10425	26	2.159334	0.021149			
All Reads	ALL	57	37594432	10894	25	2.481688	0.023777			
All Reads	ALL	58	33458358	10928	25	2.797173	0.026758			
All Reads	ALL	59	28972655	11321	25	3.346415	0.031451			
All Reads	ALL	60	24470214	11801	25	4.130136	0.038019			
All Reads	ALL	61	20316562	12734	25	5.36782	0.047568			
All Reads	ALL	62	16771816	12611	25	6.439509	0.057343			
All Reads	ALL	63	13846719	11895	25	7.357002	0.067456			
All Reads	ALL	64	11435727	11248	25	8.423544	0.079425			
All Reads	ALL	65	9427296	11091	25	10.075506	0.095671			
All Reads	ALL	66	7763602	9437	25	10.410078	0.107161			
All Reads	ALL	67	6306729	8315	25	11.291233	0.123826			
All Reads	ALL	68	5044172	6897	25	11.709912	0.141001			
All Reads	ALL	69	4036063	5392	24	11.441297	0.155812			
All Reads	ALL	70	3237424	4274	25	11.306241	0.172942			
All Reads	ALL	71	2593527	3260	25	10.764903	0.188539			
All Reads	ALL	72	2098727	2665	26	10.874882	0.210657			
All Reads	ALL	73	1714316	2270	26	11.340136	0.238016			
All Reads	ALL	74	1414431	2088	25	12.642473	0.276673			
All Reads	ALL	75	1193116	1498	25	10.752574	0.277816			
All Reads	ALL	76	1030236	1302	24	10.823247	0.299952			
All Reads	ALL	77	906345	1136	24	10.734161	0.318478			
All Reads	ALL	78	806223	777	25	8.253709	0.2961			
All Reads	ALL	79	704539	880	25	10.696974	0.360595			
All Reads	ALL	80	601018	719	26	10.245301	0.382085			
All Reads	ALL	81	504754	514	25	8.721007	0.384667			
All Reads	ALL	82	423484	304	26	6.147802	0.352601			
All Reads	ALL	83	348430	265	25	6.513488	0.40012			
All Reads	ALL	84	270044	180	23	5.70849	0.425486			
All Reads	ALL	85	195661	49	21	2.144742	0.306392			
All Reads	ALL	86	130371	19	22	1.248119	0.286338			
All Reads	ALL	87	84764	33	18	3.334155	0.580402			
All Reads	ALL	88	58468	19	19	2.783035	0.638472			
All Reads	ALL	89	38017	8	19	1.802169	0.637163			
All Reads	ALL	90	24933	6	20	2.060915	0.841365			
All Reads	ALL	91	15833	2	0	1.081808	0.764954			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


