## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-0720ME25_S52_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-0720ME25_S52_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Agilent-0720ME25_S52_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Agilent-0720ME25_S52_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 15:21:39 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	4850	25	0.252223	0.003622			
All Reads	ALL	33	99563693	6800	26	0.334224	0.004053			
All Reads	ALL	34	103822748	8068	26	0.38028	0.004234			
All Reads	ALL	35	107046720	9682	26	0.442611	0.004498			
All Reads	ALL	36	109094349	11509	26	0.516256	0.004812			
All Reads	ALL	37	109759029	11938	27	0.532257	0.004871			
All Reads	ALL	38	108742561	12712	27	0.572064	0.005074			
All Reads	ALL	39	106350740	13999	27	0.644149	0.005444			
All Reads	ALL	40	102986732	16326	26	0.775762	0.006071			
All Reads	ALL	41	98941479	17206	27	0.851004	0.006488			
All Reads	ALL	42	94444701	17598	27	0.911834	0.006874			
All Reads	ALL	43	89958166	19499	27	1.060723	0.007596			
All Reads	ALL	44	85906450	21537	27	1.226844	0.00836			
All Reads	ALL	45	82456226	22165	27	1.31545	0.008836			
All Reads	ALL	46	79550344	22833	27	1.404594	0.009295			
All Reads	ALL	47	77085421	22463	27	1.42602	0.009515			
All Reads	ALL	48	74497370	19994	28	1.313375	0.009288			
All Reads	ALL	49	71272749	20862	27	1.432394	0.009917			
All Reads	ALL	50	67162836	18399	27	1.340588	0.009883			
All Reads	ALL	51	62356075	18513	27	1.452874	0.010678			
All Reads	ALL	52	57369069	17284	27	1.474336	0.011214			
All Reads	ALL	53	52702057	18934	27	1.758105	0.012777			
All Reads	ALL	54	48542265	18174	27	1.832148	0.01359			
All Reads	ALL	55	44876597	18262	27	1.9914	0.014736			
All Reads	ALL	56	41346578	17689	26	2.0936	0.015741			
All Reads	ALL	57	37594432	16738	26	2.178763	0.016841			
All Reads	ALL	58	33458358	16024	26	2.343669	0.018514			
All Reads	ALL	59	28972655	15061	26	2.543874	0.020729			
All Reads	ALL	60	24470214	14937	26	2.987141	0.024441			
All Reads	ALL	61	20316562	15844	26	3.816319	0.030319			
All Reads	ALL	62	16771816	14720	25	4.294947	0.0354			
All Reads	ALL	63	13846719	12145	25	4.292207	0.038948			
All Reads	ALL	64	11435727	10721	26	4.587769	0.044308			
All Reads	ALL	65	9427296	10021	25	5.201804	0.051964			
All Reads	ALL	66	7763602	8294	24	5.227943	0.057405			
All Reads	ALL	67	6306729	6535	24	5.070741	0.062726			
All Reads	ALL	68	5044172	5352	25	5.192258	0.070974			
All Reads	ALL	69	4036063	3520	25	4.267905	0.071936			
All Reads	ALL	70	3237424	2748	25	4.153815	0.079239			
All Reads	ALL	71	2593527	2083	25	3.930326	0.086116			
All Reads	ALL	72	2098727	1233	25	2.874995	0.081876			
All Reads	ALL	73	1714316	1118	24	3.191398	0.095447			
All Reads	ALL	74	1414431	863	26	2.985789	0.101637			
All Reads	ALL	75	1193116	731	25	2.998229	0.110893			
All Reads	ALL	76	1030236	508	25	2.412998	0.107059			
All Reads	ALL	77	906345	371	22	2.003136	0.103998			
All Reads	ALL	78	806223	309	23	1.87557	0.106697			
All Reads	ALL	79	704539	334	20	2.319912	0.12694			
All Reads	ALL	80	601018	245	26	1.994843	0.127446			
All Reads	ALL	81	504754	132	22	1.279747	0.111388			
All Reads	ALL	82	423484	104	26	1.201784	0.117845			
All Reads	ALL	83	348430	112	27	1.573014	0.148636			
All Reads	ALL	84	270044	98	28	1.775913	0.179394			
All Reads	ALL	85	195661	24	31	0.600257	0.122527			
All Reads	ALL	86	130371	6	0	0.225217	0.091944			
All Reads	ALL	87	84764	23	0	1.327842	0.276874			
All Reads	ALL	88	58468	6	0	0.502184	0.205016			
All Reads	ALL	89	38017	2	0	0.257444	0.18204			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


