## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-0720ME25_S19_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-0720ME25_S19_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-Twist-0720ME25_S19_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-0720ME25_S19_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 14:49:01 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	5674	25	0.370574	0.00492			
All Reads	ALL	33	99563693	6597	25	0.40721	0.005014			
All Reads	ALL	34	103822748	7701	25	0.455856	0.005195			
All Reads	ALL	35	107046720	8162	25	0.468593	0.005187			
All Reads	ALL	36	109094349	9192	25	0.517822	0.005401			
All Reads	ALL	37	109759029	10104	26	0.565752	0.005628			
All Reads	ALL	38	108742561	10726	26	0.606193	0.005853			
All Reads	ALL	39	106350740	11791	26	0.68137	0.006275			
All Reads	ALL	40	102986732	12554	26	0.749158	0.006686			
All Reads	ALL	41	98941479	12863	26	0.798981	0.007045			
All Reads	ALL	42	94444701	12520	26	0.814703	0.007281			
All Reads	ALL	43	89958166	13356	26	0.912449	0.007895			
All Reads	ALL	44	85906450	13393	26	0.958131	0.008279			
All Reads	ALL	45	82456226	13348	26	0.994868	0.008611			
All Reads	ALL	46	79550344	13164	26	1.016994	0.008864			
All Reads	ALL	47	77085421	12706	26	1.013	0.008987			
All Reads	ALL	48	74497370	12929	26	1.066588	0.00938			
All Reads	ALL	49	71272749	13223	26	1.140195	0.009915			
All Reads	ALL	50	67162836	12158	26	1.112515	0.01009			
All Reads	ALL	51	62356075	11641	26	1.147319	0.010634			
All Reads	ALL	52	57369069	12420	26	1.330505	0.011939			
All Reads	ALL	53	52702057	12487	26	1.45614	0.013031			
All Reads	ALL	54	48542265	12567	26	1.591052	0.014193			
All Reads	ALL	55	44876597	12670	26	1.73512	0.015415			
All Reads	ALL	56	41346578	12834	25	1.907634	0.016839			
All Reads	ALL	57	37594432	13339	25	2.180582	0.01888			
All Reads	ALL	58	33458358	12979	25	2.384017	0.020926			
All Reads	ALL	59	28972655	12741	25	2.702638	0.023943			
All Reads	ALL	60	24470214	12774	25	3.208203	0.028386			
All Reads	ALL	61	20316562	13927	25	4.212889	0.035699			
All Reads	ALL	62	16771816	13475	25	4.937662	0.042536			
All Reads	ALL	63	13846719	12168	25	5.400637	0.048959			
All Reads	ALL	64	11435727	11240	25	6.040533	0.056976			
All Reads	ALL	65	9427296	10415	25	6.78961	0.06653			
All Reads	ALL	66	7763602	9132	25	7.228952	0.075647			
All Reads	ALL	67	6306729	7704	25	7.507318	0.085532			
All Reads	ALL	68	5044172	6306	24	7.683105	0.096752			
All Reads	ALL	69	4036063	4764	24	7.25415	0.105099			
All Reads	ALL	70	3237424	3766	25	7.149134	0.116497			
All Reads	ALL	71	2593527	2975	24	7.049672	0.129248			
All Reads	ALL	72	2098727	2285	25	6.691184	0.139978			
All Reads	ALL	73	1714316	1769	25	6.341758	0.150781			
All Reads	ALL	74	1414431	1585	25	6.886843	0.172984			
All Reads	ALL	75	1193116	1187	25	6.114216	0.177466			
All Reads	ALL	76	1030236	953	24	5.684979	0.184155			
All Reads	ALL	77	906345	735	25	4.983868	0.183833			
All Reads	ALL	78	806223	537	24	4.093472	0.176646			
All Reads	ALL	79	704539	542	24	4.727885	0.20308			
All Reads	ALL	80	601018	490	25	5.010503	0.226351			
All Reads	ALL	81	504754	405	27	4.931147	0.245031			
All Reads	ALL	82	423484	228	27	3.3088	0.219131			
All Reads	ALL	83	348430	226	25	3.98626	0.265162			
All Reads	ALL	84	270044	170	25	3.868896	0.296731			
All Reads	ALL	85	195661	18	24	0.565381	0.133261			
All Reads	ALL	86	130371	8	18	0.377122	0.133333			
All Reads	ALL	87	84764	15	23	1.087558	0.280806			
All Reads	ALL	88	58468	16	32	1.6818	0.42045			
All Reads	ALL	89	38017	3	0	0.484971	0.279998			
All Reads	ALL	90	24933	2	18	0.492979	0.348589			
All Reads	ALL	91	15833	4	0	1.552635	0.776318			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


