## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-GIAB_S49_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-GIAB_S49_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Twist-IDT-GIAB_S49_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Twist-IDT-GIAB_S49_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 19:59:10 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2623	26	0.225705	0.004407			
All Reads	ALL	33	99563693	3193	26	0.259673	0.004595			
All Reads	ALL	34	103822748	3527	26	0.275069	0.004632			
All Reads	ALL	35	107046720	4171	26	0.315498	0.004885			
All Reads	ALL	36	109094349	4474	26	0.332065	0.004964			
All Reads	ALL	37	109759029	4937	26	0.36421	0.005183			
All Reads	ALL	38	108742561	5277	27	0.392932	0.005409			
All Reads	ALL	39	106350740	5928	26	0.451333	0.005862			
All Reads	ALL	40	102986732	6248	27	0.491235	0.006215			
All Reads	ALL	41	98941479	6474	27	0.529814	0.006585			
All Reads	ALL	42	94444701	6579	27	0.564042	0.006954			
All Reads	ALL	43	89958166	7245	27	0.652119	0.007661			
All Reads	ALL	44	85906450	7515	27	0.708325	0.008171			
All Reads	ALL	45	82456226	7188	27	0.705853	0.008325			
All Reads	ALL	46	79550344	7489	27	0.762274	0.008808			
All Reads	ALL	47	77085421	7918	27	0.831711	0.009347			
All Reads	ALL	48	74497370	8242	27	0.895821	0.009867			
All Reads	ALL	49	71272749	8367	27	0.950551	0.010392			
All Reads	ALL	50	67162836	7924	27	0.955311	0.010732			
All Reads	ALL	51	62356075	8228	27	1.068427	0.011779			
All Reads	ALL	52	57369069	8974	26	1.266595	0.01337			
All Reads	ALL	53	52702057	9494	27	1.45865	0.01497			
All Reads	ALL	54	48542265	9837	26	1.640862	0.016544			
All Reads	ALL	55	44876597	10569	26	1.906968	0.018549			
All Reads	ALL	56	41346578	11189	27	2.191195	0.020715			
All Reads	ALL	57	37594432	11355	26	2.445643	0.022951			
All Reads	ALL	58	33458358	11787	26	2.852516	0.026274			
All Reads	ALL	59	28972655	12292	26	3.435292	0.030985			
All Reads	ALL	60	24470214	12713	26	4.206682	0.037309			
All Reads	ALL	61	20316562	14271	26	5.687659	0.047611			
All Reads	ALL	62	16771816	13898	26	6.709677	0.056915			
All Reads	ALL	63	13846719	12937	26	7.565125	0.066512			
All Reads	ALL	64	11435727	12195	26	8.634703	0.078191			
All Reads	ALL	65	9427296	11964	26	10.275871	0.093946			
All Reads	ALL	66	7763602	10601	26	11.05638	0.107384			
All Reads	ALL	67	6306729	9400	26	12.068494	0.124477			
All Reads	ALL	68	5044172	7636	25	12.257599	0.140272			
All Reads	ALL	69	4036063	5947	25	11.930795	0.154711			
All Reads	ALL	70	3237424	4842	25	12.110291	0.174037			
All Reads	ALL	71	2593527	3640	25	11.364229	0.18836			
All Reads	ALL	72	2098727	2953	26	11.392968	0.209655			
All Reads	ALL	73	1714316	2420	26	11.430201	0.232352			
All Reads	ALL	74	1414431	2232	26	12.77738	0.270455			
All Reads	ALL	75	1193116	1559	25	10.580174	0.26796			
All Reads	ALL	76	1030236	1355	25	10.649567	0.289309			
All Reads	ALL	77	906345	1230	26	10.988564	0.31332			
All Reads	ALL	78	806223	859	27	8.62715	0.294355			
All Reads	ALL	79	704539	857	25	9.849295	0.336446			
All Reads	ALL	80	601018	683	27	9.201584	0.352089			
All Reads	ALL	81	504754	514	26	8.245419	0.36369			
All Reads	ALL	82	423484	308	27	5.889021	0.335558			
All Reads	ALL	83	348430	291	28	6.762493	0.396424			
All Reads	ALL	84	270044	182	28	5.457154	0.404511			
All Reads	ALL	85	195661	46	25	1.903632	0.280675			
All Reads	ALL	86	130371	17	25	1.055838	0.256078			
All Reads	ALL	87	84764	30	27	2.865756	0.523213			
All Reads	ALL	88	58468	10	0	1.384877	0.437936			
All Reads	ALL	89	38017	4	23	0.851945	0.425972			
All Reads	ALL	90	24933	2	0	0.649509	0.459272			
All Reads	ALL	91	15833	2	20	1.022813	0.723238			
All Reads	ALL	92	9370	1	20	0.864151	0.864151			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


