## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-GIAB_S17_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-GIAB_S17_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-Twist-GIAB_S17_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-Twist-GIAB_S17_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 15:12:47 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3738	24	0.385079	0.006298			
All Reads	ALL	33	99563693	4338	24	0.422363	0.006413			
All Reads	ALL	34	103822748	4833	24	0.451255	0.006491			
All Reads	ALL	35	107046720	5214	24	0.472166	0.006539			
All Reads	ALL	36	109094349	5638	24	0.50098	0.006672			
All Reads	ALL	37	109759029	6191	25	0.546787	0.006949			
All Reads	ALL	38	108742561	6855	25	0.61109	0.007381			
All Reads	ALL	39	106350740	7217	24	0.65783	0.007743			
All Reads	ALL	40	102986732	7863	25	0.740124	0.008347			
All Reads	ALL	41	98941479	8140	25	0.797523	0.00884			
All Reads	ALL	42	94444701	7732	25	0.793618	0.009025			
All Reads	ALL	43	89958166	8016	25	0.863803	0.009648			
All Reads	ALL	44	85906450	8523	25	0.961754	0.010418			
All Reads	ALL	45	82456226	8433	25	0.991416	0.010796			
All Reads	ALL	46	79550344	8094	25	0.986322	0.010963			
All Reads	ALL	47	77085421	7815	25	0.982775	0.011117			
All Reads	ALL	48	74497370	7964	25	1.036305	0.011612			
All Reads	ALL	49	71272749	7995	25	1.087408	0.012161			
All Reads	ALL	50	67162836	7402	25	1.06836	0.012418			
All Reads	ALL	51	62356075	7031	24	1.093039	0.013035			
All Reads	ALL	52	57369069	7783	24	1.315124	0.014907			
All Reads	ALL	53	52702057	8000	24	1.471498	0.016452			
All Reads	ALL	54	48542265	7997	25	1.596998	0.017858			
All Reads	ALL	55	44876597	8004	24	1.728958	0.019326			
All Reads	ALL	56	41346578	8259	24	1.936356	0.021307			
All Reads	ALL	57	37594432	8370	24	2.158238	0.02359			
All Reads	ALL	58	33458358	8303	24	2.405624	0.0264			
All Reads	ALL	59	28972655	8275	24	2.768708	0.030436			
All Reads	ALL	60	24470214	8540	24	3.383121	0.036609			
All Reads	ALL	61	20316562	9119	24	4.351053	0.045564			
All Reads	ALL	62	16771816	8749	24	5.056799	0.054063			
All Reads	ALL	63	13846719	7969	24	5.578974	0.062496			
All Reads	ALL	64	11435727	7243	24	6.13977	0.072143			
All Reads	ALL	65	9427296	7028	24	7.226733	0.086204			
All Reads	ALL	66	7763602	5800	24	7.24206	0.095093			
All Reads	ALL	67	6306729	5047	24	7.757585	0.109197			
All Reads	ALL	68	5044172	3950	24	7.591098	0.120783			
All Reads	ALL	69	4036063	3041	23	7.303918	0.132449			
All Reads	ALL	70	3237424	2305	23	6.901901	0.143758			
All Reads	ALL	71	2593527	1860	23	6.952157	0.161199			
All Reads	ALL	72	2098727	1490	24	6.882207	0.178293			
All Reads	ALL	73	1714316	1093	24	6.180544	0.186946			
All Reads	ALL	74	1414431	1019	24	6.983768	0.218778			
All Reads	ALL	75	1193116	716	23	5.817384	0.217406			
All Reads	ALL	76	1030236	580	24	5.457436	0.226608			
All Reads	ALL	77	906345	456	25	4.877179	0.228395			
All Reads	ALL	78	806223	363	23	4.364644	0.229084			
All Reads	ALL	79	704539	335	23	4.609323	0.251834			
All Reads	ALL	80	601018	302	23	4.870986	0.280294			
All Reads	ALL	81	504754	233	23	4.474799	0.293154			
All Reads	ALL	82	423484	153	23	3.502288	0.283143			
All Reads	ALL	83	348430	151	23	4.201059	0.341877			
All Reads	ALL	84	270044	90	28	3.230765	0.340553			
All Reads	ALL	85	195661	30	32	1.486327	0.271365			
All Reads	ALL	86	130371	5	24	0.37178	0.166265			
All Reads	ALL	87	84764	23	29	2.630351	0.548466			
All Reads	ALL	88	58468	4	0	0.663192	0.331596			
All Reads	ALL	89	38017	1	0	0.254988	0.254988			
All Reads	ALL	90	24933	2	0	0.777594	0.549842			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	1	0	1.034565	1.034565			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


