## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-GIAB_S48_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-GIAB_S48_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-IDT-GIAB_S48_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-IDT-GIAB_S48_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 12:04:42 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2546	26	0.34735	0.006884			
All Reads	ALL	33	99563693	3060	26	0.394563	0.007133			
All Reads	ALL	34	103822748	3238	26	0.400387	0.007036			
All Reads	ALL	35	107046720	3589	26	0.430424	0.007185			
All Reads	ALL	36	109094349	3633	26	0.427523	0.007093			
All Reads	ALL	37	109759029	4348	27	0.508564	0.007713			
All Reads	ALL	38	108742561	4621	27	0.545547	0.008025			
All Reads	ALL	39	106350740	4742	27	0.572423	0.008313			
All Reads	ALL	40	102986732	5156	27	0.642729	0.008951			
All Reads	ALL	41	98941479	5158	27	0.669267	0.009319			
All Reads	ALL	42	94444701	5155	27	0.700724	0.00976			
All Reads	ALL	43	89958166	5572	27	0.795182	0.010653			
All Reads	ALL	44	85906450	5844	27	0.873334	0.011424			
All Reads	ALL	45	82456226	5667	27	0.88232	0.011721			
All Reads	ALL	46	79550344	5694	27	0.918907	0.012178			
All Reads	ALL	47	77085421	5466	28	0.910319	0.012313			
All Reads	ALL	48	74497370	5951	27	1.025522	0.013294			
All Reads	ALL	49	71272749	5919	28	1.066157	0.013858			
All Reads	ALL	50	67162836	5400	28	1.032193	0.014046			
All Reads	ALL	51	62356075	5367	27	1.104966	0.015083			
All Reads	ALL	52	57369069	5940	27	1.329244	0.017247			
All Reads	ALL	53	52702057	6129	27	1.492995	0.019071			
All Reads	ALL	54	48542265	6103	27	1.614059	0.020661			
All Reads	ALL	55	44876597	6313	27	1.805976	0.02273			
All Reads	ALL	56	41346578	6549	27	2.033441	0.025127			
All Reads	ALL	57	37594432	6587	27	2.249367	0.027715			
All Reads	ALL	58	33458358	6721	26	2.578846	0.031456			
All Reads	ALL	59	28972655	6554	27	2.904118	0.035872			
All Reads	ALL	60	24470214	6634	27	3.480438	0.042731			
All Reads	ALL	61	20316562	7583	26	4.791671	0.055026			
All Reads	ALL	62	16771816	7468	27	5.716371	0.066148			
All Reads	ALL	63	13846719	6675	27	6.188716	0.075749			
All Reads	ALL	64	11435727	6357	27	7.136489	0.089507			
All Reads	ALL	65	9427296	6099	27	8.305536	0.10635			
All Reads	ALL	66	7763602	5102	27	8.436714	0.118114			
All Reads	ALL	67	6306729	4347	26	8.848744	0.134211			
All Reads	ALL	68	5044172	3622	26	9.218382	0.153172			
All Reads	ALL	69	4036063	2651	25	8.432337	0.163773			
All Reads	ALL	70	3237424	1987	26	7.879423	0.176765			
All Reads	ALL	71	2593527	1728	26	8.553604	0.205768			
All Reads	ALL	72	2098727	1249	26	7.640163	0.216183			
All Reads	ALL	73	1714316	1177	26	8.814176	0.256917			
All Reads	ALL	74	1414431	1077	27	9.7753	0.297867			
All Reads	ALL	75	1193116	683	26	7.349101	0.281206			
All Reads	ALL	76	1030236	586	27	7.302256	0.301653			
All Reads	ALL	77	906345	501	24	7.096437	0.317045			
All Reads	ALL	78	806223	332	25	5.286632	0.290142			
All Reads	ALL	79	704539	359	26	6.541624	0.345254			
All Reads	ALL	80	601018	312	27	6.664434	0.377299			
All Reads	ALL	81	504754	187	26	4.756177	0.347806			
All Reads	ALL	82	423484	107	26	3.243717	0.313582			
All Reads	ALL	83	348430	96	29	3.537137	0.361008			
All Reads	ALL	84	270044	56	30	2.662255	0.355759			
All Reads	ALL	85	195661	19	22	1.246653	0.286002			
All Reads	ALL	86	130371	5	0	0.492363	0.220191			
All Reads	ALL	87	84764	16	29	2.423286	0.605822			
All Reads	ALL	88	58468	2	0	0.439145	0.310522			
All Reads	ALL	89	38017	1	0	0.33769	0.33769			
All Reads	ALL	90	24933	2	0	1.029797	0.728176			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


