## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-0720ME25_S24_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-0720ME25_S24_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Twist-0720ME25_S24_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-0720ME25_S24_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 19:05:40 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	3508	25	0.333977	0.005639			
All Reads	ALL	33	99563693	4117	26	0.370445	0.005773			
All Reads	ALL	34	103822748	4499	26	0.388211	0.005788			
All Reads	ALL	35	107046720	4977	25	0.416522	0.005904			
All Reads	ALL	36	109094349	5625	26	0.461917	0.006159			
All Reads	ALL	37	109759029	6086	26	0.496748	0.006368			
All Reads	ALL	38	108742561	6687	26	0.550904	0.006737			
All Reads	ALL	39	106350740	7022	26	0.591513	0.007059			
All Reads	ALL	40	102986732	7678	27	0.667899	0.007622			
All Reads	ALL	41	98941479	7885	27	0.713949	0.00804			
All Reads	ALL	42	94444701	7806	27	0.740449	0.008381			
All Reads	ALL	43	89958166	8408	27	0.837329	0.009132			
All Reads	ALL	44	85906450	8970	27	0.935429	0.009877			
All Reads	ALL	45	82456226	8775	26	0.953384	0.010178			
All Reads	ALL	46	79550344	8567	27	0.964785	0.010424			
All Reads	ALL	47	77085421	8538	26	0.992266	0.010739			
All Reads	ALL	48	74497370	8426	26	1.013269	0.011039			
All Reads	ALL	49	71272749	8527	27	1.071808	0.011607			
All Reads	ALL	50	67162836	7756	27	1.034553	0.011747			
All Reads	ALL	51	62356075	7883	27	1.132549	0.012756			
All Reads	ALL	52	57369069	8532	27	1.332346	0.014424			
All Reads	ALL	53	52702057	9016	26	1.532606	0.016141			
All Reads	ALL	54	48542265	8803	26	1.624631	0.017316			
All Reads	ALL	55	44876597	9476	27	1.891687	0.019433			
All Reads	ALL	56	41346578	9513	26	2.061209	0.021133			
All Reads	ALL	57	37594432	9714	26	2.314827	0.023487			
All Reads	ALL	58	33458358	9727	26	2.604464	0.026408			
All Reads	ALL	59	28972655	9802	26	3.030892	0.030614			
All Reads	ALL	60	24470214	9828	26	3.598085	0.036294			
All Reads	ALL	61	20316562	10535	26	4.645456	0.04526			
All Reads	ALL	62	16771816	10300	25	5.501754	0.05421			
All Reads	ALL	63	13846719	9528	25	6.164515	0.063154			
All Reads	ALL	64	11435727	8332	26	6.527239	0.071508			
All Reads	ALL	65	9427296	7945	25	7.550067	0.084704			
All Reads	ALL	66	7763602	7108	25	8.20216	0.097287			
All Reads	ALL	67	6306729	6058	25	8.605362	0.110562			
All Reads	ALL	68	5044172	4810	25	8.542781	0.123176			
All Reads	ALL	69	4036063	3532	24	7.839833	0.131916			
All Reads	ALL	70	3237424	2786	24	7.709489	0.146061			
All Reads	ALL	71	2593527	2271	25	7.844593	0.164612			
All Reads	ALL	72	2098727	1678	26	7.162755	0.174857			
All Reads	ALL	73	1714316	1197	25	6.255288	0.180801			
All Reads	ALL	74	1414431	1123	26	7.112824	0.212252			
All Reads	ALL	75	1193116	860	24	6.457432	0.220197			
All Reads	ALL	76	1030236	652	27	5.669633	0.22204			
All Reads	ALL	77	906345	521	24	5.149775	0.225616			
All Reads	ALL	78	806223	388	24	4.311423	0.218879			
All Reads	ALL	79	704539	401	25	5.098981	0.254631			
All Reads	ALL	80	601018	315	27	4.695341	0.264552			
All Reads	ALL	81	504754	223	24	3.95794	0.265043			
All Reads	ALL	82	423484	120	26	2.538565	0.231738			
All Reads	ALL	83	348430	107	29	2.751137	0.265963			
All Reads	ALL	84	270044	76	25	2.521292	0.289212			
All Reads	ALL	85	195661	18	21	0.824161	0.194257			
All Reads	ALL	86	130371	1	20	0.068717	0.068717			
All Reads	ALL	87	84764	2	0	0.211379	0.149468			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


