## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-GIAB_S40_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-GIAB_S40_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-Roche-GIAB_S40_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-GIAB_S40_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 12:36:11 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	7578	27	0.285032	0.003274			
All Reads	ALL	32	94099516	8681	27	0.303906	0.003262			
All Reads	ALL	33	99563693	10394	27	0.343905	0.003373			
All Reads	ALL	34	103822748	11730	27	0.372188	0.003436			
All Reads	ALL	35	107046720	13144	27	0.404493	0.003528			
All Reads	ALL	36	109094349	14311	27	0.43214	0.003612			
All Reads	ALL	37	109759029	16076	28	0.482497	0.003805			
All Reads	ALL	38	108742561	17690	27	0.535902	0.004029			
All Reads	ALL	39	106350740	18720	28	0.579859	0.004238			
All Reads	ALL	40	102986732	20263	28	0.648156	0.004553			
All Reads	ALL	41	98941479	21018	28	0.699794	0.004827			
All Reads	ALL	42	94444701	20287	28	0.707616	0.004968			
All Reads	ALL	43	89958166	21098	28	0.772606	0.005319			
All Reads	ALL	44	85906450	22315	28	0.855713	0.005728			
All Reads	ALL	45	82456226	22028	28	0.880053	0.00593			
All Reads	ALL	46	79550344	22053	28	0.913236	0.00615			
All Reads	ALL	47	77085421	21322	28	0.911198	0.00624			
All Reads	ALL	48	74497370	22512	28	0.995475	0.006635			
All Reads	ALL	49	71272749	24234	28	1.120105	0.007195			
All Reads	ALL	50	67162836	21906	28	1.074462	0.00726			
All Reads	ALL	51	62356075	22278	28	1.176941	0.007885			
All Reads	ALL	52	57369069	23192	28	1.331734	0.008745			
All Reads	ALL	53	52702057	22775	28	1.4236	0.009433			
All Reads	ALL	54	48542265	22714	28	1.541455	0.010228			
All Reads	ALL	55	44876597	25689	28	1.885752	0.011766			
All Reads	ALL	56	41346578	25981	28	2.070015	0.012842			
All Reads	ALL	57	37594432	27207	28	2.384044	0.014454			
All Reads	ALL	58	33458358	27058	28	2.664086	0.016196			
All Reads	ALL	59	28972655	26122	28	2.970129	0.018377			
All Reads	ALL	60	24470214	28196	28	3.795831	0.022605			
All Reads	ALL	61	20316562	30639	27	4.968	0.028382			
All Reads	ALL	62	16771816	27779	27	5.456243	0.032737			
All Reads	ALL	63	13846719	25918	28	6.166118	0.038301			
All Reads	ALL	64	11435727	23914	28	6.888833	0.044547			
All Reads	ALL	65	9427296	23070	27	8.061533	0.053075			
All Reads	ALL	66	7763602	19798	27	8.400696	0.059704			
All Reads	ALL	67	6306729	16873	27	8.813437	0.06785			
All Reads	ALL	68	5044172	13912	27	9.085668	0.07703			
All Reads	ALL	69	4036063	12386	27	10.109515	0.090837			
All Reads	ALL	70	3237424	8240	26	8.384648	0.092368			
All Reads	ALL	71	2593527	6571	27	8.346375	0.102963			
All Reads	ALL	72	2098727	5692	28	8.934415	0.118422			
All Reads	ALL	73	1714316	4232	27	8.132273	0.125008			
All Reads	ALL	74	1414431	4142	27	9.64685	0.149893			
All Reads	ALL	75	1193116	3838	24	10.596916	0.171052			
All Reads	ALL	76	1030236	2419	25	7.734929	0.157267			
All Reads	ALL	77	906345	1774	24	6.447885	0.153088			
All Reads	ALL	78	806223	1535	20	6.272063	0.160087			
All Reads	ALL	79	704539	1534	21	7.172615	0.183132			
All Reads	ALL	80	601018	1181	26	6.473209	0.188363			
All Reads	ALL	81	504754	724	27	4.725154	0.175609			
All Reads	ALL	82	423484	346	29	2.691512	0.144697			
All Reads	ALL	83	348430	440	29	4.16001	0.198321			
All Reads	ALL	84	270044	204	27	2.488587	0.174236			
All Reads	ALL	85	195661	40	31	0.673462	0.106484			
All Reads	ALL	86	130371	17	0	0.429561	0.104184			
All Reads	ALL	87	84764	29	0	1.127051	0.209288			
All Reads	ALL	88	58468	6	28	0.338057	0.138011			
All Reads	ALL	89	38017	5	27	0.433261	0.19376			
All Reads	ALL	90	24933	1	0	0.132124	0.132124			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


