## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-GIAB_S42_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-GIAB_S42_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Roche-GIAB_S42_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Roche-GIAB_S42_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 18:57:40 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	31	87582575	3754	25	0.323822	0.005285			
All Reads	ALL	32	94099516	4423	25	0.355108	0.00534			
All Reads	ALL	33	99563693	5126	25	0.388963	0.005433			
All Reads	ALL	34	103822748	5430	25	0.395128	0.005362			
All Reads	ALL	35	107046720	6219	25	0.438912	0.005566			
All Reads	ALL	36	109094349	7034	25	0.487114	0.005808			
All Reads	ALL	37	109759029	7473	26	0.514381	0.00595			
All Reads	ALL	38	108742561	8118	26	0.564001	0.00626			
All Reads	ALL	39	106350740	8697	26	0.617816	0.006625			
All Reads	ALL	40	102986732	8987	26	0.659271	0.006954			
All Reads	ALL	41	98941479	9111	26	0.695694	0.007288			
All Reads	ALL	42	94444701	9143	26	0.731377	0.007649			
All Reads	ALL	43	89958166	9995	27	0.839407	0.008396			
All Reads	ALL	44	85906450	10333	26	0.908722	0.00894			
All Reads	ALL	45	82456226	9836	26	0.901209	0.009087			
All Reads	ALL	46	79550344	9629	26	0.91447	0.009319			
All Reads	ALL	47	77085421	10044	26	0.984385	0.009822			
All Reads	ALL	48	74497370	9680	26	0.981668	0.009978			
All Reads	ALL	49	71272749	10394	26	1.101766	0.010807			
All Reads	ALL	50	67162836	9346	26	1.051301	0.010875			
All Reads	ALL	51	62356075	9465	26	1.146759	0.011787			
All Reads	ALL	52	57369069	9657	26	1.27173	0.012941			
All Reads	ALL	53	52702057	9915	26	1.421332	0.014274			
All Reads	ALL	54	48542265	9808	26	1.526479	0.015413			
All Reads	ALL	55	44876597	10917	26	1.837866	0.01759			
All Reads	ALL	56	41346578	10727	26	1.960059	0.018925			
All Reads	ALL	57	37594432	10738	26	2.157894	0.020824			
All Reads	ALL	58	33458358	11007	26	2.485391	0.02369			
All Reads	ALL	59	28972655	10681	26	2.785184	0.026949			
All Reads	ALL	60	24470214	11416	26	3.524573	0.032988			
All Reads	ALL	61	20316562	13189	26	4.904469	0.042706			
All Reads	ALL	62	16771816	11813	26	5.321211	0.048959			
All Reads	ALL	63	13846719	10955	26	5.977173	0.057107			
All Reads	ALL	64	11435727	10103	26	6.674472	0.066404			
All Reads	ALL	65	9427296	9617	26	7.706955	0.078589			
All Reads	ALL	66	7763602	8598	25	8.366899	0.090233			
All Reads	ALL	67	6306729	7275	25	8.714835	0.102175			
All Reads	ALL	68	5044172	5990	25	8.971546	0.115919			
All Reads	ALL	69	4036063	4871	25	9.11781	0.130642			
All Reads	ALL	70	3237424	3491	24	8.146679	0.137881			
All Reads	ALL	71	2593527	2929	25	8.532159	0.157652			
All Reads	ALL	72	2098727	2239	26	8.059878	0.170334			
All Reads	ALL	73	1714316	1772	26	7.809139	0.185512			
All Reads	ALL	74	1414431	1559	25	8.327117	0.210898			
All Reads	ALL	75	1193116	1195	24	7.566858	0.218893			
All Reads	ALL	76	1030236	911	25	6.680546	0.221336			
All Reads	ALL	77	906345	650	23	5.418139	0.212517			
All Reads	ALL	78	806223	570	21	5.341337	0.223724			
All Reads	ALL	79	704539	553	20	5.929942	0.252167			
All Reads	ALL	80	601018	390	24	4.902386	0.248242			
All Reads	ALL	81	504754	239	26	3.577243	0.231393			
All Reads	ALL	82	423484	208	26	3.710707	0.257291			
All Reads	ALL	83	348430	135	28	2.927174	0.251931			
All Reads	ALL	84	270044	111	29	3.105409	0.294752			
All Reads	ALL	85	195661	14	28	0.540573	0.144474			
All Reads	ALL	86	130371	2	0	0.115899	0.081953			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	2	20	1.612578	1.140265			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


