## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-GIAB_S36_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-GIAB_S36_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Twist-GIAB_S36_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Twist-GIAB_S36_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 17:53:55 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	2816	26	0.352366	0.00664			
All Reads	ALL	33	99563693	3379	26	0.39961	0.006875			
All Reads	ALL	34	103822748	3653	26	0.414291	0.006855			
All Reads	ALL	35	107046720	4341	26	0.477491	0.007247			
All Reads	ALL	36	109094349	4697	27	0.506952	0.007397			
All Reads	ALL	37	109759029	5194	26	0.557199	0.007731			
All Reads	ALL	38	108742561	5583	26	0.604528	0.008091			
All Reads	ALL	39	106350740	6061	27	0.671046	0.008619			
All Reads	ALL	40	102986732	6755	27	0.772312	0.009397			
All Reads	ALL	41	98941479	6834	27	0.81329	0.009838			
All Reads	ALL	42	94444701	6591	27	0.821717	0.010122			
All Reads	ALL	43	89958166	7411	27	0.970029	0.011268			
All Reads	ALL	44	85906450	7866	27	1.078144	0.012156			
All Reads	ALL	45	82456226	7353	27	1.050001	0.012245			
All Reads	ALL	46	79550344	7311	27	1.08214	0.012656			
All Reads	ALL	47	77085421	7190	27	1.09826	0.012952			
All Reads	ALL	48	74497370	6920	26	1.093739	0.013148			
All Reads	ALL	49	71272749	7299	27	1.205837	0.014114			
All Reads	ALL	50	67162836	6364	27	1.115706	0.013986			
All Reads	ALL	51	62356075	6494	27	1.226259	0.015217			
All Reads	ALL	52	57369069	6665	26	1.367953	0.016756			
All Reads	ALL	53	52702057	6760	26	1.510316	0.018369			
All Reads	ALL	54	48542265	7000	26	1.697957	0.020294			
All Reads	ALL	55	44876597	7267	26	1.906707	0.022367			
All Reads	ALL	56	41346578	7302	26	2.079462	0.024335			
All Reads	ALL	57	37594432	7144	26	2.237518	0.026473			
All Reads	ALL	58	33458358	7374	26	2.595059	0.03022			
All Reads	ALL	59	28972655	6944	26	2.822085	0.033866			
All Reads	ALL	60	24470214	7193	26	3.461154	0.04081			
All Reads	ALL	61	20316562	7679	26	4.450442	0.050787			
All Reads	ALL	62	16771816	7254	26	5.092677	0.059794			
All Reads	ALL	63	13846719	6246	26	5.311336	0.067205			
All Reads	ALL	64	11435727	5590	26	5.755681	0.076982			
All Reads	ALL	65	9427296	5143	26	6.423594	0.089571			
All Reads	ALL	66	7763602	4514	26	6.846159	0.101898			
All Reads	ALL	67	6306729	3841	26	7.17115	0.115709			
All Reads	ALL	68	5044172	3035	25	7.084635	0.128599			
All Reads	ALL	69	4036063	1983	24	5.785134	0.129913			
All Reads	ALL	70	3237424	1496	24	5.441025	0.140674			
All Reads	ALL	71	2593527	1013	24	4.599042	0.144498			
All Reads	ALL	72	2098727	569	28	3.192309	0.133829			
All Reads	ALL	73	1714316	398	26	2.733637	0.137025			
All Reads	ALL	74	1414431	210	25	1.74818	0.120636			
All Reads	ALL	75	1193116	92	26	0.907933	0.094659			
All Reads	ALL	76	1030236	60	26	0.685746	0.088529			
All Reads	ALL	77	906345	29	32	0.37675	0.069961			
All Reads	ALL	78	806223	9	24	0.131443	0.043814			
All Reads	ALL	79	704539	3	0	0.050138	0.028947			
All Reads	ALL	80	601018	4	0	0.078365	0.039182			
All Reads	ALL	81	504754	2	12	0.046655	0.03299			
All Reads	ALL	82	423484	2	23	0.055609	0.039321			
All Reads	ALL	83	348430	1	0	0.033793	0.033793			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


