## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-0720ME25_S4_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-0720ME25_S4_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/AgilentQXT-Roche-0720ME25_S4_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/AgilentQXT-Roche-0720ME25_S4_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 12:12:16 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	4002	24	0.315431	0.004986			
All Reads	ALL	33	99563693	4730	25	0.35235	0.005123			
All Reads	ALL	34	103822748	5150	25	0.367899	0.005127			
All Reads	ALL	35	107046720	5911	25	0.409545	0.005327			
All Reads	ALL	36	109094349	6350	25	0.431704	0.005417			
All Reads	ALL	37	109759029	7362	25	0.497473	0.005798			
All Reads	ALL	38	108742561	7763	25	0.529474	0.006009			
All Reads	ALL	39	106350740	8376	25	0.584131	0.006383			
All Reads	ALL	40	102986732	9233	25	0.66493	0.00692			
All Reads	ALL	41	98941479	9542	25	0.715279	0.007322			
All Reads	ALL	42	94444701	9089	25	0.713761	0.007487			
All Reads	ALL	43	89958166	9415	26	0.776236	0.008			
All Reads	ALL	44	85906450	9854	26	0.850748	0.00857			
All Reads	ALL	45	82456226	9701	26	0.872584	0.008859			
All Reads	ALL	46	79550344	9876	25	0.920774	0.009265			
All Reads	ALL	47	77085421	9684	26	0.931744	0.009468			
All Reads	ALL	48	74497370	10037	26	0.999257	0.009974			
All Reads	ALL	49	71272749	10959	26	1.140412	0.010894			
All Reads	ALL	50	67162836	9830	26	1.085522	0.010949			
All Reads	ALL	51	62356075	10399	25	1.236878	0.012129			
All Reads	ALL	52	57369069	10503	25	1.357844	0.013249			
All Reads	ALL	53	52702057	10309	25	1.450785	0.014289			
All Reads	ALL	54	48542265	9950	25	1.520258	0.015241			
All Reads	ALL	55	44876597	11233	26	1.856479	0.017516			
All Reads	ALL	56	41346578	11512	25	2.065026	0.019246			
All Reads	ALL	57	37594432	12040	25	2.375293	0.021647			
All Reads	ALL	58	33458358	12011	25	2.662495	0.024294			
All Reads	ALL	59	28972655	11479	25	2.938529	0.027427			
All Reads	ALL	60	24470214	12526	25	3.796548	0.033922			
All Reads	ALL	61	20316562	13042	25	4.76111	0.04169			
All Reads	ALL	62	16771816	12233	25	5.409624	0.04891			
All Reads	ALL	63	13846719	11189	25	5.993198	0.056658			
All Reads	ALL	64	11435727	10135	25	6.57316	0.065292			
All Reads	ALL	65	9427296	10392	25	8.175724	0.0802			
All Reads	ALL	66	7763602	8412	25	8.03619	0.087619			
All Reads	ALL	67	6306729	7325	25	8.614254	0.10065			
All Reads	ALL	68	5044172	6055	25	8.903043	0.114415			
All Reads	ALL	69	4036063	5429	25	9.976452	0.135399			
All Reads	ALL	70	3237424	3620	24	8.29322	0.137838			
All Reads	ALL	71	2593527	3010	25	8.607756	0.156894			
All Reads	ALL	72	2098727	2395	25	8.463769	0.172946			
All Reads	ALL	73	1714316	1874	24	8.107611	0.187287			
All Reads	ALL	74	1414431	1901	24	9.96815	0.228625			
All Reads	ALL	75	1193116	1579	24	9.815528	0.247015			
All Reads	ALL	76	1030236	1043	22	7.508649	0.232498			
All Reads	ALL	77	906345	740	23	6.055533	0.222606			
All Reads	ALL	78	806223	612	20	5.630027	0.22758			
All Reads	ALL	79	704539	591	22	6.221522	0.255919			
All Reads	ALL	80	601018	512	24	6.318248	0.27923			
All Reads	ALL	81	504754	297	26	4.364062	0.253229			
All Reads	ALL	82	423484	177	26	3.09992	0.233004			
All Reads	ALL	83	348430	203	24	4.321104	0.303282			
All Reads	ALL	84	270044	90	27	2.47185	0.260556			
All Reads	ALL	85	195661	40	26	1.516247	0.23974			
All Reads	ALL	86	130371	6	19	0.341338	0.139351			
All Reads	ALL	87	84764	15	23	1.312484	0.338882			
All Reads	ALL	88	58468	7	20	0.887961	0.335618			
All Reads	ALL	89	38017	4	0	0.780362	0.390181			
All Reads	ALL	90	24933	3	0	0.892403	0.515229			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


