## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-GIAB_S22_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-GIAB_S22_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-Twist-GIAB_S22_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-Twist-GIAB_S22_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 19:29:19 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	4068	26	0.332156	0.005208			
All Reads	ALL	33	99563693	4752	26	0.366711	0.00532			
All Reads	ALL	34	103822748	5303	26	0.392444	0.005389			
All Reads	ALL	35	107046720	5831	26	0.418522	0.005481			
All Reads	ALL	36	109094349	6464	26	0.455247	0.005662			
All Reads	ALL	37	109759029	7049	27	0.493441	0.005877			
All Reads	ALL	38	108742561	7611	27	0.537763	0.006164			
All Reads	ALL	39	106350740	8287	27	0.598694	0.006577			
All Reads	ALL	40	102986732	9042	27	0.674577	0.007094			
All Reads	ALL	41	98941479	9250	27	0.71831	0.007469			
All Reads	ALL	42	94444701	8848	27	0.719807	0.007652			
All Reads	ALL	43	89958166	9896	27	0.845216	0.008496			
All Reads	ALL	44	85906450	10470	27	0.936417	0.009152			
All Reads	ALL	45	82456226	10148	27	0.945596	0.009387			
All Reads	ALL	46	79550344	9989	27	0.96478	0.009653			
All Reads	ALL	47	77085421	9820	27	0.978786	0.009877			
All Reads	ALL	48	74497370	9637	27	0.993915	0.010125			
All Reads	ALL	49	71272749	10284	27	1.108631	0.010932			
All Reads	ALL	50	67162836	9128	27	1.044227	0.01093			
All Reads	ALL	51	62356075	9417	27	1.160332	0.011957			
All Reads	ALL	52	57369069	9465	27	1.267626	0.01303			
All Reads	ALL	53	52702057	10488	27	1.529021	0.01493			
All Reads	ALL	54	48542265	10369	27	1.641214	0.016117			
All Reads	ALL	55	44876597	10696	27	1.831259	0.017707			
All Reads	ALL	56	41346578	11107	26	2.063981	0.019584			
All Reads	ALL	57	37594432	11229	27	2.294912	0.021657			
All Reads	ALL	58	33458358	11721	27	2.691587	0.024861			
All Reads	ALL	59	28972655	11254	27	2.984469	0.028133			
All Reads	ALL	60	24470214	11425	27	3.587293	0.033561			
All Reads	ALL	61	20316562	12493	26	4.724599	0.04227			
All Reads	ALL	62	16771816	12256	26	5.614577	0.050716			
All Reads	ALL	63	13846719	10901	26	6.048781	0.057934			
All Reads	ALL	64	11435727	9806	26	6.588348	0.066532			
All Reads	ALL	65	9427296	9291	26	7.572229	0.078558			
All Reads	ALL	66	7763602	8290	26	8.204265	0.090108			
All Reads	ALL	67	6306729	7267	25	8.853182	0.103854			
All Reads	ALL	68	5044172	5770	26	8.788896	0.115703			
All Reads	ALL	69	4036063	4058	25	7.725072	0.121268			
All Reads	ALL	70	3237424	3204	25	7.603986	0.134337			
All Reads	ALL	71	2593527	2681	25	7.942449	0.153393			
All Reads	ALL	72	2098727	1982	26	7.25598	0.162984			
All Reads	ALL	73	1714316	1513	25	6.781042	0.174332			
All Reads	ALL	74	1414431	1282	27	6.963934	0.194496			
All Reads	ALL	75	1193116	1052	25	6.774566	0.208869			
All Reads	ALL	76	1030236	790	26	5.891675	0.209616			
All Reads	ALL	77	906345	568	25	4.815077	0.202036			
All Reads	ALL	78	806223	439	24	4.183673	0.199676			
All Reads	ALL	79	704539	445	25	4.852923	0.230051			
All Reads	ALL	80	601018	338	26	4.320934	0.235028			
All Reads	ALL	81	504754	258	28	3.927248	0.2445			
All Reads	ALL	82	423484	190	25	3.447188	0.250085			
All Reads	ALL	83	348430	152	28	3.351787	0.271866			
All Reads	ALL	84	270044	116	26	3.30044	0.306438			
All Reads	ALL	85	195661	24	27	0.942444	0.192375			
All Reads	ALL	86	130371	5	21	0.294671	0.131781			
All Reads	ALL	87	84764	8	0	0.725148	0.256379			
All Reads	ALL	88	58468	1	0	0.131411	0.131411			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	1	0	0.308158	0.308158			
All Reads	ALL	91	15833	1	0	0.485272	0.485272			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


