## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-0720ME25_S30_L001/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-0720ME25_S30_L001/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Agilent-0720ME25_S30_L001.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Agilent-0720ME25_S30_L001/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 15:54:50 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	33	99563693	3794	26	0.449672	0.0073			
All Reads	ALL	34	103822748	4320	25	0.49101	0.00747			
All Reads	ALL	35	107046720	4760	26	0.524726	0.007606			
All Reads	ALL	36	109094349	5836	27	0.631266	0.008263			
All Reads	ALL	37	109759029	5968	27	0.641635	0.008306			
All Reads	ALL	38	108742561	5916	27	0.64199	0.008347			
All Reads	ALL	39	106350740	6641	27	0.736872	0.009042			
All Reads	ALL	40	102986732	7270	26	0.833014	0.00977			
All Reads	ALL	41	98941479	7704	27	0.918834	0.010468			
All Reads	ALL	42	94444701	7496	27	0.936594	0.010818			
All Reads	ALL	43	89958166	8151	27	1.069226	0.011843			
All Reads	ALL	44	85906450	8767	27	1.204272	0.012862			
All Reads	ALL	45	82456226	8995	27	1.287292	0.013573			
All Reads	ALL	46	79550344	8662	27	1.284918	0.013806			
All Reads	ALL	47	77085421	9089	27	1.391372	0.014594			
All Reads	ALL	48	74497370	7935	27	1.256913	0.01411			
All Reads	ALL	49	71272749	7968	27	1.319244	0.014779			
All Reads	ALL	50	67162836	6670	27	1.171915	0.014349			
All Reads	ALL	51	62356075	6820	27	1.290639	0.015628			
All Reads	ALL	52	57369069	6662	27	1.370333	0.016789			
All Reads	ALL	53	52702057	7335	27	1.642373	0.019177			
All Reads	ALL	54	48542265	6588	26	1.601522	0.019731			
All Reads	ALL	55	44876597	6684	26	1.757583	0.021498			
All Reads	ALL	56	41346578	6587	26	1.879955	0.023163			
All Reads	ALL	57	37594432	5920	26	1.858222	0.024151			
All Reads	ALL	58	33458358	6101	26	2.15177	0.027548			
All Reads	ALL	59	28972655	5753	25	2.343179	0.030893			
All Reads	ALL	60	24470214	6016	26	2.901145	0.037404			
All Reads	ALL	61	20316562	6156	25	3.57559	0.045572			
All Reads	ALL	62	16771816	5860	25	4.123034	0.05386			
All Reads	ALL	63	13846719	5380	25	4.584951	0.062509			
All Reads	ALL	64	11435727	4606	26	4.752909	0.070032			
All Reads	ALL	65	9427296	4465	25	5.588994	0.083642			
All Reads	ALL	66	7763602	3630	24	5.517505	0.091578			
All Reads	ALL	67	6306729	3024	24	5.658183	0.102893			
All Reads	ALL	68	5044172	2175	25	5.088253	0.109104			
All Reads	ALL	69	4036063	1439	24	4.207288	0.11091			
All Reads	ALL	70	3237424	1073	23	3.911105	0.119399			
All Reads	ALL	71	2593527	713	25	3.244129	0.121494			
All Reads	ALL	72	2098727	349	25	1.962315	0.10504			
All Reads	ALL	73	1714316	275	25	1.892959	0.11415			
All Reads	ALL	74	1414431	134	23	1.11795	0.096576			
All Reads	ALL	75	1193116	60	25	0.593428	0.076611			
All Reads	ALL	76	1030236	22	19	0.251991	0.053725			
All Reads	ALL	77	906345	13	20	0.169258	0.046944			
All Reads	ALL	78	806223	4	26	0.058547	0.029273			
All Reads	ALL	79	704539	1	0	0.016749	0.016749			
All Reads	ALL	80	601018	1	11	0.019634	0.019634			
All Reads	ALL	81	504754	0	0	0	0			
All Reads	ALL	82	423484	0	0	0	0			
All Reads	ALL	83	348430	0	0	0	0			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


