## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Roche-0720ME25_S58_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Roche-0720ME25_S58_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/NexteraCap-Roche-0720ME25_S58_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/NexteraCap-Roche-0720ME25_S58_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 16:58:26 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	34	103822748	339	28	0.10875	0.005907			
All Reads	ALL	35	107046720	436	27	0.135655	0.006497			
All Reads	ALL	36	109094349	517	24	0.157838	0.006942			
All Reads	ALL	37	109759029	553	25	0.167806	0.007136			
All Reads	ALL	38	108742561	567	26	0.173663	0.007293			
All Reads	ALL	39	106350740	847	26	0.265256	0.009114			
All Reads	ALL	40	102986732	968	27	0.313053	0.010062			
All Reads	ALL	41	98941479	1202	28	0.404622	0.011671			
All Reads	ALL	42	94444701	1064	29	0.375221	0.011503			
All Reads	ALL	43	89958166	1094	27	0.405042	0.012246			
All Reads	ALL	44	85906450	1500	26	0.581552	0.015016			
All Reads	ALL	45	82456226	1607	29	0.649106	0.016192			
All Reads	ALL	46	79550344	1473	28	0.616714	0.016069			
All Reads	ALL	47	77085421	1456	28	0.629089	0.016487			
All Reads	ALL	48	74497370	1708	27	0.763607	0.018477			
All Reads	ALL	49	71272749	1993	28	0.931337	0.020862			
All Reads	ALL	50	67162836	2030	29	1.006677	0.022343			
All Reads	ALL	51	62356075	2139	28	1.142497	0.024703			
All Reads	ALL	52	57369069	2707	27	1.571569	0.030206			
All Reads	ALL	53	52702057	2599	27	1.642487	0.032218			
All Reads	ALL	54	48542265	2855	28	1.958886	0.036661			
All Reads	ALL	55	44876597	3540	28	2.627281	0.044158			
All Reads	ALL	56	41346578	3373	28	2.717064	0.046783			
All Reads	ALL	57	37594432	3680	27	3.260224	0.053743			
All Reads	ALL	58	33458358	3603	27	3.586598	0.059752			
All Reads	ALL	59	28972655	3444	27	3.959114	0.067463			
All Reads	ALL	60	24470214	3898	27	5.305511	0.084978			
All Reads	ALL	61	20316562	4649	27	7.621359	0.111777			
All Reads	ALL	62	16771816	4098	27	8.137949	0.127124			
All Reads	ALL	63	13846719	3918	27	9.424117	0.15056			
All Reads	ALL	64	11435727	3798	27	11.061507	0.179489			
All Reads	ALL	65	9427296	3788	27	13.382768	0.217441			
All Reads	ALL	66	7763602	3505	26	15.036539	0.253983			
All Reads	ALL	67	6306729	2863	27	15.1196	0.282572			
All Reads	ALL	68	5044172	2246	26	14.830062	0.312923			
All Reads	ALL	69	4036063	1735	28	14.317416	0.343728			
All Reads	ALL	70	3237424	1241	25	12.76719	0.362418			
All Reads	ALL	71	2593527	600	24	7.705194	0.314563			
All Reads	ALL	72	2098727	467	25	7.411123	0.342946			
All Reads	ALL	73	1714316	248	23	4.81819	0.305955			
All Reads	ALL	74	1414431	136	23	3.202434	0.274606			
All Reads	ALL	75	1193116	61	18	1.702826	0.218025			
All Reads	ALL	76	1030236	45	23	1.454785	0.216867			
All Reads	ALL	77	906345	11	0	0.404224	0.121878			
All Reads	ALL	78	806223	12	23	0.495735	0.143106			
All Reads	ALL	79	704539	10	22	0.472735	0.149492			
All Reads	ALL	80	601018	3	0	0.166248	0.095983			
All Reads	ALL	81	504754	0	0	0	0			
All Reads	ALL	82	423484	3	0	0.235943	0.136222			
All Reads	ALL	83	348430	0	0	0	0			
All Reads	ALL	84	270044	0	0	0	0			
All Reads	ALL	85	195661	0	0	0	0			
All Reads	ALL	86	130371	0	0	0	0			
All Reads	ALL	87	84764	0	0	0	0			
All Reads	ALL	88	58468	0	0	0	0			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	0	0	0	0			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


