## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-GIAB_S50_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-GIAB_S50_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/Nextera-IDT-GIAB_S50_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/Nextera-IDT-GIAB_S50_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 18:25:45 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	32	94099516	1481	26	0.266925	0.006936			
All Reads	ALL	33	99563693	1919	26	0.326885	0.007462			
All Reads	ALL	34	103822748	2026	26	0.330955	0.007353			
All Reads	ALL	35	107046720	2348	26	0.372003	0.007677			
All Reads	ALL	36	109094349	2352	26	0.365642	0.007539			
All Reads	ALL	37	109759029	2691	26	0.41581	0.008016			
All Reads	ALL	38	108742561	2840	26	0.442935	0.008312			
All Reads	ALL	39	106350740	3101	25	0.494519	0.00888			
All Reads	ALL	40	102986732	3350	26	0.551677	0.009532			
All Reads	ALL	41	98941479	3523	27	0.603887	0.010174			
All Reads	ALL	42	94444701	3210	27	0.576433	0.010174			
All Reads	ALL	43	89958166	3692	26	0.696054	0.011455			
All Reads	ALL	44	85906450	3806	27	0.751389	0.01218			
All Reads	ALL	45	82456226	3976	27	0.817795	0.012969			
All Reads	ALL	46	79550344	3828	27	0.816115	0.013191			
All Reads	ALL	47	77085421	3792	27	0.834291	0.013548			
All Reads	ALL	48	74497370	4177	27	0.950922	0.014713			
All Reads	ALL	49	71272749	4133	27	0.983475	0.015298			
All Reads	ALL	50	67162836	3728	27	0.941388	0.015418			
All Reads	ALL	51	62356075	3975	27	1.081135	0.017148			
All Reads	ALL	52	57369069	4232	27	1.251092	0.019232			
All Reads	ALL	53	52702057	4680	26	1.506052	0.022015			
All Reads	ALL	54	48542265	4587	26	1.602619	0.023663			
All Reads	ALL	55	44876597	5021	26	1.897544	0.026779			
All Reads	ALL	56	41346578	5319	26	2.181785	0.029916			
All Reads	ALL	57	37594432	5270	27	2.377435	0.032749			
All Reads	ALL	58	33458358	5595	26	2.836071	0.037916			
All Reads	ALL	59	28972655	5391	26	3.15575	0.04298			
All Reads	ALL	60	24470214	5640	27	3.908975	0.05205			
All Reads	ALL	61	20316562	6321	26	5.276636	0.066369			
All Reads	ALL	62	16771816	6237	26	6.306918	0.07986			
All Reads	ALL	63	13846719	5853	26	7.168911	0.093705			
All Reads	ALL	64	11435727	5324	26	7.895794	0.108212			
All Reads	ALL	65	9427296	5221	26	9.392649	0.12999			
All Reads	ALL	66	7763602	4506	26	9.843499	0.14664			
All Reads	ALL	67	6306729	4254	26	11.439706	0.175395			
All Reads	ALL	68	5044172	3338	26	11.223234	0.194256			
All Reads	ALL	69	4036063	2685	25	11.282567	0.217739			
All Reads	ALL	70	3237424	1900	25	9.953495	0.228349			
All Reads	ALL	71	2593527	1584	25	10.35824	0.260261			
All Reads	ALL	72	2098727	1174	26	9.487105	0.276885			
All Reads	ALL	73	1714316	1017	27	10.061243	0.315494			
All Reads	ALL	74	1414431	967	27	11.59488	0.372866			
All Reads	ALL	75	1193116	717	25	10.191968	0.380626			
All Reads	ALL	76	1030236	560	27	9.218768	0.389564			
All Reads	ALL	77	906345	482	26	9.019346	0.41082			
All Reads	ALL	78	806223	362	24	7.615088	0.40024			
All Reads	ALL	79	704539	366	25	8.81044	0.460529			
All Reads	ALL	80	601018	244	27	6.885317	0.440787			
All Reads	ALL	81	504754	206	26	6.92164	0.482254			
All Reads	ALL	82	423484	88	30	3.524254	0.375687			
All Reads	ALL	83	348430	107	30	5.208226	0.503498			
All Reads	ALL	84	270044	71	32	4.459081	0.529196			
All Reads	ALL	85	195661	14	23	1.213516	0.324326			
All Reads	ALL	86	130371	4	26	0.520356	0.260178			
All Reads	ALL	87	84764	3	0	0.600249	0.346554			
All Reads	ALL	88	58468	3	0	0.870211	0.502417			
All Reads	ALL	89	38017	0	0	0	0			
All Reads	ALL	90	24933	2	0	1.360433	0.961971			
All Reads	ALL	91	15833	0	0	0	0			
All Reads	ALL	92	9370	0	0	0	0			
All Reads	ALL	93	5877	0	0	0	0			
All Reads	ALL	94	3408	0	0	0	0			
All Reads	ALL	95	1663	0	0	0	0			
All Reads	ALL	96	986	0	0	0	0			
All Reads	ALL	97	658	0	0	0	0			
All Reads	ALL	98	328	0	0	0	0			
All Reads	ALL	99	133	0	0	0	0			
All Reads	ALL	100	339	0	0	0	0			


